Name,CATAID,Name,DESIG_ALLSKY,RA,DEC,SEPARATION,W1M,W2M,W3M,W4M,W1COV,W2COV,W3COV,W4COV,mw1,emw1,PHOTFLAG_W1,RADIUS_W1,MAGPRO_W1,MAGPROERR_W1,REDUCED_CHI_W1,FLUX_W1,FLUXERR_W1,MAGSTDAP_W1,MAGSTDAPERR_W1,MAGSTDAPFLAG_W1,RADIUS_ISO_W1,MAGISO_W1,MAGISOERR_W1,mw2,emw2,PHOTFLAG_W2,RADIUS_W2,MAGPRO_W2,MAGPROERR_W2,REDUCED_CHI_W2,FLUX_W2,FLUXERR_W2,MAGSTDAP_W2,MAGSTDAPERR_W2,MAGSTDAPFLAG_W2,RADIUS_ISO_W2,MAGISO_W2,MAGISOERR_W2,MAGDER_W2,MAGDERERR_W2,mw3,emw3,PHOTFLAG_W3,RADIUS_W3,MAGPRO_W3,MAGPROERR_W3,REDUCED_CHI_W3,FLUX_W3,FLUXERR_W3,MAGSTDAP_W3,MAGSTDAPERR_W3,MAGSTDAPFLAG_W3,RADIUS_ISO_W3,MAGISO_W3,MAGISOERR_W3,mw4,emw4,PHOTFLAG_W4,RADIUS_W4,MAGPRO_W4,MAGPROERR_W4,REDUCED_CHI_W4,FLUX_W4,FLUXERR_W4,MAGSTDAP_W4,MAGSTDAPERR_W4,MAGSTDAPFLAG_W4,RADIUS_ISO_W4,MAGISO_W4,MAGISOERR_W4,MAGDER_W4,MAGDERERR_W4,XSCPROX,BA_ISO,PA_ISO,RFUZZY,NA,NB,CC_FLAGS,DeblendedFraction,SApFlag,NnearSAp,GApFlag,NnearGAp,radeg,dedeg,resname
288081,288081,288081,b'J114704.72+014850.9',176.7696622,1.8141508,0.13506833,24,24,12,12,24.393,24.24,12.776,12.888,17.774,0.049,3,8.25,17.82,0.036,0.9104,0.2742669,0.009027743,17.774,0.049,0,-999,-999,-999,18.257,0.135,3,8.25,18.171,0.07,0.8555,0.19928697,0.012871874,18.257,0.135,0,-999,-999,-999,-999,-999,16.651,0.243,1,-999,16.651001,0.243,0.9159,1.1810569,0.2644344,16.494,0.229,0,-999,-999,-999,15.066,-999,-1,-999,15.106,-999,0.9338,1.2524176,1.0438119,14.651,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.928512,0,0,0,0,176.769625,1.814138889,rs0558
288364,288364,288364,b'J115243.39+014425.7',178.1809733,1.7407153,0.22217532,24,24,10,10,24.188,24.544,10.9,10.267,15.09,0.008,3,8.25,15.404,0.023,19.13,2.5400743,0.053812347,15.09,0.008,1,-999,-999,-999,15.54,0.017,3,8.25,15.849,0.027,4.012,1.691663,0.04233012,15.54,0.017,1,-999,-999,-999,-999,-999,13.592,0.023,1,-999,13.592,0.023,2.519,19.765413,0.41999072,13.344,0.015,1,-999,-999,-999,12.409,0.045,1,-999,12.449,0.045,2.691,38.593338,1.6007904,12.073,0.036,1,-999,-999,-999,-999,-999,0.53,-999,-999,-999,0,1,b'0000',0.86467063,1,1,1,5,178.1809583,1.740694444,rs0574
288424,288424,288424,b'J115357.68+015005.0',178.490396,1.8346689,0.14526029,23,23,13,13,23.438,23.028,12.947,13.685,19.14,0.207,3,8.25,19.195,0.085,0.8634,0.07734582,0.006027138,19.14,0.207,1,-999,-999,-999,19.669,-999,-1,8.25,19.793001,-999,0.8753,0.022053586,0.011340415,19.669,-999,32,-999,-999,-999,-999,-999,17.685,-999,-1,-999,17.685,-999,0.9126,-0.3017485,0.22775927,17.436,-999,32,-999,-999,-999,15.536,-999,-1,-999,15.576,-999,0.8874,-0.69800025,1.08385,14.985,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.90630454,0,0,0,0,178.490375,1.834666667,rs0576
288756,288756,288756,b'J120026.61+014007.7',180.1107937,1.668805,0.17534523,22,22,12,12,21.805,22.021,11.926,12.274,17.86,0.052,3,8.25,18.061,0.043,1.058,0.21971926,0.008603204,17.86,0.052,1,-999,-999,-999,18.735,0.164,3,8.25,18.682001,0.108,0.9041,0.124455966,0.012420712,18.735,0.164,1,-999,-999,-999,-999,-999,17.194,-999,-1,-999,17.194,-999,0.8729,0.2477277,0.23414046,16.972,-999,32,-999,-999,-999,15.504,-999,-1,-999,15.544,-999,1.032,-0.85747296,1.1156818,14.959,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.911192,0,0,0,0,180.1107917,1.668777778,rs0592
288891,288891,288891,b'J120148.26+014620.9',180.450964,1.7723951,0.38498595,22,22,11,11,22.963,23.396,12.312,13.022,19.311,0.173,3,8.25,19.307,0.09,0.9798,0.06974707,0.00580442,19.310999,0.173,1,-999,-999,-999,19.573,0.36,3,8.25,20.442001,0.524,0.8253,0.02460313,0.011863523,19.573,0.36,1,-999,-999,-999,-999,-999,17.736,-999,-1,-999,17.736,-999,1.15,-0.06687321,0.21743958,18.158,-999,32,-999,-999,-999,15.452,-999,-1,-999,15.492,-999,0.7663,0.06934005,1.1363803,14.64,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.9140275,0,0,0,0,180.4509583,1.772388889,rs1486
288903,288903,288903,b'J120232.73+014455.9',180.6363115,1.7488475,0.23484793,23,23,13,13,23.304,23.445,12.831,13.549,17.181,0.03,3,8.25,17.549,0.035,1.813,0.3522087,0.011355741,17.181,0.03,1,-999,-999,-999,17.816,0.082,3,8.25,18.182001,0.073,0.921,0.19719885,0.013263258,17.816,0.082,1,-999,-999,-999,-999,-999,17.591,-999,-1,-999,17.591,-999,0.9394,-0.027421094,0.24854678,17.221,-999,32,-999,-999,-999,15.329,-999,-1,-999,15.3689995,-999,1.099,0.6817968,0.9699558,14.831,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.7859782,0,0,2,4,180.6362917,1.748833333,rs0616
288923,288923,288923,b'J120220.20+014753.3',180.584208,1.7980852,0.34443328,23,23,12,12,24.608,24.531,13.918,13.831,18.431,0.078,3,8.25,18.67,0.06,0.9003,0.12540154,0.006949165,18.431,0.078,1,-999,-999,-999,19.01,-999,-1,8.25,19.628,0.229,0.9869,0.0520647,0.01100502,19.01,-999,32,-999,-999,-999,-999,-999,17.566,-999,-1,-999,17.566,-999,0.9903,-0.14518724,0.25428316,17.181,-999,32,-999,-999,-999,15.457,-999,-1,-999,15.497,-999,0.8801,-1.5437126,1.1649193,15.1449995,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.8690427,0,0,0,0,180.5841667,1.798083333,rs0611
288982,288982,288982,b'J120344.65+014142.3',180.9359991,1.695075,0.069375,22,22,12,12,24.34,24.368,13.963,13.715,13.231,0.012,2,54.66,13.726001,0.023,30.37,11.910505,0.24946019,13.702001,0.006,1,54.66,13.231,0.012,14,0.013,2,34.5,14.476999,0.021,10.34,5.98437,0.11435354,14.387,0.008,1,34.5,14,0.013,13.931,0.024,15.668,0.09,1,-999,15.668,0.09,1.163,2.9207652,0.24176477,15.419,0.112,1,14.74,15.906,0.08,15.318,-999,-1,-999,15.358,-999,0.979,0.47356236,1.0874044,14.668,-999,32,-999,17.978,-999,-999,-999,0.44,0.514,40.6,23.4,0,1,b'0000',0.88802844,1,2,1,5,180.9359583,1.695055556,rs0648
288989,288989,288989,b'J120332.81+014809.9',180.8866861,1.8027962,0.20940946,27,27,13,13,26.552,26.2,12.935,13.433,17.581,0.036,3,8.25,18.004,0.039,1.479,0.2315808,0.008340624,17.581,0.036,1,-999,-999,-999,18.154,0.109,3,8.25,18.559,0.09,1.019,0.13932966,0.011505407,18.154,0.109,1,-999,-999,-999,-999,-999,17.204,0.345,1,-999,17.204,0.345,0.9926,0.70962745,0.22546472,16.537,-999,32,-999,-999,-999,15.279,-999,-1,-999,15.319,-999,1.004,0.5237354,1.1109253,14.997,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.8565892,2,1,2,1,180.8866667,1.802777778,rs0637
288992,288992,288992,b'J120344.39+015009.6',180.9348732,1.8359423,0.15676515,23,23,10,10,23.711,23.837,11.02,11.24,14.065,0.014,2,40.51,15.257,0.024,19.32,2.907918,0.06490957,14.941,0.008,1,40.51,14.065,0.014,14.829,0.022,2,31.69,16.017,0.027,3.846,1.4484745,0.036006298,15.618,0.019,1,31.69,14.829,0.022,14.755,0.033,17.164,-999,-1,-999,17.164,-999,0.9059,0.22085819,0.25769013,16.251,-999,32,6,18.94,0.786,14.574,-999,-1,-999,14.614,-999,0.7353,1.7379442,1.7594267,14.5130005,-999,32,-999,-999,-999,-999,-999,0.32,0.764,58.3,27.9,0,2,b'0000',0.8234155,2,2,2,10,180.9348333,1.835916667,rs0647
288999,288999,288999,b'J120351.94+015009.9',180.966393,1.8361081,0.12555222,22,22,12,12,22.508,22.868,11.85,11.929,17.384,0.054,3,8.25,17.617,0.034,1.653,0.33071086,0.010297102,17.384,0.054,0,-999,-999,-999,18.173,0.183,3,8.25,18.327,0.084,0.9271,0.17253107,0.013316001,18.173,0.183,0,-999,-999,-999,-999,-999,17.35,-999,-1,-999,17.35,-999,0.971,0.19398575,0.2131816,17.032,-999,32,-999,-999,-999,15.317,-999,-1,-999,15.357,-999,0.824,-0.20421499,1.3255419,14.769,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.9149267,0,0,0,0,180.966375,1.836083333,rs0652
289085,289085,289085,b'J120359.09+014956.4',180.9963128,1.8323,0.20280544,23,23,12,12,23.318,23.352,12.871,12.643,18.718,0.129,3,8.25,19.031,0.074,0.9519,0.08988462,0.006157364,18.717999,0.129,17,-999,-999,-999,19.322,0.379,3,8.25,19.609001,0.239,0.87,0.052959982,0.011648492,19.322,0.379,1,-999,-999,-999,-999,-999,17.738,-999,-1,-999,17.738,-999,0.9182,-0.10671424,0.21707942,17.341,-999,32,-999,-999,-999,15.396,-999,-1,-999,15.436,-999,0.8692,0.34611487,1.0599108,14.651999,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.8774603,0,0,0,0,180.9962917,1.832277778,rs1488
289089,289089,289089,b'J120405.99+015049.2',181.024908,1.8470002,0.17798872,23,23,12,12,23.546,23.338,12.902,12.858,13.291,0.012,2,44.28,13.771,0.022,27.98,11.422305,0.22985865,13.731,0.006,1,44.28,13.291,0.012,13.99,0.014,2,35.26,14.485,0.021,9.176,5.9394703,0.11372603,14.393,0.007,1,35.26,13.99,0.014,13.962,0.025,15.503,0.082,1,-999,15.503,0.082,1.01,3.3997173,0.25568894,15.217,0.072,1,18.28,15.371,0.066,15.376,0.493,1,-999,15.415999,0.493,1.025,2.5116823,1.1411891,14.411,-999,32,12,16.386,0.529,-999,-999,0.43,0.531,11.4,17.8,0,1,b'0000',0.92535573,2,1,1,5,181.024875,1.847,rs0658
289095,289095,289095,b'J120427.61+014454.7',181.1150572,1.7485047,0.34464344,26,26,14,14,25.948,26.098,13.975,13.808,17.087,0.026,3,8.25,17.667,0.036,1.394,0.31586942,0.010503567,17.087,0.026,1,-999,-999,-999,17.701,0.071,3,8.25,18.316,0.077,0.9734,0.17431894,0.012309275,17.701,0.071,1,-999,-999,-999,-999,-999,17.752,-999,-1,-999,17.752,-999,0.9248,-0.19372724,0.21425045,17.444,-999,32,-999,-999,-999,15.51,-999,-1,-999,15.55,-999,0.9945,-1.3049479,1.109305,15.201,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,2,b'0000',0.7980646,2,1,2,1,181.1150417,1.7485,rs0674
289096,289096,289096,b'J120438.08+014715.8',181.1586262,1.7876961,0.24986903,25,25,12,13,25.778,25.509,13.959,13.82,12.239,0.012,2,78.95,13.023001,0.022,37.03,22.765274,0.45344788,13.077001,0.006,1,78.95,12.239,0.012,12.938,0.013,2,59.28,13.683,0.02,17.57,12.428556,0.22777121,13.697,0.006,1,59.28,12.938,0.013,12.884,0.024,13.371,0.018,2,23.31,13.419,0.023,1.907,23.185461,0.5001549,13.309,0.013,1,23.31,13.371,0.018,13.083,0.077,1,-999,13.123,0.077,0.9228,20.745565,1.4644728,12.973001,0.07,1,27.01,13.111,0.064,13.242,0.069,0.08,0.691,179.1,23.2,0,1,b'0000',0.8845309,2,1,1,13,181.158625,1.787694444,rs0688
289097,289097,289097,b'J120434.03+014805.8',181.1417676,1.8015991,0.07894596,24,24,13,13,25.203,25.294,13.797,13.8,13.174,0.012,2,57.57,13.939,0.023,30.73,9.785295,0.20671606,13.85,0.006,1,57.57,13.174,0.012,13.837,0.014,2,48.25,14.675,0.022,10.18,4.984676,0.10054283,14.513,0.008,1,48.25,13.837,0.014,13.805,0.025,15.846,0.103,1,23.31,15.846,0.103,0.8746,2.4799201,0.23541844,15.556,0.105,1,14.48,15.936,0.084,14.988,-999,-1,-999,15.028,-999,0.9595,1.5012702,1.0449619,15.102,-999,32,12,17.062,0.933,-999,-999,0.4,0.544,164.6,24.8,0,1,b'0000',0.8167781,2,2,2,15,181.14175,1.801583333,rs0681
289102,289102,289102,b'J120434.06+014417.5',181.1418031,1.7382106,0.38988346,26,26,13,13,26.704,26.423,13.777,13.865,14.941,0.014,2,19.52,15.254001,0.024,4.66,2.9146905,0.06416847,15.137,0.008,1,19.52,14.941,0.014,15.654,0.024,2,16.21,16.001,0.026,1.428,1.4704915,0.035319276,15.795,0.017,1,16.21,15.654,0.024,15.624,0.034,17.351,0.489,1,-999,17.351,0.489,0.8757,0.6195589,0.27891332,16.472,-999,32,6,18.352,0.466,15.361,-999,-1,-999,15.401,-999,1.075,0.34251875,1.1013079,14.479,-999,32,12,16.545,0.882,-999,-999,0.5,0.947,104.7,17.7,1,2,b'0000',0.86428595,2,1,2,1,181.1417917,1.738194444,rs0682
289107,289107,289107,b'J120409.75+014933.3',181.0405813,1.8259389,0.061993852,22,22,12,12,21.508,21.491,11.963,11.657,14.997,0.018,2,30.71,15.899,0.024,12.25,1.609475,0.03604131,15.615001,0.01,1,30.71,14.997,0.018,15.639,0.03,2,23.82,16.383,0.029,2.345,1.0344508,0.027794525,16.1,0.017,1,23.82,15.639,0.03,15.532,0.042,14.115,0.031,1,-999,14.115,0.031,1.572,12.211389,0.3482205,13.971,0.026,1,19.26,14.121,0.031,13.637,0.094,1,-999,13.677,0.094,0.8769,12.454135,1.0831182,13.776,0.181,1,12,14.462,0.116,14.348,0.19,0.38,0.747,48.4,22.6,0,1,b'0000',0.9064074,2,1,2,5,181.0405417,1.825916667,rs0660
289113,289113,289113,b'J120419.01+015054.2',181.0791751,1.8483957,0.06389863,21,21,11,11,21.824,22.305,10.685,10.897,14.137,0.013,2,32.35,14.598001,0.022,21.49,5.335956,0.106690094,14.483001,0.006,0,32.35,14.137,0.013,14.841,0.018,2,25.58,15.301,0.023,4.61,2.8000088,0.060189914,15.141,0.009,0,25.58,14.841,0.018,14.807,0.029,16.272,0.16,1,-999,16.272,0.16,0.8135,1.67488,0.24727172,16.003,0.178,0,10.09,16.679,0.147,15.361,-999,-1,-999,15.401,-999,0.8895,-0.07524122,1.2732729,14.782,-999,32,-999,18.452,-999,-999,-999,0.45,0.612,159.9,21,0,1,b'0000',0.9314686,0,0,1,3,181.0791667,1.848388889,rs0669
289116,289116,289116,b'J120430.31+014102.1',181.1262456,1.6838963,0.5079533,25,25,14,14,25.635,25.723,13.942,14.135,17.992,0.09,3,8.25,18.24,0.045,1.268,0.186296,0.007637251,17.992,0.09,1,-999,-999,-999,18.499,0.165,3,8.25,18.712,0.11,0.9593,0.12102087,0.012310086,18.499,0.165,1,-999,-999,-999,-999,-999,17.204,-999,-1,-999,17.204,-999,1.026,0.27749884,0.21611513,16.955,-999,32,-999,-999,-999,15.396,-999,-1,-999,15.436,-999,0.9893,0.04157372,1.2117,15.117,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.67600095,2,1,1,2,181.1262083,1.683888889,rs0678
289118,289118,289118,b'J120434.79+015032.5',181.1450082,1.8423511,0.16066165,22,22,12,12,21.508,22.07,12.191,12.077,16.845,0.022,3,8.25,17.105,0.029,2.266,0.53020936,0.014345703,16.845,0.022,0,12.6,16.773,0.03,17.498,0.074,3,8.25,17.681,0.053,0.9756,0.3128642,0.015354068,17.498001,0.074,16,11.69,17.326,0.071,17.309,0.088,17.182,-999,-1,-999,17.182001,-999,0.9724,0.26654014,0.22873227,16.956,-999,32,-999,19.314,-999,15.51,-999,-1,-999,15.55,-999,0.932,-1.4756584,1.1094618,15.136,-999,32,-999,-999,-999,-999,-999,-999,0.971,81.4,14.2,0,1,b'0000',0.9293769,0,0,0,0,181.145,1.842333333,rs0683
289151,289151,289151,b'J120413.11+014128.0',181.0545665,1.6910128,0.13712773,24,24,13,13,24.056,24.1,12.868,12.873,18.839,0.144,3,8.25,19.317999,0.095,0.9513,0.069005966,0.006031976,18.838999,0.144,0,-999,-999,-999,19.326,-999,-1,8.25,19.799,-999,0.8692,0.021355478,0.011569511,19.326,-999,32,-999,-999,-999,-999,-999,17.279,-999,-1,-999,17.279,-999,0.9726,0.19981797,0.23134343,17.271,-999,32,-999,-999,-999,15.5,-999,-1,-999,15.54,-999,0.7785,-0.9212934,1.119602,15.151999,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.93146306,0,0,0,0,181.0545417,1.691,rs1490
289168,289168,289168,b'J120445.96+014814.1',181.1914869,1.8039234,0.16711362,22,22,12,12,21.406,21.571,11.956,11.826,17.435,0.041,3,8.25,17.687,0.039,0.9806,0.3101418,0.011206746,17.435,0.041,1,-999,-999,-999,18.23,0.105,3,8.25,18.382,0.084,0.9689,0.1640894,0.012720945,18.23,0.105,1,-999,-999,-999,-999,-999,17.656,-999,-1,-999,17.656,-999,1.035,-0.13298254,0.23396039,17.259,-999,32,-999,-999,-999,15.192,-999,-1,-999,15.232,-999,0.9535,0.6914666,1.1414504,15.959,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.90021294,0,0,0,0,181.1914583,1.803916667,rs0692
289176,289176,289176,b'J120458.22+014504.2',181.242603,1.7512444,0.21740733,23,23,12,12,23.674,24.075,12.929,13.002,19.247,0.202,3,8.25,19.175999,0.082,0.8208,0.07867323,0.005965025,19.247,0.202,0,-999,-999,-999,19.279,-999,-1,8.25,19.752,0.259,0.9538,0.046446826,0.011086435,19.279,-999,32,-999,-999,-999,-999,-999,17.501,-999,-1,-999,17.501,-999,0.8476,0.10304005,0.2184823,17.314001,-999,32,-999,-999,-999,15.528,-999,-1,-999,15.568,-999,0.8927,-0.44300067,1.0910631,15.038,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.9040222,0,0,0,0,181.2425833,1.751222222,rs1498
289185,289185,289185,b'J120444.67+014244.3',181.1860414,1.7124649,0.2964714,24,24,12,12,24.393,24.881,12.017,12.34,19.108,0.189,3,8.25,19.477999,0.103,1.014,0.0595593,0.005644976,19.108,0.189,1,-999,-999,-999,19.319,-999,-1,8.25,20.514,0.512,0.9063,0.02302948,0.01086951,19.319,-999,32,-999,-999,-999,-999,-999,17.784,-999,-1,-999,17.784,-999,0.9781,-0.39257222,0.20807548,17.252,-999,32,-999,-999,-999,15.604,-999,-1,-999,15.644,-999,1.082,-0.4060256,1.0175205,15.103,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.8352265,0,0,0,0,181.186,1.712444444,rs1494
289194,289194,289194,b'J120509.06+015045.4',181.287777,1.845992,0.47511104,22,22,11,11,21.604,21.626,10.991,10.873,18.198,0.058,3,8.25,18.496,0.052,0.9852,0.14712578,0.007079972,18.198,0.058,1,-999,-999,-999,19.239,0.282,3,8.25,19.409,0.202,0.8325,0.06371697,0.011852163,19.239,0.282,1,-999,-999,-999,-999,-999,17.581,-999,-1,-999,17.581,-999,1.031,-0.3028232,0.25064093,17.205,-999,32,-999,-999,-999,15.394,-999,-1,-999,15.434,-999,0.7842,-0.97643715,1.2344892,15.074,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.8451479,1,1,1,1,181.28775,1.845972222,rs0702
289197,289197,289197,b'J120537.73+014941.7',181.407154,1.8282589,0.18785419,23,23,11,11,23.149,22.691,10.869,10.822,13.546,0.012,2,45.99,14.236,0.023,27.81,7.4418163,0.15464133,14.141001,0.006,0,45.99,13.546,0.012,14.286,0.015,2,33.91,14.964,0.022,7.843,3.8213415,0.077416785,14.808,0.009,0,33.91,14.286,0.015,14.231,0.026,16.104,0.132,1,-999,16.104,0.132,0.8222,1.9552803,0.23801796,15.896999,0.143,0,12.55,16.314,0.121,15.332,-999,-1,-999,15.372,-999,1.017,0.3517965,1.1316239,14.886,-999,32,-999,17.952,-999,-999,-999,0.61,0.575,177.6,24.9,0,1,b'0000',0.9169694,0,0,2,6,181.407125,1.82825,rs0714
289200,289200,289200,b'J120522.06+015004.9',181.3419318,1.8347407,0.5201365,23,23,11,11,22.273,22.587,10.995,11.093,18.444,0.082,3,8.25,18.779,0.064,1.055,0.11336585,0.006720448,18.444,0.082,1,-999,-999,-999,19.277,0.348,3,8.25,19.257,0.167,0.9566,0.07324057,0.011299032,19.277,0.348,1,-999,-999,-999,-999,-999,16.996,-999,-1,-999,16.996,-999,0.7913,0.35986754,0.24974053,16.504,-999,32,-999,-999,-999,15.208,-999,-1,-999,15.248,-999,1.019,0.47889903,1.2259694,14.842999,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.81214714,2,1,0,0,181.3419167,1.834722222,rs1499
289279,289279,289279,b'J120629.94+014940.7',181.6247765,1.8280373,0.24222155,24,24,12,12,23.097,23.438,11.939,11.704,19.087,0.181,3,8.25,19.354,0.094,0.9935,0.066798136,0.005803065,19.087,0.181,1,-999,-999,-999,19.76,-999,-1,8.25,19.92,-999,0.834,0.018132439,0.010835969,19.76,-999,32,-999,-999,-999,-999,-999,17.639,-999,-1,-999,17.639,-999,1.036,-0.27368522,0.23773913,16.968,-999,32,-999,-999,-999,15.52,-999,-1,-999,15.559999,-999,0.8541,0.006935051,1.0965513,15.094,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.7695217,0,0,0,0,181.62475,1.828027778,rs1501
289429,289429,289429,b'J120913.15+015012.0',182.3047153,1.8366013,0.13110857,23,23,10,10,22.719,22.919,10.368,10.127,17.025,0.034,2,13.85,17.263,0.031,2.114,0.45822734,0.013015198,16.972,0.027,0,13.85,17.025,0.034,17.511,0.077,2,12.58,17.748001,0.059,0.9904,0.2942552,0.016038923,17.513,0.056,0,12.58,17.511,0.077,17.487,0.096,16.54,0.249,1,-999,16.54,0.249,0.8221,1.3077801,0.29971537,16.402,0.263,0,10,16.848,0.076,15.25,-999,-1,-999,15.29,-999,0.9468,0.46333855,1.1785614,15.028,-999,32,-999,18.604,-999,-999,-999,-999,0.558,16,21.5,0,1,b'0000',0.9353274,0,0,2,1,182.3047083,1.836583333,rs0738
289463,289463,289463,b'J120911.95+014351.5',182.2997064,1.731011,1.8268083,21,21,11,11,20.504,20.66,11.01,11.028,18.895,0.188,3,8.25,18.918999,0.071,1.003,0.09969507,0.006532754,18.894999,0.188,1,-999,-999,-999,19.424,0.357,3,8.25,19.299,0.189,0.8639,0.070489794,0.012281145,19.424,0.357,1,-999,-999,-999,-999,-999,17.061,0.324,1,-999,17.061,0.324,0.9876,0.8096003,0.24186644,16.874,0.352,1,-999,-999,-999,15.008,-999,-1,-999,15.048,-999,0.8777,0.49720362,1.5140238,15.056,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.9196993,0,0,0,0,182.2996667,1.731,rs0737
296742,296742,296742,b'J141249.26+012921.3',213.2052573,1.4892632,0.34398076,44,35,26,27,44.953,35.022,26.361,27.96,16.343,0.011,3,8.25,16.556,0.025,3.091,0.8789544,0.020284604,16.343,0.011,0,17.12,16.301,0.019,16.808,0.023,3,8.25,17.069,0.036,0.9351,0.54983175,0.018107012,16.808,0.023,0,13.24,16.98,0.039,16.929,0.05,16.139,0.091,1,-999,16.139,0.091,0.9136,1.8919332,0.15879482,15.95,0.14,0,12.41,16.441,0.108,14.8880005,0.204,1,-999,14.9279995,0.204,0.993,3.9368489,0.7380383,14.7699995,0.297,1,12,16.087,0.373,16.045,0.418,-999,0.662,123.5,15.6,0,1,b'0000',0.9503371,0,0,0,0,213.20525,1.48925,rs1264
297705,297705,297705,b'J142749.65+012811.2',216.95684,1.4697661,2.4964957,33,32,22,22,33.311,32.551,22.905,23.056,17.983,0.04,3,8.25,18.264,0.041,1.046,0.18224797,0.006875829,17.983,0.04,17,-999,-999,-999,19.018,0.23,3,8.25,19.011,0.118,0.9063,0.091917224,0.009990449,19.018,0.23,1,-999,-999,-999,-999,-999,17.717,0.499,1,-999,17.717001,0.499,1.084,0.44252962,0.20339343,17.08,-999,32,-999,-999,-999,15.645,-999,-1,-999,15.684999,-999,0.9662,0.10304311,0.92814064,15.474,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.88396835,0,0,2,1,216.9568333,1.46975,rs1514
302994,302994,302994,b'J092034.36+013303.9',140.1432135,1.5510639,0.12971024,24,24,12,12,25.083,24.815,13.652,13.796,17.401,0.034,3,8.25,17.836,0.037,1.818,0.2702421,0.009199377,17.401,0.034,0,-999,-999,-999,18.178,0.094,3,8.25,18.515,0.089,0.9771,0.1451666,0.01187326,18.178,0.094,0,-999,-999,-999,-999,-999,17.143,0.319,1,-999,17.143,0.319,0.902,0.750697,0.22046317,16.936,0.391,0,-999,-999,-999,15.028,-999,-1,-999,15.068,-999,0.9835,1.2657461,1.0970218,14.739,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.8755847,0,0,1,4,140.1432083,1.551055556,rs0039
303010,303010,303010,b'J092110.31+012822.0',140.2929347,1.4727453,0.07665448,23,23,11,11,23.658,23.481,11.958,12.203,14.947,0.016,2,27.22,15.184,0.023,10.84,3.1085775,0.064948276,15.053,0.008,1,27.22,14.947,0.016,15.523,0.024,2,19.75,15.870999,0.026,2.256,1.6576097,0.039465737,15.7,0.013,1,19.75,15.523,0.024,15.449,0.036,16.413,0.183,1,-999,16.413,0.183,0.7981,1.4700837,0.24755925,16.391,0.208,1,7.94,17.097,0.176,14.988,-999,-1,-999,15.028,-999,0.9451,1.5669202,1.0121369,14.581,-999,32,-999,17.428,-999,-999,-999,0.45,0.817,162.5,17.8,0,1,b'0000',0.84375465,2,1,2,2,140.2929167,1.472722222,rs0044
303096,303096,303096,b'J092256.94+012602.3',140.737218,1.433975,0.09231086,23,23,11,11,22.729,23.546,11.675,11.458,13.571,0.012,2,32.11,14.047,0.023,23.32,8.8623,0.18389466,13.892,0.006,1,32.11,13.571,0.012,14.194,0.015,2,27.68,14.759,0.021,8.81,4.6152005,0.09086776,14.546,0.009,1,27.68,14.194,0.015,14.179,0.025,15.968,0.123,1,-999,15.967999,0.123,0.9373,2.2155526,0.25021687,15.675,0.16,1,12.78,15.91,0.097,15.252,-999,-1,-999,15.292,-999,0.8704,-0.4269907,1.4079701,14.739,-999,32,-999,-999,-999,-999,-999,0.67,0.831,171.2,19.9,0,2,b'0000',0.92188644,2,1,2,2,140.7372083,1.433972222,rs0049
