name,mw3w,mw4w,groupcz,deextrestnuvmag,sfr_nuv,sfr_nuv_wisew
"rf0313",9.28552,6.54699,7026.10,-14.5617,0.02762228332687833,0.5427960412041180
"rf0314",13.0008,8.25614,6279.20,-18.7838,1.349222699291267,1.349222699291267
"rf0315",6.94125,5.21020,6063.40,-13.7722,0.01334908320643814,1.364918638747672
"rf0316",9.35324,7.37188,6064.10,-16.1401,0.1182000237999430,0.2832842466326778
"rf0317",12.5530,12.9961,7062.80,-15.2691,0.05299133471076431,0.05299133471076431
"rf0318",11.7299,10.4466,6205.00,-16.4210,0.1530990900262395,0.1530990900262395
"rf0319",7.59683,6.02975,6487.20,-14.6331,0.02949775434314648,0.8987021190628278
"rf0320",11.6492,0.00000,6687.80,-18.4538,0.9956024788374819,0.9956024788374819
"rf0321",12.0771,8.93269,6206.40,-18.1583,0.7583612405874124,0.7583612405874124
"rf0322",12.2093,9.45986,6492.70,-17.7254,0.5090126593683243,0.5090126593683243
"rf0323",15.3969,4.85648,6273.10,-19.0819,1.775548710627699,1.775548710627699
"rf0324",8.72057,6.76987,6962.70,-16.7198,0.2016026151652702,0.5854596437835152
"rf0325",8.72057,4.91299,6452.40,-16.5688,0.1754304302761652,1.306603627059423
"rf0326",11.4850,9.18990,6374.50,-17.5504,0.4332175068091891,0.4332175068091891
"rf0327",8.61612,9.36261,6361.50,-17.0523,0.2738319672637869,0.2738319672637869
"rf0328",12.0411,10.4625,6430.60,-15.9784,0.1018392704272566,0.1018392704272566
"rf0329",7.37577,5.64915,6102.70,-17.4225,0.3851096714983642,1.300870867334810
"rf0330",10.4754,9.19300,6678.25,-17.0703,0.2784031520452862,0.3434037092037524
"rf0331",10.6537,9.19300,6478.20,-15.9747,0.1014952821804424,0.1014952821804424
"rf0332",12.1500,9.30425,6101.10,-13.9306,0.01544537015492026,0.02704815821522557
"rf0333",10.2338,8.35328,6678.25,-16.1006,0.1139785678811315,0.1986648343555280
"rf0334",9.94617,7.75785,6652.00,-16.5894,0.1787805740109334,0.1787805740109334
"rf0335",11.1648,9.84209,5936.70,-16.0973,0.1136251087850813,0.1136251087850813
"rf0336",9.32963,8.32508,6620.09,-17.6217,0.4626446060267642,0.6461345230086277
"rf0337",12.8622,11.3117,6620.09,-17.9794,0.6431930976176877,0.6431930976176877
"rf0338",12.8045,11.3117,6579.06,-15.5514,0.06872931683767476,0.06872931683767476
"rf0339",7.54841,5.26654,6153.40,-13.7091,0.01259517598443905,1.064001442396350
"rf0340",12.0913,10.5706,6620.09,-19.0674,1.751963649454781,1.751963649454781
"rf0341",8.22338,6.39541,6579.06,-19.4181,2.419943973896808,2.930639069662024
"rf0342",9.75054,7.38367,6368.00,-17.1034,0.2870313839409943,0.4425511050775852
"rf0343",7.48072,5.57504,5969.45,-19.5182,2.653542474272243,3.518214746085691
"rf0344",12.3288,9.96427,5969.45,-15.1553,0.04772021274102642,0.04772021274102642
"rf0345",12.7134,10.0350,6620.09,-17.8356,0.5633688786336772,0.5633688786336772
"rf0346",9.36151,6.29101,6620.09,-16.2892,0.1355961379060310,0.1355961379060310
"rf0347",14.9390,10.9485,6579.06,-17.1163,0.2904624387108145,0.2904624387108145
"rf0348",7.13026,4.93789,6579.06,-15.5086,0.06606811424877432,1.747196560578442
"rf0349",13.0295,0.00000,6620.09,-16.7621,0.2095982439882456,0.2095982439882456
"rf0350",11.5408,11.6008,6620.09,-16.2534,0.1311997628309834,0.1551400353835738
"rf0351",15.4755,11.4193,6579.06,-15.7273,0.08081356800020799,0.08081356800020799
"rf0352",11.9404,11.4193,6620.09,-15.6358,0.07428163074676458,0.07428163074676458
"rf0353",14.5216,10.0654,7154.30,-19.7300,3.225414831417180,3.225414831417180
"rf0354",9.72808,7.17338,6229.10,-15.8150,0.08760935153002064,0.08760935153002064
"rf0355",10.6789,8.38556,6620.09,-16.9683,0.2534506668069568,0.2534506668069568
"rf0356",13.5101,8.38556,6620.09,-18.0403,0.6802928843287434,0.6802928843287434
"rf0357",11.3535,9.31083,6620.09,-16.6162,0.1832500635623896,0.1832500635623896
"rf0358",9.63401,6.85189,6579.06,-13.0762,0.007031562602087005,0.2460444689451842
"rf0359",7.20946,5.47005,6579.06,-15.5747,0.07022008203685715,1.317828561465791
"rf0360",13.0354,10.5107,6727.10,-17.0601,0.2758036494034247,0.2758036494034247
"rf0361",9.16006,7.15468,6229.10,-18.8220,1.397563128938849,1.587480997739545
"rf0362",11.3215,8.87004,6620.09,-14.8003,0.03440893448826812,0.06370771011247954
"rf0363",10.1198,6.83852,6579.06,-18.4523,0.9942462715789778,1.210678170199436
"rf0364",9.57852,8.23059,6620.09,-15.8578,0.09113534015614888,0.2125901079304483
"rf0365",10.4268,8.87820,6579.06,-13.0661,0.006966361059055696,0.006966361059055696
"rf0366",11.1560,8.89587,6146.60,-16.0766,0.1114821965579697,0.1408985293622337
"rf0367",13.3543,8.87820,6620.09,-17.0799,0.2808721065485629,0.2808721065485629
"rf0368",12.4662,10.2803,6579.06,-15.9756,0.1015773487668787,0.1015773487668787
"rf0369",10.4161,9.74569,6620.09,-17.5218,0.4219597259821686,0.4219597259821686
"rf0370",12.2438,10.0462,6791.45,-14.7905,0.03410125272890544,0.04728796136260118
"rf0371",13.7947,10.0462,6579.06,-15.3922,0.05935383564665200,0.05935383564665200
"rf0372",5.45120,2.54387,6791.45,-15.6014,0.07196533654131756,0.07196533654131756
"rf0373",12.0508,2.54387,6579.06,-14.6597,0.03023010140487917,0.03023010140487917
"rf0374",10.9735,2.54387,6620.09,-14.7395,0.03253581459735182,0.07290603678982722
"rf0375",7.74446,6.09097,6316.80,-18.6514,1.194365380620702,1.870929659797436
"rf0376",14.7912,0.00000,6665.90,-16.6666,0.1919611093446763,0.1919611093446763
"rf0377",9.54823,7.38919,6665.90,-18.4043,0.9512414488175741,1.164723724334675
"rf0378",8.92208,6.67166,6618.60,-16.4719,0.1604450391875702,0.4274003283193673
"rf0379",0.00000,9.35786,6384.50,-16.1415,0.1183508579799452,0.1183508579799452
"rf0380",7.64009,5.26450,6620.60,-17.4803,0.4061483709483704,1.586346810341481
"rf0381",11.0681,8.53772,6826.50,-17.8287,0.5598113975000820,0.5991578363809821
"rf0382",13.0773,11.2393,6761.60,-17.7090,0.5013944459414202,0.5013944459414202
"rf0383",7.99871,6.28201,6184.90,-15.8929,0.09413362147345061,0.6217342963469925
"rf0384",11.1070,9.26949,7135.90,-17.5486,0.4325376627713604,0.4325376627713604
"rf0385",8.69204,6.74625,6563.20,-16.7768,0.2124706318594854,0.5369254234226754
"rf0386",8.47347,7.08534,6647.40,-18.8084,1.380210877609696,1.380210877609696
"rf0387",11.4636,10.1232,6723.30,-16.6537,0.1896942894528750,0.2162068115473809
"rf0388",8.35509,6.57494,6819.00,-17.3867,0.3726194929863435,0.8479227415202804
"rf0389",10.8843,0.00000,6652.40,-14.0784,0.01769761370803163,0.01769761370803163
"rf0390",10.7098,7.63731,7005.80,-16.7727,0.2116644561163488,0.2116644561163488
"rf0391",13.2930,9.02171,6953.50,-15.8987,0.09463104303183019,0.09463104303183019
"rf0392",13.9207,0.00000,6323.70,-16.0342,0.1072173886770468,0.1072173886770468
"rf0393",12.0581,8.50800,6569.10,-16.7800,0.2130874223038852,0.2130874223038852
"rf0394",6.25156,4.17374,6525.25,-19.0599,1.739830437525925,5.234778217989594
"rf0395",7.62465,5.67219,6525.25,-17.7468,0.5191231699608850,1.376304893825082
"rf0396",7.45733,5.48381,6530.20,-17.6045,0.4553682939357878,1.548534250338383
"rf0397",7.06811,4.55076,6498.10,-17.4760,0.4045561267662482,2.499546016067412
"rf0398",9.97859,7.86554,6989.40,-16.1671,0.1211716121583080,0.2725221968668281
"rf0399",8.99858,6.92064,6589.70,-15.6199,0.07320177824735276,0.3571216650298135
"rf0400",7.70879,5.81493,6605.40,-18.3789,0.9292443758329436,1.782483801224386
"rf0401",10.9210,8.76931,6371.10,-15.0760,0.04435595160516901,0.04435595160516901
"rf0402",6.83358,5.02316,7072.37,-18.2450,0.8214145474123631,2.926792522902188
"rf0403",10.2928,8.57810,6386.10,-15.0543,0.04348121074149870,0.04348121074149870
"rf0404",9.03114,8.02340,6953.00,-18.2737,0.8434511275062828,1.109907185057823
"rf0405",9.52633,7.12380,6934.36,-16.5045,0.1653321422569780,0.3332969737264596
"rf0406",12.3100,8.24643,6767.60,-14.2357,0.02045699980415362,0.02045699980415362
"rf0407",10.7191,7.50654,6934.36,-16.2824,0.1347446305191052,0.1347446305191052
"rf0408",11.5881,9.79785,7070.80,-19.1556,1.900178140885275,1.900178140885275
"rf0409",11.3937,10.7442,6746.10,-16.8898,0.2357588450734990,0.2357588450734990
"rf0410",10.0299,8.23003,7176.16,-14.7462,0.03273653762136246,0.1467862929807584
"rf0411",9.37922,7.74494,6880.80,-16.0902,0.1128833949716114,0.3022597900206742
"rf0412",13.2132,0.00000,6800.70,-18.2668,0.8380690012889885,0.8434834439718955
"rf0413",11.2118,11.9582,6800.70,-16.8036,0.2177709426189573,0.2177709426189573
"rf0414",10.4927,8.51016,4457.60,-16.5231,0.1681907231471091,0.1681907231471091
"rf0415",8.87107,7.23058,5045.30,-14.1607,0.01909217234287401,0.1711526006339103
"rf0416",14.5334,0.00000,5045.30,-14.2074,0.01993026303081023,0.01993026303081023
"rf0417",7.21787,5.49485,6885.00,-16.2722,0.1334869626127316,1.479363610300573
"rf0418",8.44633,7.33833,4744.00,-16.5352,0.1700768465559059,0.1700768465559059
"rf0419",11.9549,9.19352,5372.70,-16.2707,0.1333037288345913,0.1440719348047013
"rf0420",12.7152,8.65482,4981.70,-16.8888,0.2355568145462020,0.2355568145462020
"rf0421",11.5422,9.39792,4974.87,-16.3329,0.1411652711504543,0.1411652711504543
"rf0422",11.5422,8.71453,4974.87,-17.0423,0.2713104833988771,0.2713104833988771
"rf0423",10.2004,6.00472,4974.87,-17.3659,0.3655176969510948,0.3655176969510948
"rf0424",9.95698,6.00472,4974.87,-19.0813,1.774470104659403,1.774470104659403
"rf0425",10.1167,7.52304,5040.70,-16.6128,0.1826779420701655,0.1826779420701655
"rf0426",11.8874,10.7555,5009.80,-16.5029,0.1650970562998340,0.1650970562998340
"rf0427",8.60708,6.94920,4996.90,-16.5017,0.1649144394202844,0.3565557966774316
"rf0428",10.2295,8.21025,4948.80,-16.9542,0.2501815941999571,0.2949466079309834
"rf0429",10.2295,8.21025,5028.10,-19.3913,2.360937169399835,2.407148312927527
"rf0430",11.9622,9.67165,6968.70,-13.8385,0.01418993473961446,0.01418993473961446
"rf0431",12.9071,0.00000,4851.80,-16.0283,0.1066287166901971,0.1066287166901971
"rf0432",9.34249,7.26139,4860.30,-16.3790,0.1472872138282262,0.1472872138282262
"rf0433",9.25727,7.06709,5021.70,-16.3598,0.1447025138344518,0.2575605590264337
"rf0434",10.8280,7.73974,5027.10,-16.4572,0.1582820997978414,0.1849011511555869
"rf0435",5.49862,3.67281,5040.80,-14.3758,0.02327398389732719,3.707096718885586
"rf0436",12.3321,3.67281,5322.00,-17.5505,0.4332921146361663,0.4332921146361663
"rf0437",10.4164,3.67281,5135.40,-16.4608,0.1588118618307567,0.1588118618307567
"rf0438",8.67634,5.82585,4852.20,-15.8844,0.09339649814704334,0.5707696630003865
"rf0439",12.5071,11.2886,4904.60,-15.7895,0.08558176731789589,0.08558176731789589
"rf0440",9.66176,11.2886,5069.60,-19.9035,3.784033903589159,3.784033903589159
"rf0441",9.66176,9.40877,5163.30,-16.1072,0.1146702504241906,0.1146702504241906
"rf0443",9.66176,8.36187,4977.20,-14.4002,0.02380467264331512,0.02380467264331512
"rf0444",6.45149,4.66201,5113.59,-17.8341,0.5626074276813702,2.112431704812308
"rf0445",12.4297,8.47939,5113.59,-18.2507,0.8257290078191017,0.8257290078191017
"rf0446",9.39166,7.54444,5113.59,-15.0762,0.04436506990340940,0.1477665261726162
"rf0447",8.18736,6.99128,5113.59,-15.8735,0.09246027954014997,0.3398345122015998
"rf0448",8.73812,6.99551,5113.59,-15.9100,0.09562385668349302,0.2802792957092725
"rf0449",11.5200,8.38597,5074.60,-17.9172,0.6073500826077639,0.6073500826077639
"rf0450",11.0451,8.10101,5113.59,-13.5369,0.01074834015235122,0.03329865176917291
"rf0451",14.7656,8.10101,5113.59,-18.0233,0.6696970318715251,0.6696970318715251
"rf0452",11.2864,8.10101,5131.60,-17.0853,0.2822898068577730,0.3004733774878481
"rf0453",10.6418,8.24998,5035.70,-16.5693,0.1755031906247173,0.1755031906247173
"rf0454",12.1943,9.09314,5078.80,-16.5200,0.1677180388109462,0.1677180388109462
"rf0455",10.0320,8.16178,5079.10,-16.8885,0.2354839817237318,0.2920422570046495
"rf0456",10.0320,8.16178,5051.20,-19.1517,1.893340368457908,1.949278995192403
"rf0457",11.3974,10.6018,6231.00,-16.8619,0.2297913287925461,0.2297913287925461
"rf0458",11.5186,8.35307,5124.65,-18.4571,0.9986187969619928,1.013261676986843
"rf0459",0.00000,10.8859,5124.65,-14.7623,0.03322658363096610,0.03322658363096610
"rf0460",8.45708,6.78403,4941.20,-20.0031,4.147603818494952,4.364181073658940
"rf0461",10.4229,7.33916,4773.80,-18.4265,0.9708520698648668,1.085505412006728
"rf0462",12.5029,9.51615,4535.95,-19.1665,1.919489517438748,1.919489517438748
"rf0463",7.17441,5.32124,4535.95,-16.6736,0.1931972726876648,0.8387207910000850
"rf0464",11.3285,10.3015,4536.40,-15.5557,0.06899981090482206,0.08266927493744944
"rf0465",11.4365,8.75627,5701.45,-16.4094,0.1514656218406646,0.1514656218406646
"rf0466",9.47898,7.44322,5701.45,-15.3596,0.05759917059171640,0.05759917059171640
"rf0467",11.7946,9.93176,5660.60,-18.0159,0.6651827627108138,0.6651827627108138
"rf0468",7.51280,6.27726,5385.16,-14.8381,0.03562873197068719,0.03562873197068719
"rf0469",8.47964,6.49751,5385.16,-17.0110,0.2636044980423369,0.5292353672220620
"rf0470",11.7894,9.74958,5385.16,-19.0960,1.798724530290621,1.798724530290621
"rf0471",11.2077,9.74958,5385.16,-15.8222,0.08819646609403520,0.08819646609403520
"rf0472",10.2315,0.00000,5385.16,-18.0032,0.6574225571315861,0.6574225571315861
"rf0473",11.2371,9.10483,5258.60,-15.3038,0.05471172483205409,0.07838281748169221
"rf0474",10.4640,7.32032,5485.70,-15.1870,0.04913274125174474,0.2031815661750329
"rf0475",11.3527,7.32032,5304.70,-19.9156,3.826441978457173,3.970492845654063
"rf0476",13.9101,9.72513,5485.70,-15.7450,0.08214557825021544,0.08214557825021544
"rf0477",9.89331,9.95210,5485.70,-17.6323,0.4671987986320923,0.5421668811819674
"rf0478",12.1468,9.95210,5485.70,-17.3225,0.3512123933364267,0.3512123933364267
"rf0479",12.4694,10.1473,5485.70,-16.1943,0.1242506803526513,0.1242506803526513
"rf0480",9.63086,8.06692,5407.70,-15.0632,0.04383562845277435,0.04383562845277435
"rf0481",8.42188,5.66475,5451.90,-16.3146,0.1388094064126358,0.1388094064126358
"rf0482",9.56961,7.22407,6865.10,-16.3945,0.1494016995385314,0.3075945489108581
"rf0483",12.4573,9.79157,5398.60,-16.5934,0.1794425840133858,0.1794425840133858
"rf0484",10.2341,9.79157,5398.60,-15.0196,0.04211055680693921,0.09515758943668187
"rf0485",12.2547,0.00000,5885.40,-17.3893,0.3734833032141635,0.3734833032141635
"rf0486",10.8086,0.00000,5421.00,-16.7228,0.2021494896922551,0.2021494896922551
"rf0487",11.9582,9.45877,6747.25,-20.4383,6.192637100779876,6.192637100779876
"rf0488",9.38409,6.95595,6747.25,-14.9614,0.03991489995079774,0.2211965703197173
"rf0489",9.38409,6.95595,6921.90,-16.8086,0.2187778870341601,0.2187778870341601
"rf0490",11.5254,6.95595,6803.10,-16.0087,0.1047214793607888,0.1047214793607888
"rf0491",5.77331,2.89967,6921.20,-15.9613,0.1002474294712526,0.1002474294712526
"rf0492",12.0007,8.71885,6696.45,-15.4230,0.06106081746565654,0.06106081746565654
"rf0493",9.46989,7.59435,6795.40,-16.1806,0.1226868401630487,0.2925947586745792
"rf0494",9.17862,7.57586,6696.45,-16.6170,0.1833859861852729,0.3991505678119480
"rf0495",7.15275,6.20717,7036.50,-16.3056,0.1376607618106285,0.8442459637029227
"rf0496",11.8999,9.38572,6795.70,-15.8488,0.09037946964742422,0.09037946964742422
"rf0497",11.8999,9.67190,6555.10,-15.3235,0.05571413543929464,0.05571413543929464
"rf0498",12.3677,0.00000,4676.00,-15.3183,0.05544592140387930,0.05544592140387930
"rf0499",11.7512,9.38343,6929.40,-16.1742,0.1219669322858335,0.1435767587044979
"rf0500",9.38668,7.40497,6943.80,-16.1256,0.1166319860252769,0.3265571053042899
"rf0501",10.7948,9.51781,7012.90,-16.8705,0.2316224326039222,0.2316224326039222
"rf0502",10.9504,9.30540,7012.90,-16.5500,0.1724118522120135,0.2186911174391783
"rf0503",10.1308,8.57352,6936.10,-18.4058,0.9525022628820456,1.039480645077805
"rf0504",8.28125,4.79692,6757.40,-17.3494,0.3600344411790850,0.3600344411790850
"rf0505",11.1256,9.91912,6853.20,-17.5263,0.4237113135235345,0.4237113135235345
"rf0506",10.4547,8.63878,6979.00,-15.9869,0.1026462816105690,0.1749964116338233
"rf0507",10.3970,9.25890,6844.90,-18.1417,0.7468772998320756,0.7468772998320756
"rf0508",10.1894,9.25890,6979.02,-15.0576,0.04361202947160314,0.1359895299550222
"rf0509",6.36524,3.74424,6817.60,-14.6784,0.03075618083938676,4.728337390550839
"rf0510",7.07205,5.42255,6979.02,-16.1056,0.1144983381387166,1.646008654148677
"rf0511",13.4825,0.00000,6979.02,-18.4298,0.9738037092606251,0.9738037092606251
"rf0512",12.3659,7.85249,6909.30,-20.2780,5.342912778630825,5.342912778630825
"rf0513",7.90570,5.95308,6804.30,-14.4139,0.02410573371890895,0.8013190092024977
"rf0514",0.00000,0.00000,7208.45,-20.3545,5.732706277848584,5.732706277848584
"rf0515",0.00000,0.00000,7208.45,-15.0001,0.04136263623918410,0.04136263623918410
"rf0516",0.00000,0.00000,6564.80,-15.2547,0.05229423643643499,0.05229423643643499
"rf0517",0.00000,0.00000,6494.70,-16.5235,0.1682498243718545,0.1682498243718545
"rf0518",0.00000,0.00000,6713.20,-17.8008,0.5456031691415733,0.5456031691415733
"rf0519",0.00000,0.00000,5606.40,-15.9369,0.09802271560492959,0.09802271560492959
"rf0520",0.00000,0.00000,5498.70,-14.3610,0.02295869636734275,0.02295869636734275
"rf0521",0.00000,0.00000,5528.10,-15.8602,0.09133665966577779,0.09133665966577779
"rf0522",0.00000,0.00000,5475.00,-14.6718,0.03056797719512876,0.03056797719512876
"rf0523",0.00000,0.00000,5850.60,-15.7931,0.08586125794272453,0.08586125794272453
"rf0524",0.00000,0.00000,5816.00,-15.4378,0.06189826411892006,0.06189826411892006
"rf0525",0.00000,0.00000,5736.92,-18.0108,0.6620398333987761,0.6620398333987761
"rf0526",0.00000,0.00000,5328.10,-18.9202,1.529877589072305,1.529877589072305
"rf0527",0.00000,0.00000,5084.30,-14.9202,0.03842801148699454,0.03842801148699454
"rf0528",0.00000,0.00000,4255.60,-19.5454,2.721018385800293,2.721018385800293
"rf0529",0.00000,0.00000,5551.50,-17.4480,0.3942315531704518,0.3942315531704518
"rf0530",0.00000,0.00000,4344.70,-17.7028,0.4985259237979234,0.4985259237979234
"rf0531",0.00000,0.00000,5499.90,-18.6768,1.222612584703193,1.222612584703193
"rf0532",0.00000,0.00000,5911.20,-14.7481,0.03279577265660878,0.03279577265660878
"rf0533",0.00000,0.00000,4293.40,-17.0857,0.2823850432805477,0.2823850432805477
"rf0534",0.00000,0.00000,5886.30,-14.4324,0.02452054004253481,0.02452054004253481
"rf0535",0.00000,0.00000,5662.20,-16.8047,0.2179983163877593,0.2179983163877593
"rf0536",0.00000,0.00000,4282.20,-14.7974,0.03431784110756247,0.03431784110756247
"rf0537",0.00000,0.00000,4292.10,-19.5096,2.632842305364281,2.632842305364281
"rf0538",0.00000,0.00000,4405.97,-16.2681,0.1329912204440986,0.1329912204440986
"rf0539",0.00000,0.00000,4405.97,-14.5753,0.02796965583947637,0.02796965583947637
"rf0540",0.00000,0.00000,4405.97,-18.9722,1.604963360431835,1.604963360431835
"rf0541",0.00000,0.00000,4405.97,-17.8972,0.5962916305340742,0.5962916305340742
"rf0542",0.00000,0.00000,4405.97,-18.3233,0.8828195086768320,0.8828195086768320
"rf0543",0.00000,0.00000,5782.60,-17.2513,0.3289227200525575,0.3289227200525575
"rf0544",0.00000,0.00000,5933.20,-15.1620,0.04801587301995720,0.04801587301995720
"rf0545",0.00000,0.00000,6159.20,-18.0266,0.6717683713704302,0.6717683713704302
"rf0546",0.00000,0.00000,5942.50,-16.5435,0.1713839343809731,0.1713839343809731
"rf0547",0.00000,0.00000,5989.90,-19.1991,1.977977543529815,1.977977543529815
"rf0548",0.00000,0.00000,4288.90,-13.7986,0.01367709180990062,0.01367709180990062
"rf0549",0.00000,0.00000,5679.80,-17.2825,0.3385131523226570,0.3385131523226570
"rf0550",0.00000,0.00000,4267.10,-17.5775,0.4441977235111536,0.4441977235111536
"rf0551",0.00000,0.00000,5415.00,-16.3564,0.1442578330076246,0.1442578330076246
"rf0552",0.00000,0.00000,5418.30,-16.9668,0.2530867273844877,0.2530867273844877
"rf0553",0.00000,0.00000,5818.40,-16.0976,0.1136610280203676,0.1136610280203676
"rf0554",0.00000,0.00000,4693.00,-18.3232,0.8827358210749106,0.8827358210749106
"rf0555",0.00000,0.00000,4631.50,-20.5153,6.648066512337697,6.648066512337697
"rf0556",0.00000,0.00000,5548.80,-16.2164,0.1268019505691368,0.1268019505691368
"rf0557",0.00000,0.00000,5193.00,-18.1546,0.7558076146893017,0.7558076146893017
"rf0558",0.00000,0.00000,4589.90,-15.3759,0.05846817302141805,0.05846817302141805
"rf0559",8.83339,0.00000,6897.10,-14.9317,0.03883779657747400,0.03883779657747400
"rf0560",13.3831,0.00000,5573.30,-17.0194,0.2656592771726826,0.2656592771726826
"rf0561",12.3466,8.80398,5320.23,-17.2585,0.3310943877142805,0.3310943877142805
"rf0562",11.8097,8.80398,5226.82,-18.5393,1.077207232009537,1.077207232009537
"rf0563",0.00000,0.00000,5226.82,-19.3803,2.337151658089372,2.337151658089372
