name,ekmag,emw1,emw2,emw3,emw4,kmag,mur50,mw1,mw2,mw3,mw4,name,ukidsskflag,ukidsskmag
rs0244,0.0467,0.0005847861,0.0019329878,0.0044373907,0.015983978,10.6915,20.506252,10.526663,10.54544,7.346949,5.4407,rs0244,   0,10.8089
rs0246,0.0,0.057891056,0.058610544,0.10644032,0.35451216,0.0,20.142794,14.574728,14.4052925,11.435317,7.9073367,rs0246,   0,14.7507
rs0250,0.0453,0.0009192641,0.002338878,0.013916875,0.045185946,11.5348,19.10064,11.425764,11.427943,8.903778,7.6966853,rs0250,   0,11.5534
rs0253,0.1376,0.0010830045,0.0028603948,0.05626156,0.088863224,11.3303,19.671162,11.146338,11.082553,9.774533,7.6963844,rs0253,   0,11.4908
rs0254,0.232,0.0011835152,0.007691139,0.03236757,0.11622604,11.921,20.987474,11.709068,11.642562,8.741592,7.5082297,rs0254,   0,11.9305
rs0255,0.0,0.013229336,0.058421995,0.09678586,1e+33,0.0,21.356972,14.278519,14.148126,11.396251,14.445385,rs0255,   0,14.418
rs0259,0.2661,0.0016915607,0.0042231134,0.005731272,0.010478454,11.7895,20.386684,11.525164,11.450462,7.955784,5.6210136,rs0259,   0,12.2925
rs0260,0.3181,0.0011992656,0.0057450905,0.005361713,0.062252134,11.9313,20.760538,11.778803,11.639397,7.9440427,5.8084645,rs0260,   1,0.0
rs0261,0.057,0.00043216406,0.0005326426,0.0013235061,0.007674145,11.4683,19.985874,10.772763,9.872573,6.713217,4.291058,rs0261,   0,11.4797
rs0262,0.0,0.019688625,0.07892679,1.0315149,2.113133,0.0,20.459738,14.59728,14.49214,11.043909,10.769025,rs0262,   1,0.0
rs0263,0.0624,0.0015576764,0.0035140996,0.014557814,0.5366262,11.8318,20.95149,11.712222,11.649122,8.347989,5.570494,rs0263,   0,12.0845
rs0264,0.0,0.026667139,0.056807775,1.0218947,2.316372,0.0,20.529835,14.747254,14.70698,13.769643,10.16579,rs0264,   0,14.969
rs0266,0.3537,0.0012863912,0.0063937022,0.003020503,0.0075740432,11.5821,19.839918,11.628743,11.4799595,8.017143,5.5648437,rs0266,   0,11.9921
rs0268,0.1396,0.0017964948,0.004603488,0.059000414,0.11250558,10.6102,20.493198,10.150429,10.372628,8.886318,6.463666,rs0268,   0,10.739
rs0270,0.1234,0.0062085544,0.0069098324,0.014139151,0.0941141,12.7531,21.675968,12.15967,12.346312,9.088249,7.49616,rs0270,   0,12.6665
rs0273,0.0,0.007713666,0.054038577,0.09629221,0.1627369,0.0,21.273499,13.682626,13.318936,10.517794,10.013255,rs0273,   0,14.0608
rs0274,0.3089,0.0066750525,0.011213481,0.019939799,0.05673403,13.7795,21.054058,12.645664,12.579269,9.578517,7.3253326,rs0274,   0,13.1395
rs0275,0.0,0.03410058,0.042202283,0.22405149,12.882223,0.0,22.384415,13.817396,13.942077,12.795398,9.8440695,rs0275,   0,14.6524
rs0276,0.3427,0.010040783,0.06256954,0.079430886,4.1576405,13.2874,21.067104,13.957642,13.68935,10.856627,8.913404,rs0276,   1,0.0
rs0277,0.0,0.03571963,0.10165945,1.9931725,1e+33,0.0,21.526924,15.275927,15.756336,12.685718,9.783204,rs0277,   0,15.2041
rs0278,0.1003,0.00469225,0.006171774,0.022802975,0.15851288,12.4929,20.971176,12.281526,12.286763,8.770515,6.989951,rs0278,   0,12.7939
rs0279,0.2089,0.0016682224,0.0038412542,0.11257717,3.4666946,11.9328,19.345022,11.917767,12.027569,11.772762,8.1644335,rs0279,   0,12.1712
rs1330,0.4016,0.04305715,0.021449002,1.8143795,1.0782472,14.0157,21.644173,13.969754,14.636679,13.3428755,11.750248,rs1330,   0,14.9332
rs0280,0.4043,0.0040624924,0.013243926,0.022782158,0.105135515,12.3834,20.88731,12.647419,12.661898,9.335325,7.171778,rs0280,   0,12.9091
rs0282,0.1005,0.0027589863,0.0067019644,0.030557863,0.11933883,12.46,19.62842,12.24632,12.177354,9.158217,7.486599,rs0282,   0,12.4212
rs0283,0.6925,0.0630731,0.28598845,0.22701554,3.7073545,14.0708,23.199154,13.211684,12.847243,10.356613,8.980578,rs0283,   0,13.8539
rs0285,0.0,0.03927958,0.49347672,0.9254755,2.3500364,0.0,21.026058,15.382448,15.369978,11.4663725,10.114352,rs0285,   0,15.3336
rs0288,0.3287,0.0007746413,0.0022688191,0.009728147,0.08283944,10.6187,20.814182,10.866704,10.743479,7.5828066,5.7232766,rs0288,   0,11.179
rs0289,0.0,0.012726425,0.063765,0.08183956,2.6313813,0.0,21.642826,13.655975,13.754237,11.623824,8.973586,rs0289,   0,13.9702
rs0291,0.0,0.05286453,0.10727001,2.32168,3.0527897,0.0,21.048306,15.62976,15.871935,12.9516945,9.190147,rs0291,   0,15.5172
rs0292,1.05,0.030695226,0.059502237,0.7313194,1e+33,14.4266,21.281311,15.2209835,15.210115,13.976096,14.948717,rs0292,   0,15.2033
rs0297,0.0,0.14301477,0.5745519,0.31852707,2.498547,0.0,20.921368,14.741725,14.866224,12.257501,9.894733,rs0297,   0,15.3796
rs0299,0.2997,0.00067750213,0.001549565,0.004261696,0.03461081,11.3164,20.677937,10.960697,10.855718,7.588953,5.695528,rs0299,   0,11.2031
rs0302,0.0,0.07530787,0.32489693,1.9113078,1.8024106,0.0,21.044703,15.482172,15.326504,13.15027,10.487639,rs0302,   0,15.6259
rs0305,0.0,0.05626047,0.08064514,0.7867131,2.33195,0.0,21.987183,15.539056,15.573728,13.915985,9.8532915,rs0305,   0,15.2897
rs0306,0.1189,0.0019683137,0.0052758823,0.006817549,0.042433694,12.5908,20.692123,12.302297,12.024376,8.430372,6.0541964,rs0306,   1,0.0
rs0308,0.3625,0.020769438,0.043968536,0.028962204,0.07072289,12.0432,22.022123,11.450041,11.417041,8.061435,6.2066135,rs0308,   1,0.0
rs0310,0.1212,0.0006798923,0.0019470474,0.03013465,0.0,10.7377,19.667665,10.680912,10.681348,10.044058,0.0,rs0310,   0,10.8018
rs1331,0.0,0.015483972,0.04168954,1.9575658,0.0,0.0,21.185644,14.381227,14.205898,12.472174,0.0,rs1331,   0,14.7322
rs0311,0.0,1.263758,0.13327052,1.9261734,1.5171908,0.0,21.27387,13.870158,14.860183,11.045302,12.313907,rs0311,   0,15.8414
rs0313,0.1755,0.0031970283,0.006423273,0.005503423,0.012643563,12.4531,20.807976,11.817701,11.71885,8.498194,6.297204,rs0313,   1,0.0
rs0314,0.4653,0.04639612,0.03571626,0.07852198,0.43775728,13.9556,23.786263,12.65016,12.776662,9.428086,7.2073007,rs0314,   0,12.9949
rs0315,0.2905,0.0031272948,0.015500511,0.034049038,0.08012126,12.4915,19.838076,12.420694,12.336203,9.930342,7.698576,rs0315,   0,12.6683
rs0316,0.1457,0.0012773117,0.0032361143,0.007981426,0.51891726,11.7251,20.705767,11.468188,11.244219,7.64013,3.9429054,rs0316,   0,11.8502
rs0320,0.1675,0.002382741,0.0049312334,0.010265612,0.2055687,12.4783,19.81165,12.44064,12.405731,9.112535,7.057321,rs0320,   0,12.9091
rs0321,0.5748,0.014325233,0.12776528,0.06090356,0.087156676,13.0666,21.508076,13.138048,12.711593,10.655144,8.228505,rs0321,   0,13.8896
rs0322,0.0,0.04483105,0.09560325,0.26298216,2.3357837,0.0,23.26984,15.232394,15.285389,11.543486,10.251375,rs0322,   0,15.3417
rs0323,0.1843,0.005076137,0.0162388,0.01862934,0.27770394,13.1482,20.990993,12.451851,12.19864,8.814053,6.608028,rs0323,   0,12.9902
rs0324,0.4897,0.0021863743,0.0073348563,0.011023905,0.03680971,12.7159,19.970995,12.34101,12.1259985,8.88779,6.2936444,rs0324,   0,12.6313
rs0325,0.6815,0.025189979,0.08045401,0.7196518,0.54706216,14.4383,23.569145,15.551498,14.286689,14.108657,11.540416,rs0325,   0,15.5417
rs0328,0.0,0.05423391,0.119473845,0.22927436,2.3845007,0.0,21.628098,14.149712,13.886289,11.546013,10.21116,rs0328,   0,14.4508
rs0329,0.3116,0.0028859947,0.00777642,0.08326976,10.515012,12.9524,19.956268,12.374916,12.365323,10.96606,7.641027,rs0329,   0,12.5724
rs0331,0.2054,0.0032619608,0.0063825566,0.020808322,0.27581146,12.5646,21.049519,12.421007,12.356363,9.042609,7.439936,rs0331,   1,0.0
rs0332,0.0,0.06691527,0.10008573,1.9170836,0.8773916,0.0,23.552305,14.947177,14.95524,13.25099,11.724401,rs0332,   0,15.168
rs0334,0.0934,0.0022735682,0.005374115,0.007012308,0.031655855,12.3374,20.23117,12.062002,11.816804,8.192165,6.243406,rs0334,   0,12.2962
rs0335,0.0263,0.0005378036,0.0018320036,0.0016998474,0.015116931,10.8351,20.026674,10.512249,10.358984,6.8540907,4.9236894,rs0335,   0,10.8273
rs0336,0.0,0.036238942,0.03491197,0.6841845,0.24857111,0.0,22.536192,13.349703,13.557574,8.932814,7.224293,rs0336,   0,14.0965
rs0337,0.1407,0.0037364478,0.0071328566,0.010871245,0.06563153,12.676,20.448656,12.167254,11.969248,8.157609,6.0667253,rs0337,   1,0.0
rs0339,0.0967,0.00765672,0.04437382,0.10921806,0.3355229,13.1629,20.263767,12.985844,12.750465,9.325418,7.1409845,rs0339,   1,0.0
rs0340,0.0,0.021329634,0.11338834,0.4842066,1.9239414,0.0,21.290892,14.54204,14.612313,11.359465,10.249836,rs0340,   0,14.8143
rs0341,0.3236,0.011293447,0.033778593,0.07113976,0.28442588,13.9483,21.446308,13.763655,13.666343,11.028758,7.6565995,rs0341,   0,13.9973
rs0343,0.0,0.021467427,0.037191987,2.1262481,0.0,0.0,23.090267,14.184242,14.315122,11.693161,0.0,rs0343,   0,14.5675
rs0344,0.1403,0.009613602,0.0150506515,0.09429946,1.2682449,14.0478,20.681036,13.95864,13.982925,11.362271,10.719928,rs0344,   0,14.2321
rs0348,0.0,0.026830727,0.059698034,0.77314323,0.41130596,0.0,20.21733,15.174202,15.025687,11.041423,7.9690223,rs0348,   0,15.4697
rs0349,0.4028,0.031639248,0.35038853,1.0454552,28.575716,13.6233,21.935923,14.642749,14.022071,12.037824,8.778268,rs0349,   0,14.7971
rs0350,0.2395,0.013485757,0.020260094,0.041481774,0.2400729,13.6602,19.864353,13.773745,13.666456,10.353427,7.274806,rs0350,   0,14.0656
rs0351,0.1346,0.0010226561,0.0021244215,0.18954378,0.025936034,10.7711,19.735325,10.47121,10.467503,8.756363,7.3173327,rs0351,   0,10.4322
rs0353,0.0,0.15849592,0.21658596,0.54447484,2.0829449,0.0,23.174294,14.30106,14.586153,14.534687,10.043999,rs0353,   0,15.4097
rs0354,0.2622,0.04162989,0.02863685,0.21060796,10.997002,14.4402,21.061466,13.678613,13.969225,11.0959635,9.819084,rs0354,   1,0.0
rs0356,0.3564,0.001301745,0.0032170794,0.009260054,0.03227361,10.8289,20.503656,11.192035,11.188799,8.427917,6.5242424,rs0356,   0,11.5015
rs0357,0.0,0.54655683,0.14758088,2.262942,2.6337838,0.0,22.8843,14.567337,14.370224,12.373474,9.71451,rs0357,   0,15.4532
rs0358,0.3209,0.0022144371,0.00694714,0.01392046,0.050288785,13.0303,20.836868,12.298357,12.212259,8.60122,6.4054704,rs0358,   0,12.8073
rs0362,0.1596,0.0007484033,0.0020600846,0.014872807,0.06590278,11.1725,19.927277,11.0975,11.04348,9.5097065,8.196428,rs0362,   1,0.0
rs0364,0.0,0.105349086,0.06958291,2.2825952,2.023567,0.0,21.278944,14.1188,13.813804,13.189329,10.667351,rs0364,   0,15.4937
rs0365,0.3876,0.018337574,0.04399027,0.15540476,0.0,14.3733,22.112076,12.871019,12.630869,11.279611,0.0,rs0365,   0,14.1066
rs0366,0.1266,0.0046667717,0.011237876,1.1178755,3.953312,12.5984,19.68173,12.5440445,12.573967,12.474623,7.649653,rs0366,   0,12.6976
rs0370,0.49,0.07990352,0.17352794,0.9128673,1.5160242,14.2735,22.131485,16.362906,17.087475,14.7198105,12.309023,rs0370,   0,16.5946
rs0371,0.3046,0.002293988,0.0094250105,0.023079036,0.07959548,12.5368,21.105326,12.59066,12.538122,9.236016,7.614038,rs0371,   0,0.0
rs0374,0.0,0.04324204,0.2798568,0.36077988,6.3883605,0.0,22.117453,14.488074,14.146398,12.938859,5.8010345,rs0374,   0,15.1207
rs0376,0.1899,0.010471813,0.01685581,0.039680663,0.726219,13.2793,21.861767,12.709361,12.664242,9.67369,8.300949,rs0376,   0,13.4416
rs0378,0.3255,0.011352549,0.017844653,0.022443237,3.4241354,13.1888,21.600285,12.898562,12.831823,10.390844,8.648566,rs0378,   0,13.3455
rs0380,0.5953,0.025423655,0.040133696,0.054789383,0.057397224,13.7779,20.956593,13.399971,13.479928,11.09131,8.345933,rs0380,   0,13.8521
rs0381,0.0,0.12855914,0.0447751,0.12827586,2.9501872,0.0,21.591812,14.433678,14.583348,12.63312,8.809631,rs0381,   0,14.6792
rs0384,0.2582,0.013249907,0.037561975,0.059453506,8.738522,14.4222,21.695145,14.127007,13.9852915,11.500347,9.030581,rs0384,   0,14.2508
rs0385,0.0,0.05442837,0.15971254,1.1823988,1e+33,0.0,22.281897,14.559817,14.534111,14.015656,13.062386,rs0385,   0,15.1968
rs0386,0.0,0.026602944,0.055404905,0.11018994,9.903066,0.0,20.80271,14.117807,14.105576,11.454431,8.786808,rs0386,   0,14.2758
rs0387,0.0,0.023457933,0.2356876,1.130554,0.0,0.0,23.630526,15.119684,14.389997,14.797328,0.0,rs0387,   0,15.3063
rs0388,0.1916,0.045716196,0.062298518,0.67011565,0.0,14.3274,22.00172,15.540077,15.529878,13.988746,0.0,rs0388,   0,14.8432
rs0389,0.0,0.09397658,0.16587567,1.4817753,1e+33,0.0,22.152153,14.707769,14.298455,12.728135,12.540195,rs0389,   0,14.9187
rs0390,0.0872,0.00048414996,0.0008504402,0.0015681778,0.0074349213,10.0617,20.312822,9.679922,9.689879,6.8033605,5.1269126,rs0390,   1,0.0
rs0391,0.1971,0.015473634,0.031503167,0.026372835,0.05726943,13.3484,22.06578,12.74129,12.774473,9.299833,7.8127384,rs0391,   0,13.3252
rs0392,0.0,0.21584857,0.090745635,0.03359126,0.09697771,0.0,21.081287,13.34416,13.705031,11.099666,8.190311,rs0392,   0,14.3004
rs0393,0.6925,0.006933712,0.04271445,0.047338314,1.4977053,13.4039,21.488358,13.318716,13.063578,10.4591255,10.214575,rs0393,   0,13.5917
rs0394,1.3181,0.036976587,0.07309082,1.5920545,2.21101,13.6915,21.62386,15.435631,15.181983,13.554978,10.45019,rs0394,   0,15.1618
rs0395,0.0,0.039123066,0.15173261,1.8700465,2.176369,0.0,23.33229,15.161407,16.108027,14.098083,11.280563,rs0395,   0,16.8377
rs0396,0.0401,0.00047851447,0.0010014175,0.0034316285,0.041582584,10.6731,19.735954,10.489313,10.45365,7.782446,6.018853,rs0396,   1,0.0
rs0397,0.3049,0.018094962,0.021094343,0.16779172,0.0,12.8882,21.136581,12.430251,12.773596,9.707082,0.0,rs0397,   0,13.3934
rs0403,0.0,0.31729177,0.18703938,1.1721711,3.174165,0.0,22.420721,14.552934,14.571986,14.2188,10.330845,rs0403,   0,15.0169
rs0404,0.0,0.046913747,0.32210478,1.6597465,1e+33,0.0,20.649729,15.576068,15.337122,13.55127,15.844454,rs0404,   0,15.8569
rs0405,0.0838,0.0003973582,0.00060937554,0.0011401232,0.0038460246,10.2874,21.157936,9.949845,9.79701,6.347366,4.3990774,rs0405,   0,10.1275
rs0406,0.088,0.003915286,0.007840788,0.028602496,0.06438284,12.9109,20.147633,12.632841,12.559395,10.07079,7.400663,rs0406,   0,12.8068
rs0408,0.0,0.06379231,0.13139832,0.06698394,2.5943475,0.0,21.66042,14.359107,14.229611,11.846431,9.521403,rs0408,   0,14.8566
rs0409,0.3086,0.0061656856,0.00966263,0.06091813,0.12952569,12.8448,20.833166,12.785335,12.76608,9.282298,7.9195957,rs0409,   0,13.1741
rs0412,0.0,0.48779294,1.5753502,1.9095622,3.1422093,0.0,22.211027,16.628963,18.519514,14.601743,10.773871,rs0412,   0,16.7525
rs0414,0.0,0.05560029,0.16324931,2.4146378,1.9411044,0.0,20.802895,15.674809,15.593961,13.159794,10.554654,rs0414,   0,15.503
rs0415,0.0,0.16593227,0.1855958,1.85362,1.7843355,0.0,20.921747,16.083937,15.591944,13.357317,10.970439,rs0415,   0,16.2604
rs0416,0.0,0.05501603,0.32420018,0.43006283,0.32650927,0.0,21.475193,14.874321,14.627716,11.443695,8.77473,rs0416,   0,15.4858
rs0419,0.1711,0.0083317235,0.014792565,0.045066517,0.16202317,13.5954,19.686338,13.437538,13.314817,10.058875,8.245867,rs0419,   0,13.6415
rs0420,0.0457,0.0011514245,0.0020264084,0.007814069,0.037712064,11.4167,20.352547,11.174835,11.152799,7.7773113,6.215901,rs0420,   0,11.493
rs0422,0.0,0.0706789,0.23149814,1.4165431,2.438215,0.0,21.003132,15.451207,15.39613,13.779755,10.365859,rs0422,   0,15.6703
rs0424,0.0,0.03866521,0.19461158,1.8379526,1.3890873,0.0,20.741825,15.342842,15.138076,12.895042,11.89034,rs0424,   0,15.2144
rs0426,0.2526,0.04850719,0.15053955,1.0015767,2.1803331,14.2783,21.457064,14.565912,14.0930605,11.386836,10.357545,rs0426,   0,14.7868
rs0428,0.1756,0.18208751,1.5065228,0.37120414,0.0,13.6264,21.863552,13.837219,13.479303,12.288278,0.0,rs0428,   0,14.7691
rs0429,0.2771,0.091662206,0.3572624,1.20486,2.2817497,14.3655,21.947807,14.856334,14.541739,13.6415205,10.530185,rs0429,   0,15.0393
rs0430,0.0,0.038846657,0.046954904,2.4596732,1e+33,0.0,20.976673,14.881974,14.979404,12.863286,14.537079,rs0430,   0,15.3364
rs0431,0.0,0.31000125,2.031209,2.0205061,0.78863126,0.0,22.666,17.130962,17.83028,14.034205,13.311138,rs0431,   0,16.5249
rs0433,0.2606,0.0047924095,0.05186332,0.04931574,0.06573435,14.0504,21.854385,13.430228,13.224504,10.267932,8.810542,rs0433,   0,13.9195
rs0435,0.2283,0.04411342,0.07415578,0.24261202,1.1874406,14.46,22.117725,14.813065,14.905122,11.788644,11.322174,rs0435,   0,14.9379
rs0437,0.0,0.010908532,0.031690028,0.031877346,0.09705168,0.0,20.907246,14.522532,14.614085,10.626444,8.1095085,rs0437,   0,15.0656
rs0439,0.7218,0.007320045,0.015601216,0.02624318,0.04757704,13.6232,21.77209,13.043078,13.035041,10.3439665,7.9790025,rs0439,   0,13.7567
rs0440,0.0781,0.0018639227,0.006691216,0.011417178,0.055056114,12.2131,20.104202,11.878293,11.68938,8.54457,6.570364,rs0440,   1,0.0
rs0442,0.0,1.0557264,0.10386277,1.501815,0.0,0.0,21.744406,14.393601,14.566403,13.674347,0.0,rs0442,   0,15.6267
rs0446,0.1252,0.0009990077,0.003966658,0.005104639,0.0054773656,11.6189,18.415863,11.666018,11.504975,8.872243,5.3976307,rs0446,   0,11.7336
rs1333,0.023,0.0007275095,0.0013908619,0.027633036,0.20293541,10.8907,19.52275,10.820906,10.724336,9.073952,6.563726,rs1333,   0,10.9883
rs1334,0.054,0.002249965,0.018097227,0.09570932,0.0,12.9986,19.160517,9.409422,12.575251,12.037512,0.0,rs1334,   0,12.7766
rs1335,0.129,0.029113878,0.0034788928,0.0072769355,0.043353125,12.095,20.12434,10.374877,11.675052,8.439403,5.531737,rs1335,   0,12.2049
rs1336,0.0356,0.0005678252,0.0013861627,0.0015149121,0.008238715,11.2639,20.364365,10.993823,10.799332,7.1878724,5.38923,rs1336,   0,11.3491
rs0449,0.1372,0.0020214957,0.0043271817,0.023550725,0.32826948,12.5264,21.159418,12.236037,12.175699,9.029869,6.9522676,rs0449,   0,12.5708
rs0451,0.029,0.00066491513,0.0014236185,0.0034988772,0.026188834,10.7064,20.188526,10.562265,10.533231,7.704126,6.0448637,rs0451,   0,10.8535
rs0452,0.1362,0.0016404042,0.003292247,0.0036753637,0.017669296,12.8825,19.769215,12.468978,12.225244,8.313477,5.8950267,rs0452,   0,12.8698
rs0453,0.1228,0.0024010423,0.0038130877,0.007599975,0.038292352,12.3163,20.395596,12.004339,11.9515085,8.361373,6.4729652,rs0453,   0,12.3735
rs0457,0.0,1.3996902,0.107728235,0.85099566,0.0,0.0,21.899473,14.098751,16.16317,15.013549,0.0,rs0457,   0,16.5798
rs0458,0.2227,0.0037449622,0.023161873,0.013492669,0.2421329,12.192,21.840475,12.220969,12.015637,9.266581,6.812388,rs0458,   0,12.7823
rs0459,0.0,0.121294394,1.1014907,0.051073495,3.312284,0.0,23.378826,15.145592,16.233595,8.119553,9.326001,rs0459,   1,0.0
rs0460,0.0,0.0742619,0.07309747,0.06951614,28.726955,0.0,22.032537,14.436467,14.127688,11.979957,8.728086,rs0460,   0,14.9534
rs0461,0.2553,0.0014387071,0.003548428,0.007836379,0.013666908,11.9176,21.556005,11.388532,11.388069,7.868653,6.4048467,rs0461,   0,11.7103
rs0462,0.0,0.0679073,0.35892293,2.3906438,1.9914923,0.0,20.973207,15.702339,15.89781,13.341704,10.938438,rs0462,   0,15.9662
rs0463,0.148,0.015594047,0.06899644,0.19301592,0.079980694,14.2246,20.51067,14.20933,14.042948,10.269701,6.9187984,rs0463,   0,14.5531
rs0466,0.3827,0.0006858515,0.00096892996,0.0024341096,0.017915359,10.8392,21.002583,10.5709715,10.615747,7.458175,5.5078797,rs0466,   0,11.0575
rs0467,0.0,0.029040292,0.21778856,1.8664786,1.3890055,0.0,22.351254,15.363863,15.867832,14.090672,12.4251175,rs0467,   0,15.3235
rs0468,0.485,0.004517615,0.016377471,0.02677032,2.2101204,14.0467,21.408337,13.532909,13.395675,10.087627,8.930343,rs0468,   0,13.9806
rs0473,0.9039,0.06100128,0.10705214,1.2870128,3.6777525,14.3245,23.197,14.672742,14.839532,13.693616,9.023483,rs0473,   0,15.3435
rs0476,0.3577,0.0086466735,0.07924352,0.25687024,0.0685316,13.5689,22.085957,13.354915,13.053816,9.981613,9.281161,rs0476,   0,13.9187
rs0477,0.0,0.0405142,0.039282493,0.1638924,1.7299634,0.0,21.690575,14.371244,14.601736,12.987011,10.888009,rs0477,   0,14.8176
rs0478,0.1857,0.00078120554,0.0018743272,0.0021724422,0.013241389,11.1937,20.030502,10.862568,10.619702,6.6909094,4.2166057,rs0478,   0,11.4003
rs0485,0.0,0.037551574,0.12660162,0.81001204,5.0742884,0.0,20.61274,15.162857,15.2319,11.815956,10.02436,rs0485,   0,15.4329
rs0491,0.138,0.0012207719,0.003223679,0.06995798,0.11595904,12.2353,20.151445,11.825396,11.86662,9.808063,9.236789,rs0491,   0,12.0888
rs0492,0.3228,0.07613877,0.043542508,1.4130561,5.5525994,14.1572,22.358887,13.559451,13.733978,11.509241,9.146813,rs0492,   0,14.115
rs0493,0.0,0.023208098,0.049559258,0.24049921,2.4076009,0.0,20.924858,14.330536,14.3168335,10.995923,9.929756,rs0493,   0,14.6125
rs0494,0.0776,0.0031736603,0.010161221,0.027846487,0.08629318,12.7428,20.445726,12.300102,12.143265,9.014384,6.992068,rs0494,   0,12.5816
rs0497,0.0,0.121786855,0.08198349,1.6814041,0.0,0.0,21.562988,14.249586,14.234531,13.540437,0.0,rs0497,   0,15.1496
rs0498,0.0566,0.0014435948,0.0024698714,0.023849705,0.067846596,10.3866,20.429146,9.920426,10.095894,8.331698,6.733192,rs0498,   0,10.327
rs0499,0.0,0.24601737,0.5051406,1.8860872,2.2033823,0.0,21.498613,16.132868,15.545018,14.394077,10.615543,rs0499,   0,16.5777
rs0500,0.0,0.018211724,0.0720291,1.4319906,2.6890683,0.0,21.68678,15.710278,15.335647,13.639007,10.814232,rs0500,   0,15.7822
rs0502,0.1266,0.0014400911,0.0044372054,0.010188743,0.33531004,11.4899,21.290941,11.310718,11.137701,7.9830074,6.2090693,rs0502,   0,11.7557
rs0503,0.085,0.00066817476,0.0014247319,0.0033138955,0.04282749,10.3461,20.969074,9.975109,10.0028925,6.743896,4.738001,rs0503,   0,10.3478
rs0505,0.0344,0.00036307768,0.0010962818,0.00091067044,0.0017636309,10.0648,19.554466,9.698178,9.537843,6.167827,4.063482,rs0505,   0,9.9881
rs0506,0.0,0.72687984,0.26880372,2.3689673,1e+33,0.0,22.171635,16.443151,17.074455,13.098138,9.346773,rs0506,   0,16.6771
rs0507,0.0,0.06379181,0.18348433,2.5423985,4.713498,0.0,23.454601,15.600449,14.796965,12.89612,9.481349,rs0507,   0,15.528
rs0508,0.2922,0.04036761,0.091375194,1.114294,2.0651517,13.853,21.779675,13.68995,13.578026,10.209853,8.943181,rs0508,   0,14.2754
