name,ekmag,emw1,emw2,emw3,emw4,kmag,mur50,mw1,mw2,mw3,mw4,name,ukidsskflag,ukidsskmag,kmag_flag,sb_flag,wise_good
rs0166,0.0842,0.0011860827,0.005689324,0.008731508,0.047345594,11.7568,20.943653,11.461683,11.2575035,8.1784315,6.4227276,rs0166,   0,11.7895,True,True,True
rs0167,0.0,0.15038477,0.084154315,3.5085192,2.0276084,0.0,21.414225,14.87101,14.782972,10.967132,10.211781,rs0167,   1,0.0,False,True,False
rs0168,0.0,0.034549966,0.06133402,0.0741351,0.10320398,0.0,22.473326,13.252048,13.084356,11.190034,8.304053,rs0168,   0,13.9312,False,True,True
rs1326,0.3417,0.0017091446,0.0029123395,0.023004835,0.031315163,11.6923,21.816002,11.465812,11.417611,7.649011,5.941965,rs1326,   0,11.5198,True,True,True
rs0169,0.1637,0.001589818,0.0046122377,0.14255205,2.227303,11.9,19.408285,12.003852,12.010973,11.177947,9.318519,rs0169,   0,12.1209,True,True,False
rs0170,0.0,0.039637916,0.01518551,0.102887094,1.7644827,0.0,21.140165,14.266423,14.385139,11.336303,9.87212,rs0170,   0,14.6097,False,True,True
rs0171,0.1785,0.019345785,0.06564948,0.45444897,2.2789423,13.532,21.384857,14.077618,14.186411,10.7911005,8.967199,rs0171,   0,13.6632,True,True,False
rs0172,0.1983,0.0049565597,0.017066812,0.11865913,0.051345102,13.0898,21.493391,12.680006,12.602647,9.271906,8.238169,rs0172,   0,13.303,True,True,True
rs0173,0.0,0.055581044,0.14302403,2.3834283,0.0,0.0,20.500427,15.510436,15.605546,12.711945,0.0,rs0173,   0,15.3402,False,True,False
rs0174,0.0,0.086256765,0.1998004,0.19776678,1.0490543,0.0,21.916056,14.362726,14.371717,12.818182,11.081503,rs0174,   0,14.8951,False,True,True
rs0175,0.1211,0.003378998,0.0087967105,0.026518052,0.07746655,12.1799,20.708115,11.997862,11.898316,8.604565,6.885296,rs0175,   1,0.0,False,True,True
rs0176,0.0,0.0646664,0.20248196,2.255637,3.4066455,0.0,23.874207,14.461369,14.175797,11.333743,8.886823,rs0176,   0,15.6977,False,False,False
rs0177,0.0,0.03497781,0.096495904,1e+33,0.0,0.0,21.723858,15.702244,15.378432,17.275036,0.0,rs0177,   0,15.8181,False,True,False
rs0178,0.5577,0.04612114,0.25651792,0.18263042,0.19556089,14.2539,20.659298,14.734318,14.293535,11.101729,7.958843,rs0178,   0,15.0956,True,True,True
rs0179,0.0,0.12429803,0.04267852,0.074339524,0.0691719,0.0,22.203655,14.347369,14.662185,11.29731,8.561259,rs0179,   0,15.4376,False,True,True
rs0180,0.2624,0.010517879,0.03874959,0.1255806,2.4400804,13.6966,22.59898,13.658003,13.133488,10.672509,8.538373,rs0180,   0,14.372,True,True,False
rs0181,0.1738,0.0010052549,0.0023492728,0.0048960685,0.004170214,11.184,20.720875,10.852366,10.721735,7.767916,5.4424057,rs0181,   0,11.1113,True,True,True
rs0182,0.2053,0.13609423,0.33697638,0.11733787,1.7914822,13.7117,22.084198,13.386496,13.0912,11.060921,9.512399,rs0182,   0,14.4286,True,True,True
rs0183,0.0361,0.0010003736,0.0025885005,0.0032327524,0.012198075,11.9526,19.069149,11.633412,11.550569,7.99768,5.8024654,rs0183,   0,11.9739,True,True,True
rs0184,0.0,0.13630365,0.20310783,3.8002157,0.0,0.0,22.345295,14.713598,14.617157,12.125288,0.0,rs0184,   0,15.613,False,True,False
rs0185,0.1157,0.009080694,0.05585521,0.09669555,0.18880905,13.2369,21.523123,12.937955,12.783898,9.80358,7.189404,rs0185,   0,13.0962,True,True,True
rs0186,0.0,0.0,0.0,0.0,0.0,0.0,22.979107,0.0,0.0,0.0,0.0,rs0186,   0,14.7152,False,True,False
rs0187,0.1584,0.0182865,0.029046053,2.6333177,1.2157859,13.7388,21.484009,12.674532,12.637287,11.918363,9.722297,rs0187,   1,0.0,False,True,False
rs0188,0.2931,0.008926787,0.014014735,0.022229403,0.032170914,13.1736,21.91013,12.645434,12.466762,9.654518,7.393002,rs0188,   0,13.1171,True,True,True
rs0189,0.1222,0.0017306455,0.0046937787,0.0066130166,0.07501959,12.2241,20.997261,12.042238,11.836706,8.296532,6.3791275,rs0189,   0,12.3549,True,True,True
rs0190,0.052,0.0012212867,0.0027510838,0.013158058,0.24442069,11.7443,20.658018,11.68692,11.682795,9.510206,8.19629,rs0190,   1,0.0,False,True,True
rs0191,0.0228,0.00052578305,0.0011381257,0.0052855206,0.037632003,10.8287,20.119152,10.728582,10.663597,8.0987015,6.1248918,rs0191,   0,10.9295,True,True,True
rs0192,0.0,0.09203926,0.0440906,0.089814,0.12876344,0.0,22.872787,14.0167,14.181362,11.663334,8.67372,rs0192,   0,14.408,False,True,True
rs0193,0.2336,0.009744564,0.032032423,0.06696397,4.7637334,13.5348,21.996315,13.276391,13.178487,10.051137,7.7026043,rs0193,   0,13.7345,True,True,False
rs0194,0.1275,0.0023641663,0.008197074,0.017725188,0.054976325,12.5277,19.904676,12.220322,12.173324,9.377431,7.106412,rs0194,   0,12.5227,True,True,True
rs0195,0.2796,0.0017138404,0.0040708506,0.008573745,0.09628984,12.0443,21.482096,12.051941,11.981209,8.896435,6.808698,rs0195,   0,12.3165,True,True,True
rs0196,0.241,0.002128854,0.006256687,0.023489075,0.11744453,10.7533,20.564865,10.273222,10.294799,9.76471,9.285376,rs0196,   0,10.5194,True,True,True
rs0197,0.1479,0.0012168986,0.0017972656,0.022778025,0.0,10.6925,19.92977,10.456871,10.520776,10.359846,0.0,rs0197,   1,0.0,False,True,False
rs0198,0.0,0.027054185,0.2849393,3.1752439,0.0,0.0,20.37695,14.453949,14.520605,12.924437,0.0,rs0198,   0,14.691,False,True,False
rs0200,0.3463,0.012933227,0.03383695,0.08179792,1.487753,13.5315,22.590513,14.146812,13.406408,11.538945,12.069085,rs0200,   1,0.0,False,True,True
rs0199,0.0,0.022252355,0.05881467,0.0,0.0,0.0,22.26567,15.426433,14.855644,0.0,0.0,rs0199,   0,15.5035,False,True,False
rs0201,0.4623,0.001549701,0.0056010587,0.0085012205,0.04440897,12.0695,20.66826,11.861223,11.720145,8.754623,6.876165,rs0201,   1,0.0,False,True,True
rs0202,0.1138,0.0011547181,0.0025188744,0.015466486,0.086890176,11.8785,19.565643,11.8547125,11.900795,9.408477,8.374742,rs0202,   0,11.9543,True,True,True
rs0203,0.1573,0.0047552027,0.009168309,0.023491723,0.0440204,13.1171,21.772537,12.98469,13.024394,10.162609,7.0090823,rs0203,   1,0.0,False,True,True
rs0204,0.1964,0.044875026,1.0277008,0.0,1.7579683,14.1974,22.245346,15.253814,14.735459,0.0,10.868842,rs0204,   0,15.5478,True,True,False
rs0205,0.2114,0.0010410346,0.0031518473,0.033690505,0.08058211,10.3391,20.63068,9.95916,9.973885,9.832323,7.8057084,rs0205,   0,11.2505,True,True,True
rs0206,0.1226,0.0017146765,0.004578539,0.0075409347,0.0543526,12.2578,20.012827,12.004676,11.833833,8.115312,6.0832,rs0206,   0,12.3073,True,True,True
rs0207,0.0,0.0,0.0,0.0,0.0,0.0,22.908058,0.0,0.0,0.0,0.0,rs0207,   1,0.0,False,True,False
rs0208,0.1322,0.0006533184,0.001493138,0.011458382,0.019569138,10.902,20.326345,10.734516,10.781299,8.477709,7.15253,rs0208,   0,10.9896,True,True,True
rs0209,0.0803,0.0028015887,0.0046533914,0.027971081,0.12888075,12.636,19.932291,12.664812,12.667377,9.427349,7.7695837,rs0209,   0,12.8654,True,True,True
rs0210,0.0,0.12301098,0.061522204,5.1258335,2.141714,0.0,22.242802,15.134401,15.304286,12.658664,10.6567135,rs0210,   0,15.4393,False,True,False
rs0211,0.2413,0.0018420776,0.006929349,0.009820307,0.052839726,12.1358,20.531471,12.152008,12.110193,8.892297,7.0158534,rs0211,   1,0.0,False,True,True
rs0212,0.0,0.010934614,0.059000157,2.39497,6.043353,0.0,22.217495,14.949298,14.55013,12.124003,9.862016,rs0212,   0,14.7884,False,True,False
rs0213,0.8861,0.01951088,0.048034213,12.9080925,0.0,13.6201,23.581457,14.152449,14.2115345,0.93414557,0.0,rs0213,   0,14.3593,True,False,False
rs0214,0.3989,0.018307755,0.0259545,0.038037214,1e+33,14.1242,21.655643,13.7955475,13.844886,11.491492,12.765085,rs0214,   0,14.4086,True,True,False
rs0215,0.3272,0.027851097,0.06950488,2.1215453,1e+33,14.4316,21.686398,15.499658,15.631619,12.831082,12.630403,rs0215,   0,15.6593,True,True,False
rs0216,0.0,0.05298315,0.08501289,2.6214085,0.0,0.0,22.331978,15.376189,15.582905,12.429002,0.0,rs0216,   0,15.8859,False,True,False
rs0217,0.0,0.048214294,8.92262,1e+33,0.0,0.0,22.683676,16.16393,16.438046,12.921199,0.0,rs0217,   0,15.8926,False,True,False
rs0218,0.384,0.023695517,0.04339328,0.05322199,3.7241173,13.9048,21.467478,13.482321,13.263156,10.321712,8.886448,rs0218,   0,14.0411,True,True,False
rs0219,0.0,0.040400878,0.13503173,0.08806707,0.09637498,0.0,20.436043,15.128743,14.526094,10.35067,7.623961,rs0219,   0,16.0561,False,True,True
rs0220,0.1287,0.027749147,0.085932516,0.15220304,39.664066,14.2018,21.685991,14.518387,14.283367,11.703545,9.45859,rs0220,   0,14.9973,True,True,False
rs0221,0.3113,0.013053578,0.02227256,0.017718866,2.0543342,13.8408,21.322739,13.09505,13.001594,9.968248,8.356081,rs0221,   0,13.7173,True,True,False
rs0222,0.1035,0.0012718678,0.0036321003,0.004915476,0.026251456,11.9881,21.348465,11.671069,11.508187,8.400346,6.08539,rs0222,   0,12.0552,True,True,True
rs0223,0.0,0.10883489,0.6104427,1.1904614,1.773775,0.0,22.247856,14.720284,14.185767,15.095092,11.693183,rs0223,   0,14.8973,False,True,True
rs0224,0.0,0.14874178,0.5183673,6.269289,7.516494,0.0,22.180271,13.730432,14.864283,11.64234,9.448228,rs0224,   1,0.0,False,True,False
rs0225,0.2776,0.005382036,0.022055637,0.034817647,0.10420698,13.6083,20.718056,13.1591425,12.935083,9.415932,7.8138638,rs0225,   0,13.5418,True,True,True
rs0226,0.0,0.038792092,0.031913027,0.066720836,0.54266906,0.0,21.716137,14.052391,13.736902,10.409262,11.257698,rs0226,   0,14.7589,False,True,True
rs0227,0.1438,0.0034154304,0.013048181,0.012950376,0.02344255,11.8656,22.343697,11.84184,12.03485,8.4857235,6.535379,rs0227,   0,12.3963,True,True,True
rs0228,0.0,0.030083973,0.00864334,6.1995635,2.091564,0.0,20.776157,14.5487995,13.127267,11.596877,10.099224,rs0228,   0,15.0469,False,True,False
rs0230,0.0,0.32545903,0.39525706,1.8402635,1.610381,0.0,22.009352,15.876282,15.118668,13.832726,12.331171,rs0230,   0,16.1903,False,True,True
rs0231,0.1621,0.005812456,0.028425837,0.16155718,0.21244974,13.3921,20.87758,13.384059,13.359362,10.048369,7.3799286,rs0231,   0,13.6142,True,True,True
rs1329,0.1639,0.011729728,0.07279793,0.9492926,0.12874301,13.9631,21.096422,13.781509,13.609757,12.084124,8.678895,rs1329,   0,13.8953,True,True,True
rs0232,0.0,0.024090525,0.05653773,1.425423,2.609433,0.0,21.815231,14.77508,14.563836,12.342356,9.359934,rs0232,   0,15.2005,False,True,False
rs0233,0.0,0.027221996,0.21581839,0.0,2.2540038,0.0,23.504604,14.017258,14.462799,0.0,10.641358,rs0233,   1,0.0,False,False,False
rs0234,0.0,0.04975978,0.044711646,0.100946195,5.48409,0.0,21.910652,13.613304,13.77749,10.393112,9.535082,rs0234,   1,0.0,False,True,False
rs0235,0.0,0.68232197,7.676952,0.0,2.6558948,0.0,22.269485,15.39064,16.01122,0.0,10.113765,rs0235,   0,16.4927,False,True,False
rs0236,0.3528,0.05180677,0.13358866,1.3884517,0.0,14.3221,21.987572,14.057185,14.220477,12.95942,0.0,rs0236,   0,16.2128,True,True,False
rs0237,0.0323,0.0048674643,0.012773212,0.030162834,0.08297345,12.8594,19.588364,12.516394,12.278942,8.265626,5.6323233,rs0237,   0,12.7964,True,True,True
rs0238,0.0,0.04444581,0.03340656,2.599552,1e+33,0.0,21.55858,12.148584,12.222004,12.364328,10.964592,rs0238,   0,16.3342,False,True,False
rs0239,0.0443,0.0011174869,0.0040434957,0.016369298,0.061297063,12.0375,19.708996,11.839745,11.685469,9.0532675,7.068485,rs0239,   0,12.0347,True,True,True
rs0240,0.2408,0.0012723793,0.002723669,0.0036859373,0.007645956,11.901,20.580101,11.384008,11.356284,7.7778897,5.354386,rs0240,   0,12.008,True,True,True
rs0241,0.0,0.018584488,0.06611934,0.20160234,0.36168757,0.0,20.41029,14.110473,13.975566,10.483866,7.987269,rs0241,   0,14.4535,False,True,True
rs0242,0.0711,0.0,0.0,0.0,0.0,13.4107,21.129013,0.0,0.0,0.0,0.0,rs0242,   0,13.7572,True,True,False
rs0243,0.0518,0.00085556426,0.002031131,0.002517739,0.0054825456,11.8696,20.802494,11.36828,11.20499,7.4882083,5.391805,rs0243,   0,11.9135,True,True,True
rs0244,0.0467,0.0005847861,0.0019329878,0.0044373907,0.015983978,10.6915,20.506252,10.526663,10.54544,7.346949,5.4407,rs0244,   0,10.8089,True,True,True
rs0246,0.0,0.057891056,0.058610544,0.10644032,0.35451216,0.0,20.142794,14.574728,14.4052925,11.435317,7.9073367,rs0246,   0,14.7507,False,True,True
rs0247,0.0,0.085482694,0.09852443,1e+33,1.6195333,0.0,21.164408,15.134134,15.085631,15.577426,10.6317215,rs0247,   0,15.369,False,True,False
rs0248,0.0,0.1446151,0.11842519,1e+33,1.7888126,0.0,22.267288,15.796915,16.420485,16.172825,11.580308,rs0248,   0,16.2104,False,True,False
rs0249,0.0,0.0,0.0,0.0,0.0,0.0,21.884718,0.0,0.0,0.0,0.0,rs0249,   0,15.7559,False,True,False
rs0250,0.0453,0.0009192641,0.002338878,0.013916875,0.045185946,11.5348,19.10064,11.425764,11.427943,8.903778,7.6966853,rs0250,   0,11.5534,True,True,True
rs0251,0.0,0.19949721,0.16704147,4.1341844,0.0,0.0,22.46501,15.118688,15.020597,12.995907,0.0,rs0251,   0,15.4555,False,True,False
rs0252,0.0,0.19341667,40.296803,0.6559599,0.0,0.0,22.619087,15.552322,16.054314,14.651517,0.0,rs0252,   0,15.8707,False,True,False
rs0253,0.1376,0.0010830045,0.0028603948,0.05626156,0.088863224,11.3303,19.671162,11.146338,11.082553,9.774533,7.6963844,rs0253,   0,11.4908,True,True,True
rs0254,0.232,0.0011835152,0.007691139,0.03236757,0.11622604,11.921,20.987474,11.709068,11.642562,8.741592,7.5082297,rs0254,   0,11.9305,True,True,True
rs0255,0.0,0.013229336,0.058421995,0.09678586,1e+33,0.0,21.356972,14.278519,14.148126,11.396251,14.445385,rs0255,   0,14.418,False,True,False
rs0256,0.1436,0.0021351606,0.005860731,0.0,0.0,12.7339,20.847248,12.385671,12.309955,0.0,0.0,rs0256,   0,12.8381,True,True,False
rs0257,0.0,0.026155937,0.050400343,28.491505,3.406352,0.0,21.783197,14.644562,14.94831,12.487587,9.20535,rs0257,   0,15.9106,False,True,False
rs0258,0.0,0.05765175,0.06899713,1e+33,0.0,0.0,21.808914,14.608158,15.372748,15.20571,0.0,rs0258,   0,15.8185,False,True,False
rs0259,0.2661,0.0016915607,0.0042231134,0.005731272,0.010478454,11.7895,20.386684,11.525164,11.450462,7.955784,5.6210136,rs0259,   0,12.2925,True,True,True
rs0260,0.3181,0.0011992656,0.0057450905,0.005361713,0.062252134,11.9313,20.760538,11.778803,11.639397,7.9440427,5.8084645,rs0260,   1,0.0,False,True,True
rs0261,0.057,0.00043216406,0.0005326426,0.0013235061,0.007674145,11.4683,19.985874,10.772763,9.872573,6.713217,4.291058,rs0261,   0,11.4797,True,True,True
rs0262,0.0,0.019688625,0.07892679,1.0315149,2.113133,0.0,20.459738,14.59728,14.49214,11.043909,10.769025,rs0262,   1,0.0,False,True,True
rs0263,0.0624,0.0015576764,0.0035140996,0.014557814,0.5366262,11.8318,20.95149,11.712222,11.649122,8.347989,5.570494,rs0263,   0,12.0845,True,True,True
rs0264,0.0,0.026667139,0.056807775,1.0218947,2.316372,0.0,20.529835,14.747254,14.70698,13.769643,10.16579,rs0264,   0,14.969,False,True,False
rs0265,0.0,0.1632764,0.21003303,1e+33,2.5409143,0.0,22.779045,16.087059,16.155434,16.093485,10.3293915,rs0265,   0,15.8711,False,True,False
rs0266,0.3537,0.0012863912,0.0063937022,0.003020503,0.0075740432,11.5821,19.839918,11.628743,11.4799595,8.017143,5.5648437,rs0266,   0,11.9921,True,True,True
rs0267,0.1671,0.0,0.0,0.0,0.0,11.605,21.687435,0.0,0.0,0.0,0.0,rs0267,   0,11.6277,True,True,False
rs0268,0.1396,0.0017964948,0.004603488,0.059000414,0.11250558,10.6102,20.493198,10.150429,10.372628,8.886318,6.463666,rs0268,   0,10.739,True,True,True
rs0269,0.0,0.0,0.0,0.0,0.0,0.0,21.619799,0.0,0.0,0.0,0.0,rs0269,   0,13.9413,False,True,False
rs0270,0.1234,0.0062085544,0.0069098324,0.014139151,0.0941141,12.7531,21.675968,12.15967,12.346312,9.088249,7.49616,rs0270,   0,12.6665,True,True,True
rs0271,0.3546,0.018345429,0.032874465,1e+33,3.9412427,13.6355,22.538473,14.556672,14.393945,14.655275,8.483994,rs0271,   0,14.8153,True,True,False
rs0272,0.0,0.23257002,0.10011071,0.0,1e+33,0.0,22.85592,15.485858,15.772697,0.0,14.837608,rs0272,   0,16.3879,False,True,False
rs0273,0.0,0.007713666,0.054038577,0.09629221,0.1627369,0.0,21.273499,13.682626,13.318936,10.517794,10.013255,rs0273,   0,14.0608,False,True,True
rs0274,0.3089,0.0066750525,0.011213481,0.019939799,0.05673403,13.7795,21.054058,12.645664,12.579269,9.578517,7.3253326,rs0274,   0,13.1395,True,True,True
rs0275,0.0,0.03410058,0.042202283,0.22405149,12.882223,0.0,22.384415,13.817396,13.942077,12.795398,9.8440695,rs0275,   0,14.6524,False,True,False
rs0276,0.3427,0.010040783,0.06256954,0.079430886,4.1576405,13.2874,21.067104,13.957642,13.68935,10.856627,8.913404,rs0276,   1,0.0,False,True,False
rs0277,0.0,0.03571963,0.10165945,1.9931725,1e+33,0.0,21.526924,15.275927,15.756336,12.685718,9.783204,rs0277,   0,15.2041,False,True,False
rs0278,0.1003,0.00469225,0.006171774,0.022802975,0.15851288,12.4929,20.971176,12.281526,12.286763,8.770515,6.989951,rs0278,   0,12.7939,True,True,True
rs0279,0.2089,0.0016682224,0.0038412542,0.11257717,3.4666946,11.9328,19.345022,11.917767,12.027569,11.772762,8.1644335,rs0279,   0,12.1712,True,True,False
rs1330,0.4016,0.04305715,0.021449002,1.8143795,1.0782472,14.0157,21.644173,13.969754,14.636679,13.3428755,11.750248,rs1330,   0,14.9332,True,True,True
rs0280,0.4043,0.0040624924,0.013243926,0.022782158,0.105135515,12.3834,20.88731,12.647419,12.661898,9.335325,7.171778,rs0280,   0,12.9091,True,True,True
rs0281,0.0,0.0860535,12.14901,1e+33,1.4308177,0.0,21.81877,16.168934,15.954837,15.974457,11.822215,rs0281,   0,16.5381,False,True,False
rs0282,0.1005,0.0027589863,0.0067019644,0.030557863,0.11933883,12.46,19.62842,12.24632,12.177354,9.158217,7.486599,rs0282,   0,12.4212,True,True,True
rs0283,0.6925,0.0630731,0.28598845,0.22701554,3.7073545,14.0708,23.199154,13.211684,12.847243,10.356613,8.980578,rs0283,   0,13.8539,True,False,False
rs0284,0.0,0.024567677,0.054599036,4.5731273,3.170616,0.0,21.506702,14.83598,14.692619,12.115968,9.474219,rs0284,   0,15.0801,False,True,False
rs0285,0.0,0.03927958,0.49347672,0.9254755,2.3500364,0.0,21.026058,15.382448,15.369978,11.4663725,10.114352,rs0285,   0,15.3336,False,True,False
rs0286,0.0,0.06102435,0.25014317,2.9037054,1e+33,0.0,20.919294,14.356541,17.065144,13.19126,10.023842,rs0286,   0,15.7903,False,True,False
rs0288,0.3287,0.0007746413,0.0022688191,0.009728147,0.08283944,10.6187,20.814182,10.866704,10.743479,7.5828066,5.7232766,rs0288,   0,11.179,True,True,True
rs0289,0.0,0.012726425,0.063765,0.08183956,2.6313813,0.0,21.642826,13.655975,13.754237,11.623824,8.973586,rs0289,   0,13.9702,False,True,False
rs0290,0.0,0.04358529,0.09285519,8.511793,0.0,0.0,22.6752,14.272959,13.930916,11.766692,0.0,rs0290,   0,14.8552,False,True,False
rs0291,0.0,0.05286453,0.10727001,2.32168,3.0527897,0.0,21.048306,15.62976,15.871935,12.9516945,9.190147,rs0291,   0,15.5172,False,True,False
rs0292,1.05,0.030695226,0.059502237,0.7313194,1e+33,14.4266,21.281311,15.2209835,15.210115,13.976096,14.948717,rs0292,   0,15.2033,True,True,False
rs0293,0.0,0.17412722,0.1263656,68.64217,13.79931,0.0,22.977005,14.557389,14.752194,13.6743555,10.017896,rs0293,   0,15.9438,False,True,False
rs0295,0.0,0.06272778,0.10686734,0.0,0.0,0.0,22.632328,15.380352,15.667416,0.0,0.0,rs0295,   0,14.9877,False,True,False
rs0296,0.0,0.15083724,3.4050474,2.6464646,4.9580355,0.0,24.669273,14.400277,13.897519,11.057754,5.930737,rs0296,   0,15.1355,False,False,False
rs0297,0.0,0.14301477,0.5745519,0.31852707,2.498547,0.0,20.921368,14.741725,14.866224,12.257501,9.894733,rs0297,   0,15.3796,False,True,False
rs0298,0.0,0.99278384,0.52763826,2.5395145,2.2189765,0.0,21.457636,15.363288,15.415213,12.6606865,10.951582,rs0298,   0,16.1102,False,True,False
rs0299,0.2997,0.00067750213,0.001549565,0.004261696,0.03461081,11.3164,20.677937,10.960697,10.855718,7.588953,5.695528,rs0299,   0,11.2031,True,True,True
rs0300,0.182,0.18535787,0.11681163,3.3242953,2.2322087,14.318,22.908592,14.157272,14.692289,12.935967,10.505683,rs0300,   0,14.6469,True,True,False
rs0301,0.0,0.038666286,0.061188206,9.061544,1.5215364,0.0,22.511969,14.371081,14.619358,6.456126,11.445659,rs0301,   0,15.3676,False,True,False
rs0302,0.0,0.07530787,0.32489693,1.9113078,1.8024106,0.0,21.044703,15.482172,15.326504,13.15027,10.487639,rs0302,   0,15.6259,False,True,True
rs0303,0.5126,0.06812356,0.24892846,2.6680954,1.734985,14.255,22.208082,14.24736,14.357619,12.775596,10.9967785,rs0303,   0,14.9776,True,True,False
rs0304,0.0,0.26968879,2.2295048,0.0,2.204288,0.0,22.05765,17.412245,17.338158,0.0,11.32106,rs0304,   0,0.0,False,True,False
rs0305,0.0,0.05626047,0.08064514,0.7867131,2.33195,0.0,21.987183,15.539056,15.573728,13.915985,9.8532915,rs0305,   0,15.2897,False,True,False
rs0306,0.1189,0.0019683137,0.0052758823,0.006817549,0.042433694,12.5908,20.692123,12.302297,12.024376,8.430372,6.0541964,rs0306,   1,0.0,False,True,True
rs0307,0.0,1.7823397,2.5077834,0.0,0.0,0.0,23.43705,16.139788,17.146685,0.0,0.0,rs0307,   0,0.0,False,False,False
rs0308,0.3625,0.020769438,0.043968536,0.028962204,0.07072289,12.0432,22.022123,11.450041,11.417041,8.061435,6.2066135,rs0308,   1,0.0,False,True,True
rs0309,0.0,0.0425731,0.005310063,0.0,0.0,0.0,23.79071,14.613862,16.831215,0.0,0.0,rs0309,   0,16.934,False,False,False
rs0310,0.1212,0.0006798923,0.0019470474,0.03013465,0.0,10.7377,19.667665,10.680912,10.681348,10.044058,0.0,rs0310,   0,10.8018,True,True,False
rs1331,0.0,0.015483972,0.04168954,1.9575658,0.0,0.0,21.185644,14.381227,14.205898,12.472174,0.0,rs1331,   0,14.7322,False,True,False
rs0311,0.0,1.263758,0.13327052,1.9261734,1.5171908,0.0,21.27387,13.870158,14.860183,11.045302,12.313907,rs0311,   0,15.8414,False,True,True
rs0312,0.0,0.06773461,0.16952838,1e+33,2.828764,0.0,20.889692,16.26307,17.01394,16.657568,11.014287,rs0312,   0,16.1064,False,True,False
