name,name,confidence_level,jhu,name.1,nsa,port
ECO05901,ECO05901,-3.0,-1.0,ECO05901,-1.0,-1.0
ECO05902,ECO05902,-1.0,-1.0,ECO05902,0.0,0.0
ECO05904,ECO05904,-2.0,-1.0,ECO05904,-1.0,0.0
ECO05905,ECO05905,-2.0,-1.0,ECO05905,-1.0,0.0
ECO05910,ECO05910,2.0,1.0,ECO05910,1.0,0.0
ECO05916,ECO05916,-3.0,-1.0,ECO05916,-1.0,-1.0
ECO05918,ECO05918,1.0,-1.0,ECO05918,1.0,1.0
ECO05926,ECO05926,-1.0,-1.0,ECO05926,0.0,0.0
ECO05930,ECO05930,-3.0,-1.0,ECO05930,-1.0,-1.0
ECO05933,ECO05933,0.0,-1.0,ECO05933,1.0,0.0
ECO05937,ECO05937,-1.0,-1.0,ECO05937,0.0,0.0
ECO05947,ECO05947,-3.0,-1.0,ECO05947,-1.0,-1.0
ECO05948,ECO05948,-1.0,-1.0,ECO05948,0.0,0.0
ECO05951,ECO05951,-1.0,-1.0,ECO05951,0.0,0.0
ECO05956,ECO05956,-2.0,-1.0,ECO05956,0.0,-1.0
ECO05957,ECO05957,-2.0,-1.0,ECO05957,-1.0,0.0
ECO05967,ECO05967,-2.0,-1.0,ECO05967,-1.0,0.0
ECO05970,ECO05970,-3.0,-1.0,ECO05970,-1.0,-1.0
ECO05982,ECO05982,1.0,1.0,ECO05982,1.0,-1.0
ECO05984,ECO05984,-2.0,-1.0,ECO05984,0.0,-1.0
ECO05990,ECO05990,2.0,1.0,ECO05990,0.0,1.0
ECO05991,ECO05991,-1.0,-1.0,ECO05991,0.0,0.0
ECO05997,ECO05997,-1.0,-1.0,ECO05997,0.0,0.0
ECO06000,ECO06000,1.0,1.0,ECO06000,0.0,0.0
ECO06002,ECO06002,-2.0,-1.0,ECO06002,0.0,-1.0
ECO06008,ECO06008,-3.0,-1.0,ECO06008,-1.0,-1.0
ECO06012,ECO06012,-1.0,-1.0,ECO06012,0.0,0.0
ECO06014,ECO06014,-2.0,-1.0,ECO06014,-1.0,0.0
ECO06015,ECO06015,-2.0,-1.0,ECO06015,0.0,-1.0
ECO06027,ECO06027,-1.0,-1.0,ECO06027,0.0,0.0
ECO06033,ECO06033,-1.0,-1.0,ECO06033,0.0,0.0
ECO06034,ECO06034,0.0,-1.0,ECO06034,1.0,0.0
ECO06042,ECO06042,-3.0,-1.0,ECO06042,-1.0,-1.0
ECO06043,ECO06043,-1.0,-1.0,ECO06043,0.0,0.0
ECO06050,ECO06050,-1.0,-1.0,ECO06050,0.0,0.0
ECO06060,ECO06060,-2.0,-1.0,ECO06060,0.0,-1.0
ECO06062,ECO06062,-3.0,-1.0,ECO06062,-1.0,-1.0
ECO06068,ECO06068,-1.0,-1.0,ECO06068,0.0,0.0
ECO06070,ECO06070,-3.0,-1.0,ECO06070,-1.0,-1.0
ECO06075,ECO06075,-1.0,-1.0,ECO06075,0.0,0.0
ECO06077,ECO06077,-1.0,-1.0,ECO06077,0.0,0.0
ECO06082,ECO06082,-2.0,-1.0,ECO06082,0.0,-1.0
ECO06085,ECO06085,3.0,1.0,ECO06085,1.0,1.0
ECO06086,ECO06086,-2.0,-1.0,ECO06086,-1.0,0.0
ECO06089,ECO06089,-3.0,-1.0,ECO06089,-1.0,-1.0
ECO06090,ECO06090,-3.0,-1.0,ECO06090,-1.0,-1.0
ECO06093,ECO06093,-2.0,-1.0,ECO06093,0.0,-1.0
ECO06094,ECO06094,-2.0,-1.0,ECO06094,-1.0,0.0
ECO06095,ECO06095,1.0,1.0,ECO06095,0.0,0.0
ECO06096,ECO06096,-3.0,-1.0,ECO06096,-1.0,-1.0
ECO06097,ECO06097,1.0,1.0,ECO06097,0.0,0.0
ECO06122,ECO06122,-3.0,-1.0,ECO06122,-1.0,-1.0
ECO06124,ECO06124,3.0,1.0,ECO06124,1.0,1.0
ECO06130,ECO06130,-3.0,-1.0,ECO06130,-1.0,-1.0
ECO06163,ECO06163,-3.0,-1.0,ECO06163,-1.0,-1.0
ECO06174,ECO06174,-3.0,-1.0,ECO06174,-1.0,-1.0
ECO06193,ECO06193,-3.0,-1.0,ECO06193,-1.0,-1.0
ECO06209,ECO06209,-2.0,-1.0,ECO06209,0.0,-1.0
ECO06216,ECO06216,-2.0,-1.0,ECO06216,-1.0,0.0
ECO06217,ECO06217,-3.0,-1.0,ECO06217,-1.0,-1.0
ECO06220,ECO06220,-1.0,-1.0,ECO06220,0.0,0.0
ECO06221,ECO06221,-1.0,-1.0,ECO06221,0.0,0.0
ECO06225,ECO06225,-3.0,-1.0,ECO06225,-1.0,-1.0
ECO06238,ECO06238,-2.0,-1.0,ECO06238,-1.0,0.0
ECO06240,ECO06240,2.0,1.0,ECO06240,1.0,0.0
ECO06241,ECO06241,-1.0,-1.0,ECO06241,0.0,0.0
ECO06246,ECO06246,-2.0,-1.0,ECO06246,-1.0,0.0
ECO06247,ECO06247,-3.0,-1.0,ECO06247,-1.0,-1.0
ECO06256,ECO06256,-3.0,-1.0,ECO06256,-1.0,-1.0
ECO06258,ECO06258,-2.0,-1.0,ECO06258,0.0,-1.0
ECO06264,ECO06264,-3.0,-1.0,ECO06264,-1.0,-1.0
ECO06272,ECO06272,-3.0,-1.0,ECO06272,-1.0,-1.0
ECO06273,ECO06273,3.0,1.0,ECO06273,1.0,1.0
ECO06275,ECO06275,-3.0,-1.0,ECO06275,-1.0,-1.0
ECO06281,ECO06281,-3.0,-1.0,ECO06281,-1.0,-1.0
ECO06292,ECO06292,2.0,1.0,ECO06292,0.0,1.0
ECO06298,ECO06298,-3.0,-1.0,ECO06298,-1.0,-1.0
ECO06305,ECO06305,1.0,1.0,ECO06305,0.0,0.0
ECO06310,ECO06310,-1.0,-1.0,ECO06310,0.0,0.0
ECO06325,ECO06325,-1.0,-1.0,ECO06325,0.0,0.0
ECO06335,ECO06335,-3.0,-1.0,ECO06335,-1.0,-1.0
ECO06341,ECO06341,-3.0,-1.0,ECO06341,-1.0,-1.0
ECO06351,ECO06351,-3.0,-1.0,ECO06351,-1.0,-1.0
ECO06364,ECO06364,1.0,1.0,ECO06364,0.0,0.0
ECO06373,ECO06373,3.0,1.0,ECO06373,1.0,1.0
ECO06376,ECO06376,1.0,1.0,ECO06376,0.0,0.0
ECO06382,ECO06382,-3.0,-1.0,ECO06382,-1.0,-1.0
ECO06385,ECO06385,0.0,-1.0,ECO06385,1.0,0.0
ECO06388,ECO06388,-2.0,-1.0,ECO06388,0.0,-1.0
ECO06392,ECO06392,-3.0,-1.0,ECO06392,-1.0,-1.0
ECO06402,ECO06402,0.0,-1.0,ECO06402,1.0,0.0
ECO06411,ECO06411,-1.0,-1.0,ECO06411,0.0,0.0
ECO06413,ECO06413,-1.0,-1.0,ECO06413,0.0,0.0
ECO06415,ECO06415,-3.0,-1.0,ECO06415,-1.0,-1.0
ECO06420,ECO06420,-3.0,-1.0,ECO06420,-1.0,-1.0
ECO06423,ECO06423,-1.0,-1.0,ECO06423,0.0,0.0
ECO06437,ECO06437,-1.0,-1.0,ECO06437,0.0,0.0
ECO06439,ECO06439,-2.0,-1.0,ECO06439,0.0,-1.0
ECO06440,ECO06440,-1.0,-1.0,ECO06440,0.0,0.0
ECO06444,ECO06444,-1.0,-1.0,ECO06444,0.0,0.0
ECO06446,ECO06446,-2.0,-1.0,ECO06446,0.0,-1.0
ECO06448,ECO06448,-3.0,-1.0,ECO06448,-1.0,-1.0
ECO06449,ECO06449,2.0,1.0,ECO06449,1.0,0.0
ECO06450,ECO06450,-2.0,-1.0,ECO06450,0.0,-1.0
ECO06460,ECO06460,1.0,1.0,ECO06460,0.0,0.0
ECO06461,ECO06461,-1.0,-1.0,ECO06461,0.0,0.0
ECO06462,ECO06462,-1.0,-1.0,ECO06462,0.0,0.0
ECO06470,ECO06470,-3.0,-1.0,ECO06470,-1.0,-1.0
ECO06473,ECO06473,-3.0,-1.0,ECO06473,-1.0,-1.0
ECO06483,ECO06483,-1.0,-1.0,ECO06483,0.0,0.0
ECO06489,ECO06489,-1.0,-1.0,ECO06489,0.0,0.0
ECO06491,ECO06491,1.0,1.0,ECO06491,0.0,0.0
ECO06493,ECO06493,-1.0,-1.0,ECO06493,0.0,0.0
ECO06494,ECO06494,-3.0,-1.0,ECO06494,-1.0,-1.0
ECO06499,ECO06499,-2.0,-1.0,ECO06499,-1.0,0.0
ECO06501,ECO06501,-1.0,-1.0,ECO06501,0.0,0.0
ECO06502,ECO06502,-3.0,-1.0,ECO06502,-1.0,-1.0
ECO06503,ECO06503,-2.0,-1.0,ECO06503,-1.0,0.0
ECO06505,ECO06505,-3.0,-1.0,ECO06505,-1.0,-1.0
ECO06510,ECO06510,-1.0,-1.0,ECO06510,0.0,0.0
ECO06511,ECO06511,-1.0,-1.0,ECO06511,0.0,0.0
ECO06513,ECO06513,-3.0,-1.0,ECO06513,-1.0,-1.0
ECO06516,ECO06516,-3.0,-1.0,ECO06516,-1.0,-1.0
ECO06519,ECO06519,-2.0,-1.0,ECO06519,-1.0,0.0
ECO06526,ECO06526,-1.0,-1.0,ECO06526,0.0,0.0
ECO06529,ECO06529,-3.0,-1.0,ECO06529,-1.0,-1.0
ECO06530,ECO06530,-2.0,-1.0,ECO06530,-1.0,0.0
ECO06532,ECO06532,2.0,1.0,ECO06532,1.0,0.0
ECO06533,ECO06533,-1.0,-1.0,ECO06533,0.0,0.0
ECO06536,ECO06536,-2.0,-1.0,ECO06536,0.0,-1.0
ECO06538,ECO06538,-3.0,-1.0,ECO06538,-1.0,-1.0
ECO06540,ECO06540,-1.0,-1.0,ECO06540,0.0,0.0
ECO06544,ECO06544,-2.0,-1.0,ECO06544,-1.0,0.0
ECO06545,ECO06545,-3.0,-1.0,ECO06545,-1.0,-1.0
ECO06550,ECO06550,-2.0,-1.0,ECO06550,-1.0,0.0
ECO06551,ECO06551,-3.0,-1.0,ECO06551,-1.0,-1.0
ECO06554,ECO06554,-1.0,-1.0,ECO06554,0.0,0.0
ECO06556,ECO06556,-1.0,-1.0,ECO06556,0.0,0.0
ECO06570,ECO06570,-2.0,-1.0,ECO06570,-1.0,0.0
ECO06574,ECO06574,-1.0,-1.0,ECO06574,0.0,0.0
ECO06575,ECO06575,-3.0,-1.0,ECO06575,-1.0,-1.0
ECO06579,ECO06579,-1.0,-1.0,ECO06579,0.0,0.0
ECO06581,ECO06581,-3.0,-1.0,ECO06581,-1.0,-1.0
ECO06585,ECO06585,-1.0,-1.0,ECO06585,0.0,0.0
ECO06590,ECO06590,3.0,1.0,ECO06590,1.0,1.0
ECO06591,ECO06591,-3.0,-1.0,ECO06591,-1.0,-1.0
ECO06592,ECO06592,-2.0,-1.0,ECO06592,0.0,-1.0
ECO06603,ECO06603,-2.0,-1.0,ECO06603,-1.0,0.0
ECO06604,ECO06604,-1.0,-1.0,ECO06604,0.0,0.0
ECO06608,ECO06608,1.0,1.0,ECO06608,0.0,0.0
ECO06613,ECO06613,-1.0,-1.0,ECO06613,-1.0,1.0
ECO06617,ECO06617,-1.0,-1.0,ECO06617,0.0,0.0
ECO06619,ECO06619,-3.0,-1.0,ECO06619,-1.0,-1.0
ECO06620,ECO06620,2.0,1.0,ECO06620,1.0,0.0
ECO06622,ECO06622,-1.0,-1.0,ECO06622,0.0,0.0
ECO06624,ECO06624,-2.0,-1.0,ECO06624,0.0,-1.0
ECO06626,ECO06626,-3.0,-1.0,ECO06626,-1.0,-1.0
ECO06634,ECO06634,-1.0,-1.0,ECO06634,0.0,0.0
ECO06635,ECO06635,-1.0,-1.0,ECO06635,0.0,0.0
ECO06636,ECO06636,-2.0,-1.0,ECO06636,0.0,-1.0
ECO06642,ECO06642,-1.0,-1.0,ECO06642,0.0,0.0
ECO06647,ECO06647,-3.0,-1.0,ECO06647,-1.0,-1.0
ECO06649,ECO06649,-2.0,-1.0,ECO06649,-1.0,0.0
ECO06651,ECO06651,-3.0,-1.0,ECO06651,-1.0,-1.0
ECO06652,ECO06652,-2.0,-1.0,ECO06652,0.0,-1.0
ECO06654,ECO06654,0.0,-1.0,ECO06654,0.0,1.0
ECO06664,ECO06664,-1.0,-1.0,ECO06664,0.0,0.0
ECO06670,ECO06670,-3.0,-1.0,ECO06670,-1.0,-1.0
ECO06683,ECO06683,-1.0,-1.0,ECO06683,0.0,0.0
ECO06695,ECO06695,-1.0,-1.0,ECO06695,0.0,0.0
ECO06699,ECO06699,0.0,-1.0,ECO06699,1.0,0.0
ECO06700,ECO06700,-1.0,-1.0,ECO06700,0.0,0.0
ECO06703,ECO06703,-1.0,-1.0,ECO06703,0.0,0.0
ECO06705,ECO06705,-1.0,-1.0,ECO06705,0.0,0.0
ECO06706,ECO06706,-3.0,-1.0,ECO06706,-1.0,-1.0
ECO06707,ECO06707,-1.0,-1.0,ECO06707,0.0,0.0
ECO06710,ECO06710,-2.0,-1.0,ECO06710,-1.0,0.0
ECO06712,ECO06712,-2.0,-1.0,ECO06712,0.0,-1.0
ECO06714,ECO06714,-1.0,-1.0,ECO06714,1.0,-1.0
ECO06720,ECO06720,-3.0,-1.0,ECO06720,-1.0,-1.0
ECO06724,ECO06724,-2.0,-1.0,ECO06724,-1.0,0.0
ECO06725,ECO06725,-3.0,-1.0,ECO06725,-1.0,-1.0
ECO06726,ECO06726,-3.0,-1.0,ECO06726,-1.0,-1.0
ECO06727,ECO06727,-1.0,-1.0,ECO06727,1.0,-1.0
ECO06728,ECO06728,-1.0,-1.0,ECO06728,0.0,0.0
ECO06737,ECO06737,-1.0,-1.0,ECO06737,0.0,0.0
ECO06742,ECO06742,-3.0,-1.0,ECO06742,-1.0,-1.0
ECO06743,ECO06743,-1.0,-1.0,ECO06743,0.0,0.0
ECO06754,ECO06754,-1.0,-1.0,ECO06754,0.0,0.0
ECO06756,ECO06756,-1.0,-1.0,ECO06756,0.0,0.0
ECO06757,ECO06757,-3.0,-1.0,ECO06757,-1.0,-1.0
ECO06762,ECO06762,-1.0,-1.0,ECO06762,0.0,0.0
ECO06763,ECO06763,-1.0,-1.0,ECO06763,0.0,0.0
ECO06778,ECO06778,-2.0,-1.0,ECO06778,-1.0,0.0
ECO06791,ECO06791,-1.0,-1.0,ECO06791,0.0,0.0
ECO06793,ECO06793,-2.0,-1.0,ECO06793,-1.0,0.0
ECO06798,ECO06798,-1.0,-1.0,ECO06798,0.0,0.0
ECO06801,ECO06801,0.0,-1.0,ECO06801,1.0,0.0
ECO06816,ECO06816,-2.0,-1.0,ECO06816,0.0,-1.0
ECO06819,ECO06819,-1.0,-1.0,ECO06819,0.0,0.0
ECO06827,ECO06827,3.0,1.0,ECO06827,1.0,1.0
ECO06844,ECO06844,-1.0,-1.0,ECO06844,0.0,0.0
ECO06846,ECO06846,-2.0,-1.0,ECO06846,-1.0,0.0
ECO06849,ECO06849,-3.0,-1.0,ECO06849,-1.0,-1.0
ECO06862,ECO06862,-2.0,-1.0,ECO06862,-1.0,0.0
ECO06879,ECO06879,-1.0,-1.0,ECO06879,0.0,0.0
ECO06880,ECO06880,-1.0,-1.0,ECO06880,0.0,0.0
ECO06881,ECO06881,2.0,1.0,ECO06881,0.0,1.0
ECO06883,ECO06883,-1.0,-1.0,ECO06883,0.0,0.0
ECO06892,ECO06892,-1.0,-1.0,ECO06892,0.0,0.0
ECO06893,ECO06893,-3.0,-1.0,ECO06893,-1.0,-1.0
ECO06894,ECO06894,-2.0,-1.0,ECO06894,0.0,-1.0
ECO06895,ECO06895,-3.0,-1.0,ECO06895,-1.0,-1.0
ECO06897,ECO06897,-3.0,-1.0,ECO06897,-1.0,-1.0
ECO06900,ECO06900,-2.0,-1.0,ECO06900,-1.0,0.0
ECO06901,ECO06901,-3.0,-1.0,ECO06901,-1.0,-1.0
ECO06902,ECO06902,-3.0,-1.0,ECO06902,-1.0,-1.0
ECO06903,ECO06903,-1.0,-1.0,ECO06903,0.0,0.0
ECO06954,ECO06954,-3.0,-1.0,ECO06954,-1.0,-1.0
ECO06955,ECO06955,2.0,1.0,ECO06955,1.0,0.0
ECO06956,ECO06956,-3.0,-1.0,ECO06956,-1.0,-1.0
ECO06958,ECO06958,1.0,-1.0,ECO06958,1.0,1.0
ECO06961,ECO06961,-3.0,-1.0,ECO06961,-1.0,-1.0
ECO06962,ECO06962,-3.0,-1.0,ECO06962,-1.0,-1.0
ECO06964,ECO06964,-3.0,-1.0,ECO06964,-1.0,-1.0
ECO06966,ECO06966,-3.0,-1.0,ECO06966,-1.0,-1.0
ECO06971,ECO06971,-2.0,-1.0,ECO06971,-1.0,0.0
ECO06976,ECO06976,-2.0,-1.0,ECO06976,-1.0,0.0
ECO06977,ECO06977,-2.0,-1.0,ECO06977,-1.0,0.0
ECO06978,ECO06978,-2.0,-1.0,ECO06978,0.0,-1.0
ECO06982,ECO06982,-1.0,-1.0,ECO06982,0.0,0.0
ECO06983,ECO06983,-3.0,-1.0,ECO06983,-1.0,-1.0
ECO06986,ECO06986,-2.0,-1.0,ECO06986,-1.0,0.0
ECO06991,ECO06991,-2.0,-1.0,ECO06991,-1.0,0.0
ECO06996,ECO06996,-1.0,-1.0,ECO06996,0.0,0.0
ECO07007,ECO07007,-2.0,-1.0,ECO07007,0.0,-1.0
ECO07008,ECO07008,-3.0,-1.0,ECO07008,-1.0,-1.0
ECO07009,ECO07009,-3.0,-1.0,ECO07009,-1.0,-1.0
ECO07019,ECO07019,2.0,1.0,ECO07019,0.0,1.0
ECO07020,ECO07020,1.0,1.0,ECO07020,0.0,0.0
ECO07024,ECO07024,3.0,1.0,ECO07024,1.0,1.0
ECO07039,ECO07039,-3.0,-1.0,ECO07039,-1.0,-1.0
ECO07069,ECO07069,-2.0,-1.0,ECO07069,0.0,-1.0
ECO07085,ECO07085,-1.0,-1.0,ECO07085,0.0,0.0
ECO07091,ECO07091,-3.0,-1.0,ECO07091,-1.0,-1.0
ECO07092,ECO07092,-1.0,-1.0,ECO07092,0.0,0.0
ECO07094,ECO07094,3.0,1.0,ECO07094,1.0,1.0
ECO07101,ECO07101,-1.0,-1.0,ECO07101,0.0,0.0
ECO07108,ECO07108,-3.0,-1.0,ECO07108,-1.0,-1.0
ECO07112,ECO07112,-1.0,-1.0,ECO07112,0.0,0.0
ECO07117,ECO07117,-1.0,-1.0,ECO07117,0.0,0.0
ECO07118,ECO07118,-3.0,-1.0,ECO07118,-1.0,-1.0
ECO07119,ECO07119,-3.0,-1.0,ECO07119,-1.0,-1.0
ECO07123,ECO07123,-2.0,-1.0,ECO07123,-1.0,0.0
ECO07124,ECO07124,-1.0,-1.0,ECO07124,0.0,0.0
ECO07130,ECO07130,-2.0,-1.0,ECO07130,-1.0,0.0
ECO07147,ECO07147,-3.0,-1.0,ECO07147,-1.0,-1.0
ECO07162,ECO07162,-1.0,-1.0,ECO07162,0.0,0.0
ECO07166,ECO07166,-1.0,-1.0,ECO07166,0.0,0.0
ECO07176,ECO07176,-3.0,-1.0,ECO07176,-1.0,-1.0
ECO07183,ECO07183,-1.0,-1.0,ECO07183,0.0,0.0
ECO07184,ECO07184,0.0,-1.0,ECO07184,1.0,0.0
ECO07188,ECO07188,-3.0,-1.0,ECO07188,-1.0,-1.0
ECO07189,ECO07189,-2.0,-1.0,ECO07189,0.0,-1.0
ECO07190,ECO07190,-2.0,-1.0,ECO07190,0.0,-1.0
ECO07191,ECO07191,-1.0,-1.0,ECO07191,0.0,0.0
ECO07192,ECO07192,-3.0,-1.0,ECO07192,-1.0,-1.0
ECO07195,ECO07195,-2.0,-1.0,ECO07195,-1.0,0.0
ECO07199,ECO07199,2.0,1.0,ECO07199,1.0,0.0
ECO07202,ECO07202,-1.0,-1.0,ECO07202,0.0,0.0
ECO07207,ECO07207,-1.0,-1.0,ECO07207,0.0,0.0
ECO07216,ECO07216,-1.0,-1.0,ECO07216,0.0,0.0
ECO07219,ECO07219,-1.0,-1.0,ECO07219,0.0,0.0
ECO07250,ECO07250,-2.0,-1.0,ECO07250,0.0,-1.0
ECO07254,ECO07254,3.0,1.0,ECO07254,1.0,1.0
ECO07280,ECO07280,-1.0,-1.0,ECO07280,0.0,0.0
ECO07310,ECO07310,-1.0,-1.0,ECO07310,0.0,0.0
ECO07331,ECO07331,-1.0,-1.0,ECO07331,1.0,-1.0
ECO07372,ECO07372,-2.0,-1.0,ECO07372,0.0,-1.0
ECO07416,ECO07416,-3.0,-1.0,ECO07416,-1.0,-1.0
ECO07460,ECO07460,-1.0,-1.0,ECO07460,0.0,0.0
ECO07548,ECO07548,-1.0,-1.0,ECO07548,0.0,0.0
ECO07553,ECO07553,-3.0,-1.0,ECO07553,-1.0,-1.0
ECO07600,ECO07600,-2.0,-1.0,ECO07600,0.0,-1.0
ECO07648,ECO07648,-1.0,-1.0,ECO07648,0.0,0.0
ECO07670,ECO07670,-3.0,-1.0,ECO07670,-1.0,-1.0
ECO07685,ECO07685,-1.0,-1.0,ECO07685,0.0,0.0
ECO07691,ECO07691,-2.0,-1.0,ECO07691,-1.0,0.0
ECO07695,ECO07695,-2.0,-1.0,ECO07695,-1.0,0.0
ECO07707,ECO07707,-2.0,-1.0,ECO07707,-1.0,0.0
ECO07710,ECO07710,-1.0,-1.0,ECO07710,0.0,0.0
ECO07712,ECO07712,-3.0,-1.0,ECO07712,-1.0,-1.0
ECO07729,ECO07729,-3.0,-1.0,ECO07729,-1.0,-1.0
ECO07736,ECO07736,-3.0,-1.0,ECO07736,-1.0,-1.0
ECO07737,ECO07737,0.0,-1.0,ECO07737,1.0,0.0
ECO07739,ECO07739,-1.0,-1.0,ECO07739,0.0,0.0
ECO07741,ECO07741,-3.0,-1.0,ECO07741,-1.0,-1.0
ECO07751,ECO07751,-1.0,-1.0,ECO07751,0.0,0.0
ECO07755,ECO07755,-1.0,-1.0,ECO07755,1.0,-1.0
ECO07763,ECO07763,-3.0,-1.0,ECO07763,-1.0,-1.0
ECO07765,ECO07765,-1.0,-1.0,ECO07765,0.0,0.0
ECO07767,ECO07767,-1.0,-1.0,ECO07767,0.0,0.0
ECO07771,ECO07771,-1.0,-1.0,ECO07771,0.0,0.0
ECO07773,ECO07773,0.0,-1.0,ECO07773,1.0,0.0
ECO07774,ECO07774,0.0,-1.0,ECO07774,1.0,0.0
ECO07775,ECO07775,-1.0,-1.0,ECO07775,0.0,0.0
ECO07779,ECO07779,-1.0,-1.0,ECO07779,0.0,0.0
ECO07784,ECO07784,-3.0,-1.0,ECO07784,-1.0,-1.0
ECO07785,ECO07785,-1.0,-1.0,ECO07785,0.0,0.0
ECO07793,ECO07793,-3.0,-1.0,ECO07793,-1.0,-1.0
ECO07794,ECO07794,3.0,1.0,ECO07794,1.0,1.0
ECO07796,ECO07796,-3.0,-1.0,ECO07796,-1.0,-1.0
ECO07797,ECO07797,-2.0,-1.0,ECO07797,0.0,-1.0
ECO07802,ECO07802,1.0,0.0,ECO07802,1.0,0.0
ECO07805,ECO07805,-1.0,-1.0,ECO07805,0.0,0.0
ECO07806,ECO07806,-1.0,-1.0,ECO07806,0.0,0.0
ECO07808,ECO07808,1.0,1.0,ECO07808,0.0,0.0
ECO07809,ECO07809,-1.0,-1.0,ECO07809,0.0,0.0
ECO07815,ECO07815,-2.0,-1.0,ECO07815,-1.0,0.0
ECO07816,ECO07816,-1.0,-1.0,ECO07816,0.0,0.0
ECO07817,ECO07817,-3.0,-1.0,ECO07817,-1.0,-1.0
ECO07818,ECO07818,-1.0,-1.0,ECO07818,0.0,0.0
ECO07830,ECO07830,1.0,1.0,ECO07830,0.0,0.0
ECO07840,ECO07840,-3.0,-1.0,ECO07840,-1.0,-1.0
ECO07842,ECO07842,-1.0,-1.0,ECO07842,0.0,0.0
ECO07846,ECO07846,-2.0,-1.0,ECO07846,0.0,-1.0
ECO07850,ECO07850,-1.0,-1.0,ECO07850,0.0,0.0
ECO07855,ECO07855,-1.0,-1.0,ECO07855,0.0,0.0
ECO07859,ECO07859,-1.0,-1.0,ECO07859,0.0,0.0
ECO07860,ECO07860,-3.0,-1.0,ECO07860,-1.0,-1.0
ECO07862,ECO07862,-1.0,-1.0,ECO07862,0.0,0.0
ECO07865,ECO07865,-2.0,-1.0,ECO07865,0.0,-1.0
ECO07872,ECO07872,-1.0,-1.0,ECO07872,0.0,0.0
ECO07878,ECO07878,-3.0,-1.0,ECO07878,-1.0,-1.0
ECO07887,ECO07887,-2.0,-1.0,ECO07887,0.0,-1.0
ECO07901,ECO07901,-1.0,-1.0,ECO07901,0.0,0.0
ECO07907,ECO07907,-1.0,-1.0,ECO07907,0.0,0.0
ECO07910,ECO07910,-1.0,-1.0,ECO07910,0.0,0.0
ECO07912,ECO07912,-1.0,-1.0,ECO07912,0.0,0.0
ECO07914,ECO07914,-1.0,-1.0,ECO07914,0.0,0.0
ECO07919,ECO07919,-2.0,-1.0,ECO07919,0.0,-1.0
ECO07920,ECO07920,1.0,1.0,ECO07920,0.0,0.0
ECO07926,ECO07926,-1.0,-1.0,ECO07926,0.0,0.0
ECO07928,ECO07928,-1.0,-1.0,ECO07928,0.0,0.0
ECO07929,ECO07929,-3.0,-1.0,ECO07929,-1.0,-1.0
ECO07933,ECO07933,-3.0,-1.0,ECO07933,-1.0,-1.0
ECO07935,ECO07935,3.0,1.0,ECO07935,1.0,1.0
ECO07936,ECO07936,-1.0,-1.0,ECO07936,0.0,0.0
ECO07939,ECO07939,-1.0,-1.0,ECO07939,0.0,0.0
ECO07940,ECO07940,3.0,1.0,ECO07940,1.0,1.0
ECO07946,ECO07946,-1.0,-1.0,ECO07946,0.0,0.0
ECO07955,ECO07955,-1.0,-1.0,ECO07955,0.0,0.0
ECO07959,ECO07959,-1.0,-1.0,ECO07959,0.0,0.0
ECO07960,ECO07960,-3.0,-1.0,ECO07960,-1.0,-1.0
ECO07964,ECO07964,-1.0,-1.0,ECO07964,0.0,0.0
ECO07965,ECO07965,-3.0,-1.0,ECO07965,-1.0,-1.0
ECO07966,ECO07966,-3.0,-1.0,ECO07966,-1.0,-1.0
ECO07967,ECO07967,-2.0,-1.0,ECO07967,-1.0,0.0
ECO07976,ECO07976,-2.0,-1.0,ECO07976,0.0,-1.0
ECO07977,ECO07977,-3.0,-1.0,ECO07977,-1.0,-1.0
ECO07981,ECO07981,-1.0,-1.0,ECO07981,0.0,0.0
ECO07983,ECO07983,-1.0,-1.0,ECO07983,1.0,-1.0
ECO07987,ECO07987,3.0,1.0,ECO07987,1.0,1.0
ECO07988,ECO07988,-1.0,-1.0,ECO07988,0.0,0.0
ECO07990,ECO07990,-1.0,-1.0,ECO07990,1.0,-1.0
ECO07994,ECO07994,-1.0,-1.0,ECO07994,0.0,0.0
ECO08004,ECO08004,-3.0,-1.0,ECO08004,-1.0,-1.0
ECO08007,ECO08007,-1.0,-1.0,ECO08007,0.0,0.0
ECO08011,ECO08011,-3.0,-1.0,ECO08011,-1.0,-1.0
ECO08013,ECO08013,-1.0,-1.0,ECO08013,0.0,0.0
ECO08024,ECO08024,-3.0,-1.0,ECO08024,-1.0,-1.0
ECO08026,ECO08026,-1.0,-1.0,ECO08026,0.0,0.0
ECO08027,ECO08027,-1.0,-1.0,ECO08027,0.0,0.0
ECO08037,ECO08037,-3.0,-1.0,ECO08037,-1.0,-1.0
ECO08039,ECO08039,-1.0,-1.0,ECO08039,0.0,0.0
ECO08044,ECO08044,-3.0,-1.0,ECO08044,-1.0,-1.0
ECO08047,ECO08047,-2.0,-1.0,ECO08047,0.0,-1.0
ECO08055,ECO08055,-1.0,-1.0,ECO08055,0.0,0.0
ECO08057,ECO08057,-1.0,-1.0,ECO08057,0.0,0.0
ECO08063,ECO08063,-1.0,-1.0,ECO08063,0.0,0.0
ECO08064,ECO08064,-3.0,-1.0,ECO08064,-1.0,-1.0
ECO08071,ECO08071,-1.0,-1.0,ECO08071,0.0,0.0
