name,Unnamed: 0,col1,IAUNAME,RA,DEC,MAG,Z,ZSRC,NSAID,METS,MASS,XCEN,YCEN,OBJNO,PLATE,FIBERID,MJD,VDISP,D4000,D4000ERR,sii_6731_flux,sii_6731_flux_err,S2EW,S2EWERR,S2VMEAS,S2VMERR,S2RATIO,h_alpha_flux,h_alpha_flux_err,HAEW,HAEWERR,HAVMEAS,HAVMERR,nii_6584_flux,nii_6584_flux_err,N2EW,N2EWERR,N2VMEAS,N2VMERR,h_beta_flux,h_beta_flux_err,HBEW,HBEWERR,HBVMEAS,HBVMERR,oi_6300_flux,oi_6300_flux_err,O1EW,O1EWERR,O1VMEAS,O1VMERR,O2FLUX,O2FLUXERR,O2EW,O2EWERR,O2VMEAS,O2VMERR,oiii_5007_flux,oiii_5007_flux_err,O3EW,O3EWERR,O3VMEAS,O3VMERR,AHGEW,AHGEWERR,AHDEW,AHDEWERR,NE3EW,NE3EWERR,NE5EW,NE5EWERR,AV,S2NSAMP,RACAT,DECCAT,ZSDSSLINE,SURVEY,PROGRAMNAME,PLATEQUALITY,TILE,PLUG_RA,PLUG_DEC,name,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr,GroupID,GroupSize,Separation
ECO04031,759,13135,J132056.14+013013.2,200.2339181928118,1.5036881087366007,14.596319,0.020235516,sdss,14566,0.024244385,9644429000.0,195.52447509765625,171.50799560546875,52613112,526,131,52312,90.88184,1.329803,0.0074606813,778.5921599999998,15.451085999999998,8.892952000000003,0.26334703,100.40358,2.4992092,0.89128864,1927.3286,18.193382,21.890646,0.34055830000000004,98.40466,1.7224252,1143.0103,14.812402,12.982339,0.22577201,98.19523,2.2792377,416.249,12.485194,4.5635242,0.12368813,96.93061,1.9645797,67.97941,9.255928,0.7760276999999999,0.13062277,86.32382,8.9402075,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,437.11893,11.499992,4.9738345,0.17416354,96.167175,3.1884024,1.3090189,0.26848940000000004,-2.3416579,0.26980373,1.9208778,0.30013636,-9999.0,-9999.0,1.4270208,42.104794,200.23392088635086,1.5036872292194643,0.020235516,sdss,legacy,marginal,317,200.23394,1.5036724,ECO04031,0.018000000000000002,0.0652,0.0282,0.0115,0.1185,12.052,17.011,0.0462,1.5036,0.023,0.1611,200.234,0.086,0.4245,12.4797,6.45532,14.7417,14.1707,-0.0695553,11.7476,13.8791,0.8422,17.3643,0.1066,0.0209,0.0375,-20.5675,13.6815,0.0319,5974.81,0.0232,0.0939,0.0207,15.9512,3.19812,4.0919,1.89352,0.229074,0.758358,10.21,2.95674,1.62658,10.09,0.491417,2.06297,1.8866644,9.87,0.125893,1.22881,3733380000,9.71823,0,0,0,171256000,0,ALFALFA,0,1,5974.81,-20.5675,0.0,0.0,11.6009,1,11.6799,10.0665,0.0,0.541656,10.2215,3163,0.0,0.0,0.0,0.0,1.0,rs1023,1,1,0,1.19165,L,9.31022,0.286682,0.229074,10.05,-20.8707,1.63908,1.41137,2.42258,2.53839,0.140932,3.32189,0.329502,0.5120600000000001,,,0.41726996066276656
ECO07515,766,13160,J131558.60+025705.0,198.99420300390406,2.9513908292937656,16.246907999999998,0.020059247,sdss,14593,0.021017259,2102439300.0,211.4968414306641,203.45736694335938,52634512,526,345,52312,57.90833000000001,1.1947045,0.007074105600000002,525.9296,9.254319,12.015398,0.3300396,60.166256,1.281442,0.7806172,1395.5997,12.896973,32.044259999999994,0.4899338,61.45271,0.76082915,517.34296,7.7893834,11.878672,0.24400167,62.729637,1.3413116000000005,347.28915,9.023951,6.6390524000000015,0.16482104,56.078415,1.7027228,58.07444,5.849089599999999,1.2764772,0.1565054,69.41639,9.3780575,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,157.79218,7.470283500000002,3.1314316000000004,0.19590825,66.44324499999999,3.5828786,-0.59701735,0.30771676,-3.8899288,0.2932271,0.25698832,0.30390173,-9999.0,-9999.0,1.0103874,34.07717,198.9942026556755,2.9513955189310264,0.020059247,sdss,legacy,marginal,317,198.99421,2.9513877,ECO07515,0.0132,0.0479,0.0207,0.0084,0.087,13.2256,18.718,0.0339,2.9513,0.0697,0.1183,198.99400000000003,0.0631,0.2266,14.1186,3.62539,16.2265,15.5847,0.0858841,13.4431,15.3159,0.8719,14.6993,0.0325,0.0267,0.0621,-19.0766,15.1815,0.0413,5912.78,0.0558,0.0932,0.0321,17.3929,3.2279,4.04061,2.0072400000000004,0.0689674,0.811222,9.65,2.84459,1.74029,9.49,0.54427,2.03187,0.2437719,9.39,0.0562341,1.46501,1758270000,9.39121,0,0,0,171772000,0,ALFALFA,0,2,5867.61,-21.9343,0.0,80.0616,12.5079,0,12.3859,10.9305,0.0741584,0.570345,10.9565,3130,0.134447,0.0,93.6696,12.3724,1.0,rs0995,1,1,0,1.0631700000000002,E,9.61337,0.210502,0.0689674,9.53,-19.2221,1.78747,1.68035,2.54808,2.82351,0.06971269999999999,3.5841199999999995,0.428976,0.644312,,,0.7890871739641204
ECO04016,768,13165,J131936.84+030157.3,199.9035346903666,3.032601925785575,14.572531,0.019746466,sdss,14599,0.026299132000000003,7123933700.0,225.331787109375,231.52333068847656,52641312,526,413,52312,75.250175,1.198414,0.0041368855,1171.9064,22.399155,8.53202,0.24117918,71.26520500000002,1.306424,0.74549234,4043.4133,47.188797,29.34967,0.52018064,64.50146,0.79836524,1542.4425,22.220333,11.196031,0.21194668,69.53711,1.2030063999999998,866.09344,18.186413,5.4617124000000015,0.109955296,67.100815,1.2558987,93.43274,13.619245,0.66558367,0.11980988,103.02827,5.6278653,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,220.25809,15.161275,1.4356103999999998,0.13000025,86.227356,4.6160674,-2.832097,0.18694058,-5.0825453000000005,0.17234482,0.35645968,0.16884056,-9999.0,-9999.0,1.4512665,50.276497,199.90351616083,3.032599359406408,0.019746466,sdss,legacy,marginal,317,199.90353,3.0326026,ECO04016,0.0141,0.0512,0.0221,0.009000000000000001,0.0931,11.4098,17.0825,0.0363,3.0325,0.0215,0.1266,199.904,0.0675,0.0496,12.5282,5.58474,14.6668,14.1033,0.0289955,11.7651,13.8096,0.7655,20.1113,0.0748,0.0251,0.0212,-20.5764,13.6157,0.063,5833.95,0.0184,0.0601,0.0241,15.8416,3.18673,4.0544400000000005,1.92014,0.174862,0.764154,10.21,2.89845,1.6569900000000002,9.97,0.501005,2.03074,2.2832007,9.89,0.125893,1.15512,2454680000,9.53612,0,0,0,163646000,0,ALFALFA,0,1,5833.95,-20.5764,0.0,0.0,11.6149,1,11.6849,10.0785,0.0,0.525515,10.1825,3153,0.0,0.0,0.0,0.0,1.0,rs1016,1,1,0,1.19014,E,9.70472,0.225227,0.174862,10.07,-21.0453,1.51868,1.30492,2.30974,2.41708,0.41805,3.20815,0.256718,0.406517,,,1.7369600206035507
ECO07531,770,13171,J132248.45+030703.2,200.70190217533226,3.11758090774586,16.90137,0.019658692,sdss,14605,0.021894615,346382530.0,93.5905990600586,97.48143005371094,52657112,526,571,52312,21.260324,1.1991827,0.013349044,138.77426,5.6857576,9.448689,0.6019764,32.902737,2.5405552000000005,0.84427845,353.17844,4.9906573,24.214598,0.62314564,37.623447,0.7272162,39.839497,3.2106318,2.7314732000000004,0.3045818,41.370052,3.8117328,107.81188,6.059056299999999,5.522373,0.28615758,41.48051,2.9415545,18.902248,3.359417,1.236184,0.27398,58.70571,10.4227295,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,186.01332,5.2643010000000015,9.986784,0.41337457,43.144302,1.5315683,-2.6878724,0.57175845,-5.625204,0.5422359999999999,1.1822385,0.5710421999999999,-9999.0,-9999.0,0.4095229,18.062956,200.70191215575196,3.117582950444413,0.019658692,sdss,legacy,marginal,317,200.70189,3.1175919,ECO07531,0.0148,0.0535,0.0231,0.0094,0.0973,0.0,18.5967,0.0379,3.1177,0.1282,0.1322,200.702,0.0706,0.0,15.5757,3.68316,16.9676,16.6964,-0.0942936,14.8233,16.5465,0.8267,9.65949,0.1217,0.0397,0.0221,-18.0134,16.4904,0.0635,5832.3,0.0329,0.1395,0.0362,17.952,2.4041,3.1907,1.3435700000000002,2.87205,0.32905,8.73,2.17618,1.2204700000000002,8.49,0.20595,1.38958,0.16704393,8.49,3.16228,1.02698,1017340000,9.1536,0,0,0,63700200,0,GBT,0,1,5832.3,-18.0134,0.0,0.0,10.9539,1,11.0209,8.5835,0.0,0.523331,9.2545,5528,0.0,0.0,0.0,0.0,1.0,rs1030,1,1,0,1.2832,L,8.317,0.235271,2.87205,8.57,-18.083,1.17759,1.10604,1.88999,2.07063,3.0435,2.78303,0.133936,0.212999,,,0.5454409371414662
ECO07443,772,13178,J132351.36+020837.9,200.96416407262416,2.143918577723317,16.894392,0.022420526,sdss,14616,0.02317171,764325950.0,135.27511596679688,97.95094299316406,52731342,527,313,52342,58.218086,1.0917453,0.020631323,217.03934,5.38504,18.645008,0.7412335999999999,45.517178,2.0533836,0.65105206,881.54297,8.321849,74.03169,1.359557,41.53933,0.6682639,92.15168,3.3242497,7.738867999999999,0.395124,44.215744,2.9183471,297.28564,7.317292,20.816742,0.58422077,40.722595,1.6840032,19.108532,3.107534,1.5880843,0.32345890000000005,50.861694,7.0678934999999985,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,933.81366,11.621026,66.900566,1.4431062,42.21297,1.8308182,7.724071,0.98620874,2.972805,1.0061225,7.484767999999999,1.2258601999999998,-9999.0,-9999.0,0.116626754,12.954741,200.9640292406981,2.143868973998362,0.022420526,sdss,legacy,good,318,200.96405,2.1439046000000004,ECO07443,0.0147,0.0533,0.023,0.0094,0.0969,14.2497,19.0008,0.0378,2.144,0.0374,0.1317,200.96400000000003,0.0703,0.1455,15.0907,6.0090900000000005,16.9778,16.5322,-0.0408974,14.671,16.3035,0.3188,12.2026,0.3963,0.0395,0.0236,-18.4099,16.1466,0.0569,6647.03,0.2139,0.2741,0.0275,18.0403,2.82483,3.66505,1.62127,0.534967,0.58531,9.19,2.62909,1.40945,9.03,0.373491,1.7888700000000002,0.24169066,8.85,0.28183800000000003,1.17219,1113720000,9.1929,0,0,0,117779000,0,GBT,0,1,6647.03,-18.4099,0.0,0.0,11.1159,1,11.0959,9.0165,0.0,1.03261,9.4085,5460,0.0,0.0,0.0,0.0,1.0,rs1035,1,1,0,1.10559,L,7.9736699999999985,0.234342,0.534967,9.01,-18.6675,1.4464,1.31159,2.19125,2.36769,0.415391,3.11255,0.250902,0.390295,,,0.6445988897449572
ECO07527,780,13190,J132748.54+030525.5,201.9523242181068,3.090364338428673,16.636913,0.0190065,sdss,14629,0.020346224,670564030.0,125.03337860107422,208.9818878173828,52745042,527,450,52342,94.32053,1.1546967,0.019984206,99.10524,4.917925,10.469327,0.81377965,39.915573,2.8888307,0.7162326,240.18037,3.8834293,24.19141,0.7672026999999999,40.93863,0.769328,39.2815,2.9953997,3.956505,0.42259076,39.134026,3.7317166,80.2955,6.253261,5.880746,0.41419885,43.595566,3.0334146,18.213589,3.0522516,1.7747080000000002,0.37253636,76.36961,26.092714,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,120.68045,5.168764,9.445144,0.60404485,38.39221,2.2120893,-2.2489815,0.8577554000000001,-4.205119,0.8308184999999999,0.13337734,0.9467877,-9999.0,-9999.0,0.14219905,12.076153,201.95227281457363,3.090421330770684,0.0190065,sdss,legacy,good,318,201.95228,3.0903164,ECO07527,0.0135,0.049,0.0212,0.0086,0.08900000000000001,14.0286,18.6496,0.0347,3.0904,0.0306,0.121,201.952,0.0646,0.0919,14.5668,7.0930300000000015,16.5821,16.1423,0.0552597,13.9852,15.8945,0.483,19.0966,0.4312,0.0229,0.0303,-18.4577,15.7989,0.0412,5626.95,0.0525,0.122,0.0263,17.6583,2.77441,3.58051,1.62729,0.512865,0.539457,9.17,2.49267,1.43633,9.01,0.348495,1.68658,0.17887039,8.85,0.28183800000000003,1.28188,698412000,8.99024,0,0,0,106280000,0,ALFALFA,0,1,5626.95,-18.4577,0.0,0.0,11.1119,1,11.1059,9.0055,0.0,0.371165,9.2925,5525,0.0,0.0,0.0,0.0,1.0,rs1055,1,1,0,1.11484,L,8.22125,0.215279,0.512865,8.99,-18.5806,1.52457,1.43906,2.25939,2.5062,0.257877,3.24102,0.30025100000000005,0.457434,,,1.1873607932173489
ECO06378,787,13204,J133904.58+020949.5,204.769122570754,2.1637719245469764,15.541549,0.023369243,sdss,14647,0.028911527000000006,9200484000.0,286.2651062011719,228.5543670654297,52810122,528,101,52022,81.65975,1.5954312,0.022198413,130.96918,5.563152,4.1530924,0.25965577,75.303,5.5461497,0.8072664,180.34721,4.020072,5.559631,0.21080188,80.819405,3.8420463,111.09458,4.0056943999999985,3.4247541,0.1683384,96.81927,6.242997,34.063232,5.7051826,1.1527338,0.14819802,77.261826,11.552105,25.455969,3.7182505,0.8253633,0.15031075,50.175594,7.936275500000002,201.53871,14.478420000000002,14.1495285,2.0916498,0.0,110.19899,139.06026,4.869867299999999,4.9320580000000005,0.23722325,96.84981,7.9971074999999985,3.5516903,0.5106404,-0.824362,0.57061875,0.6263668000000001,0.6935829000000001,-9999.0,-9999.0,1.8212298,29.635240000000003,204.7690967136327,2.1637659441733943,0.023369243,sdss,legacy,good,319,204.7691,2.16379,ECO06378,0.0137,0.0494,0.0214,0.0087,0.0899,12.4609,18.229,0.0351,2.1638,0.0227,0.1222,204.769,0.0652,0.0912,13.3449,15.2756,15.4382,14.9408,-0.213116,12.4448,14.5633,0.3188,44.3563,0.3954,0.0215,0.0243,-20.1141,14.2725,0.0349,6950.72,0.0338,0.1232,0.0323,16.7028,3.35405,4.293830000000002,2.0066900000000003,0.666971,0.7993560000000001,10.09,3.08649,1.71406,9.99,0.5067229999999999,2.14672,0.76745718,9.67,0.630957,1.42056,13959900000,10.2913,4812990000,280485000,1,280601000,13969000000,ALFALFA,0,2,6942.69,-20.2283,0.0,14.2242,11.5019,1,11.5519,9.9085,0.0309634,1.40281,10.1515,4797,0.0984123,0.0,75.5931,11.6807,1.0,rs1150,1,1,0,1.20403,L,8.31376,0.217403,0.666971,9.87,-20.5133,1.6416099999999998,1.6102,2.41887,2.71192,0.183922,3.48919,0.350243,0.539883,,,0.4622268546324533
ECO04185,791,13211,J133524.55+012438.1,203.8522993263264,1.4105686074692156,13.786995999999998,0.017453535,sdss,14654,0.030248055,37980970000.0,388.6252136230469,383.28802490234375,52813722,528,137,52022,123.65922,1.550183,0.008775591,437.63513,14.044024,3.2734034,0.15592611,136.42302,2.9841914000000003,1.0152543,647.6084599999998,11.0516405,4.8399877999999985,0.13681635,200.85889,9.525314,1241.4745,13.549447,9.278324,0.13634194,169.85146,4.0848265,61.73189,10.372888,0.5554650999999999,0.069800764,97.96054,18.274017,151.89569,9.959039,1.1916776000000002,0.0948142,214.00436,14.526464,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1038.5284,12.136879,9.479285,0.15022852,203.17697,5.4372544000000005,0.26522496,0.21941441,-3.5729778,0.23654675,1.9572589,0.31619105,-9999.0,-9999.0,3.8320494,55.82138000000001,203.85231310425698,1.4105919247281202,0.017453535,sdss,legacy,good,319,203.8523,1.4105577,ECO04185,0.0142,0.0514,0.0222,0.0091,0.0935,10.4239,15.6135,0.0365,1.4106,0.0297,0.1271,203.852,0.0679,0.2598,11.3518,19.3404,13.4705,12.9154,-0.190825,10.5589,12.6136,0.8753,52.3979,0.1232,0.0209,0.0248,-21.4941,12.4334,0.0462,5162.09,0.0185,0.1076,0.0222,14.7203,3.2737700000000003,4.18423,1.93736,0.238813,0.755482,10.63,3.00236,1.6692,10.51,0.487329,2.09189,3.5769149,10.25,0.125893,1.32118,14802500000,10.3165,0,0,0,154596000,0,ALFALFA,0,2,5271.44,-21.5461,0.0,193.827,11.9329,1,12.1589,10.4665,0.103534,0.259878,10.7115,3257,0.126425,0.0,106.092,12.303,1.0,rs1106,1,1,0,1.03806,L,8.89016,0.226231,0.238813,10.45,-21.714,1.72165,1.52513,2.51452,2.66807,0.08926619999999999,3.4609400000000003,0.374762,0.578712,,,1.0652276687419169
ECO07467,793,13214,J133715.22+022546.7,204.31349228807392,2.42967746886044,16.61362,0.017994368,sdss,14657,0.022214238,771888500.0,115.96321868896484,115.80412292480469,52815522,528,155,52022,71.224556,1.1722262,0.014733153,248.23,4.7671947,14.117271,0.43543595,41.72147800000001,1.5094397,0.7263378,623.8159,4.7464437,34.72417,0.51673454,33.582775,0.7537322,93.1598,3.0808082000000003,5.1856594000000005,0.2404213,29.386812,3.0838814,165.81665,5.3563795,8.366675,0.2598017,42.964615,2.7251134,24.347038,3.0315623,1.3535659,0.21067195,0.010940255,79.00413499999998,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,311.68756,5.1261544,16.531975,0.41296682,34.839073,2.3708396,1.011672,0.5928275,-3.2429564,0.5777404,1.0323817,0.63902783,-9999.0,-9999.0,0.8164596,21.845531,204.313433188854,2.4296440153353807,0.017994368,sdss,legacy,good,319,204.31345,2.4296515,ECO07467,0.0134,0.0487,0.0211,0.0086,0.0885,13.9889,18.7389,0.0345,2.4296,0.0233,0.1203,204.314,0.0642,0.2234,14.8562,4.99978,16.6973,16.257,-0.00145912,13.7652,16.0193,0.4105,10.9789,0.1011,0.0266,0.0217,-18.2183,15.8437,0.0332,5333.83,0.0423,0.1523,0.0284,17.7621,2.91712,3.81211,1.6497099999999998,0.976753,0.598845,9.09,2.7612400000000004,1.4252,8.89,0.374334,1.86625,0.25587170000000004,8.79,0.630957,1.09726,1660820000,9.36645,0,0,0,137258000,0,ALFALFA,0,1,5333.83,-18.2183,0.0,0.0,11.0599,1,11.0609,8.8885,0.0,0.277328,9.4915,5479,0.0,0.0,0.0,0.0,1.0,rs1126,1,1,0,1.12475,L,8.26556,0.214064,0.976753,8.87,-18.5859,1.39809,1.22244,2.15532,2.28153,0.698654,3.03876,0.213818,0.338999,,,1.8308017360982969
ECO13748,797,13221,J133225.10+030340.4,203.1045996346767,3.0612362470108216,15.781312,0.022293516,sdss,14668,0.028241381,6525263000.0,163.39073181152344,198.4088287353516,52834622,528,346,52022,91.05087,1.2667387,0.0056701577,1056.7565,12.539087,12.205958,0.2151509,79.865524,2.0185843,0.9702727,3786.24,21.486937,43.747334,0.40935364,77.77087,1.3171515,2029.9327,13.647445,23.454441,0.21786292,77.98366999999998,1.7516121,846.0704,12.082283,9.371993,0.14046264,72.99061,2.0488837,74.45244,7.128236,0.8730292,0.10300434,87.32754,6.203713400000002,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,354.03128,8.866544000000003,4.058825499999998,0.13856307,107.31752,4.818054,3.265393,0.23452954,-1.347705,0.22843483,0.643459,0.22132076,-9999.0,-9999.0,1.3268051,49.373245,203.10458759775815,3.061246275853504,0.022293516,sdss,legacy,good,319,203.10459,3.0612426,ECO13748,0.0169,0.0613,0.0265,0.0108,0.1114,12.503,18.4315,0.0435,3.0612,0.0296,0.1515,203.105,0.0808,0.1759,13.4159,4.5624400000000005,15.7313,15.0801,-0.07260989999999999,12.4495,14.7316,0.532,20.5027,0.2577,0.0216,0.0247,-19.8848,14.4816,0.0831,6636.1,0.1838,0.0408,0.0254,16.9542,3.47136,4.37373,2.16289,0.0815086,0.8908520000000001,10.07,3.1017,1.8599,9.97,0.587858,2.19932,0.71219304,9.85,0.0,1.41575,1124130000,9.19695,0,0,0,148470000,0,ALFALFA,0,2,6605.47,-20.0189,0.0,54.2905,11.5539,1,11.4889,10.0015,0.107377,-99.0,10.1105,7679,0.0984123,0.0,75.5931,11.6507,1.0,rs1075,0,0,0,1.17627,E,9.82483,0.269485,0.0815086,9.97,-20.1973,1.8285,1.64127,2.66341,2.83656,0.08175299999999999,3.67147,0.407688,0.633209,,,1.4298979682488142
ECO06363,800,13224,J133540.31+031735.2,203.91800700314099,3.2931222127257422,15.652922,0.023224143,sdss,14672,0.029343804,4862508500.0,157.08531188964844,141.3656768798828,52840222,528,402,52022,53.74531,1.3625152,0.011828849,154.53073,5.9004707000000005,4.6744657,0.260567,41.781544,3.037419,0.7829851999999999,540.6928,5.526356,16.196865,0.28668445,44.766914,0.65830857,204.60124,4.186696,6.128986,0.1756162,47.09395,1.3527598,126.498055,6.4533562999999985,3.683994,0.16436641,44.214252,2.047806,21.088753,3.8068802,0.631224,0.14118113,206.35457,44.33102,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,36.346813,4.9163775,1.0928155000000002,0.19910115,73.72086999999998,9.072036,-0.2734034,0.38657546,-2.4560983,0.39989734,0.43441904,0.42944413,-9999.0,-9999.0,1.191828,30.792337,203.91796131226062,3.293136988270953,0.023224143,sdss,legacy,good,319,203.91799,3.2931765,ECO06363,0.0144,0.0521,0.0225,0.0092,0.0947,12.3652,18.529,0.0369,3.2932,0.0466,0.1288,203.918,0.0687,0.4352,13.4023,6.74966,15.8015,15.1595,-0.0134716,12.6194,14.8365,0.5861,14.6984,0.2155,0.0215,0.0208,-19.8635,14.5573,0.055,6888.07,0.0331,0.2053,0.0209,17.149,3.60836,4.55957,2.18823,0.145479,0.87587,10.09,3.24721,1.87923,9.93,0.566866,2.296,0.73452721,9.75,0.125893,1.40209,685663000,8.98224,0,0,0,57215000,0,AO,0,2,6997.71,-20.0208,0.0,194.332,11.5809,1,11.4889,10.0155,0.110804,1.71616,10.0465,4788,0.104601,0.0,59.9221,11.4968,1.0,rs1109,1,1,0,1.17518,L,8.854460000000003,0.229116,0.145479,9.95,-20.2735,1.76102,1.60593,2.59641,2.79808,0.141719,3.63346,0.365034,0.568878,,,0.2814683047837344
ECO04190,802,13226,J133548.24+025956.1,203.95105370001303,2.998920880502256,13.605270999999998,0.021770954,sdss,14674,0.026036847,51029170000.0,335.2662658691406,334.4717102050781,52842822,528,428,52022,143.5471,1.4481429,0.005196571,1780.9082,19.552095,11.2893915,0.18383057,151.08035,3.1179614,0.8763825999999999,2583.0283,19.016249,16.283365,0.19852784,157.44843999999995,5.0550685,3004.4307,21.360899,18.939878,0.18097599,166.7163,4.2631674,529.7155,14.20435,3.4150410000000004,0.08254928,126.79181,3.7944446,302.63202,11.594186,1.9447788,0.09245924,138.23734,4.5626907,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2105.878,16.718828,14.268583,0.15494953,153.0689,7.7101307,4.770496400000002,0.18742697,0.16450211,0.18386292,3.2344353,0.1924726,-9999.0,-9999.0,1.5792572,63.82729000000001,203.95102795448742,2.998923992375527,0.021770954,sdss,legacy,good,319,203.95103,2.9989274,ECO04190,0.014,0.0506,0.0219,0.0089,0.0921,10.1058,17.236,0.0359,2.9992,0.0235,0.1251,203.951,0.0668,0.0733,11.1185,13.4734,13.7647,13.0218,-0.018652,10.4173,12.6372,0.7428,32.3068,0.0921,0.0241,0.0204,-21.8614,12.3599,0.0524,6454.76,0.0504,0.085,0.0206,15.2865,4.00597,4.95071,2.5305,0.193875,1.03456,10.93,3.45477,2.19133,10.85,0.695387,2.51003,2.2997885,10.69,0.28183800000000003,1.69955,544277000,8.88195,0,0,0,0,0,GBT,1,2,6515.06,-21.9201,0.0,106.888,12.3569,1,12.3789,10.8325,0.0186334,1.17929,10.8525,3261,0.134447,0.0,93.6696,12.3676,1.0,rs1111,1,1,0,1.00506,L,9.26285,0.222649,0.193875,10.81,-22.1996,2.01212,1.95197,2.88991,3.23096,0.0690148,4.10875,0.480709,0.733128,,,1.020948930695138
ECO04195,803,13227,J133621.18+031951.0,204.08828024028733,3.330857731051473,13.861543,0.022879148,sdss,14675,0.026023176,56251482000.0,319.42987060546875,319.5199890136719,52844322,528,443,52022,212.0879,1.9759628,0.008581387,774.8368,20.666231,3.7877595,0.15131441,167.08572,5.2042685,0.76365495,689.8466,15.589218,3.3465757000000007,0.1248351,188.24431,8.351604,890.3815300000001,17.05419,4.3194084,0.11075709,202.32751,6.457921,153.37843,15.535575,0.7981095,0.06169435,152.55211,9.935628,118.37752,14.489748,0.5798934,0.08615466,142.55135,12.232748,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,367.8947,13.580282999999998,2.0920322,0.10208754,205.96857,8.627694,6.9037685,0.18746771,2.5495508,0.2056909,1.9564432,0.24703413,-9999.0,-9999.0,1.3416106,69.544586,204.0882725131562,3.3308555322617837,0.022879148,sdss,legacy,good,319,204.0883,3.3308849,ECO04195,0.0136,0.0494,0.0214,0.0087,0.0898,10.3572,18.6969,0.035,3.3308,0.0214,0.1221,204.088,0.0651,0.0272,11.1563,16.5799,13.6968,12.9372,-0.08453939999999999,10.4259,12.5201,0.7027,72.0005,0.1772,0.021,0.0219,-22.092,12.2714,0.0351,6804.07,0.2518,0.1087,0.0207,15.3331,3.9031,4.80252,2.58385,0.077115,1.07586,11.05,3.2945300000000004,2.24322,10.99,0.735226,2.39511,0.26451812,10.91,0.0562341,2.22994,1020250000,9.15483,0,0,0,0,0,ALFALFA,1,2,6775.95,-22.1881,0.0,49.8412,12.6649,1,12.5699,11.0325,0.104427,1.39016,11.0475,3265,0.16604100000000002,0.0,99.7689,12.5565,1.0,rs1116,1,1,0,1.0,E,9.67881,0.217198,0.077115,10.99,-22.1352,2.36924,2.56944,3.2797400000000003,3.872430000000001,0.00291506,4.78292,0.726759,1.06626,,,1.0373644846948953
