name,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rs0334,0,-0.8149776,0,-0.8149776,24.70636,4.828671,61.2515,3.789096,107.4515,3.539098,2.137747,3.100032,248.7425,4.291513,59.21353,3.104423,181.9455,4.181115,37.10357,2.758379,32.79929,2.587483,81.00593,1.280159,912.047,8.816688,244.3326,3.861252,208.1198,4.05544,141.9752,3.568094,14.01795,2.622856,0,1.152552,182.1681,4.393574,0,0,5286.945,0,0,0,23.88142,10.06351,89.51511,6.080268,141.115,5.891034,0,0,1.624655,22.7242,0,0,318.6963,8.027547,77.52456,2.205733,221.4987,6.302094,37.46978,5.025803,37.41405,4.00058,97.48344,1.832,1148.208,15.26693,286.716,5.388235,242.7145,6.21226,167.1921,6.002109
rf0691,14.61272,18.41125,11.68273,4.776139,-6.408361,2.585004,-1.123222,2.129907,3.823392,1.778154,-2.779526,1.64196,6.732525,1.598776,4.324493,1.476992,9.356688,1.593044,3.102821,1.575382,0.6046667,1.145864,0.5119608,0.3223248,25.21409,1.427436,1.544192,0.9722052,6.681011,1.676071,4.306466,1.179506,1.31388,1.318745,-6453.201,437280.9,9.276226,1.661108,0,0,7.933288,22.50834,26.43957,15.504,0,0,2.020977,5.680587,8.508924,3.38281,0,0,0,0,0,0,13.80321,4.201735,4.35831,0.789482,12.45231,2.255663,3.864797,3.321235,5.402651,8.77309,1.090742,0.8917062,32.18216,2.418919,3.208066,2.622665,7.92125,2.811154,4.835226,2.210307
rs0373,0,-0.7325611,0,-0.7325611,48.80036,10.36838,114.8878,5.886158,225.4051,6.113207,1.575911,4.901197,477.8141,7.678298,212.1935,6.000335,659.4647,9.531882,59.85014,3.694892,42.70306,3.406402,127.8283,2.043158,1701.061,15.38867,385.5598,6.16263,280.988,5.991838,197.9044,5.032615,28.75279,3.41674,0,1.035998,657.1629,9.537273,0,0,0,4144394,0,0,88.63577,25.74094,202.7971,18.31285,370.2226,21.45912,0,0,34.33192,114.5648,0,0,744.7076,30.88344,341.7021,13.30021,976.2919,38.00061,81.2321,8.686843,61.70768,7.587391,192.2643,6.467391,2482.711,77.34368,565.4833,19.02174,420.1648,16.61685,299.3813,13.7472
rs0099,-6.38E+09,2.77E+10,15966.48,27124.45,0.8183106,1.783146,-0.7611512,1.442319,7.102813,1.483138,1.472078,1.280996,10.2999,1.32215,2.698235,1.084995,6.960581,1.322007,0.4500281,1.375911,0.5698275,0.9011433,1.151973,0.323416,26.23445,1.323262,3.474617,0.9754963,6.852713,1.725074,5.991975,1.458029,0.6114725,1.121386,14253.39,4038,7.44675,1.51526,0,0,69.26962,2659.586,26.48557,17.81958,6.068446,4.583797,0,0,9.451436,2.752292,0,0,0,0,2.11532,8.452241,12.75055,2.672387,4.098701,1.065647,11.71058,3.044706,1.450261,10.69874,2.986676,2.79172,1.473566,0.5882266,30.54983,3.005218,4.334018,1.730078,7.987995,3.01879,7.143006,2.491569
rs0467,0,-0.7854915,0,-0.7854915,12.09851,4.004915,8.605568,2.94321,15.38064,2.255224,1.316572,2.19515,27.36706,2.108955,10.6291,1.917089,30.18639,2.181362,5.042867,1.640814,3.914806,1.322834,3.430733,0.3913308,78.54595,1.874511,10.34788,1.180343,18.00739,1.557792,15.91421,1.847575,-0.5821352,1.729794,0,1.110853,28.58665,2.195383,0,0,576.9983,697.1835,126.8389,42.22358,12.21621,12.98012,12.98115,6.666696,18.31372,4.751971,0,0,0,0,0,0,33.7949,7.06679,13.30399,2.497135,38.01139,7.134671,6.691535,4.314041,9.876503,5.061442,4.360396,0.9220941,96.53495,12.34573,12.82469,2.712042,24.29095,4.194393,18.60822,4.256608
rs0302,0,-0.7592896,0,-0.7592896,95.29094,5.016253,57.55351,3.424356,123.4116,3.630128,18.81068,2.642804,287.8272,4.521422,514.8267,6.817275,1581.895,13.50887,38.61144,2.144332,8.125152,1.521443,7.37074,0.4842064,1051.75,9.862162,22.23185,1.460477,51.43229,1.834375,31.88233,1.647425,25.96172,1.974133,0,1.073798,1583.141,13.52417,0,0,0,0,0,0,127.1946,8.464785,77.64742,6.447541,156.6181,7.612788,20.54853,4.562153,0,0,0,0,350.4651,7.528464,643.0065,5.630771,1837.162,16.08792,44.89255,3.82909,11.42056,3.666919,10.08016,0.9520543,1287.49,13.35607,29.64754,2.800159,66.83811,4.212032,42.82533,3.515709
rf0378,50.56303,6.919401,60.09106,6.672573,2.83418,3.81197,15.72551,2.631672,19.44915,2.3553,0.072404,2.38762,36.57209,2.102038,5.015275,1.990901,17.99485,2.148521,0.4139695,2.104435,3.467571,1.489807,13.22418,0.5580581,128.6656,2.257915,39.88718,1.68323,39.22962,2.376576,25.65698,1.855797,-0.07064675,1.76583,112.1419,11.29039,18.03604,2.507908,0,0,66.8388,28.55502,82.14714,28.20198,14.13878,77.71222,20.68135,3.880569,29.03822,4.505459,0,0,4.612713,4.961026,25.62485,0,50.46508,3.837274,8.452353,1.491872,24.14958,4.262493,7.290395,5.527978,5.098819,4.606657,16.43068,0.9853713,149.0036,3.303401,48.32553,2.898151,46.39161,4.325965,28.19377,3.662178
rf0490,670.6135,362.5809,-65.61057,25.88677,-0.8211428,4.483712,-2.148029,3.353555,8.02043,3.443877,-9.57012,5.280741,13.58761,3.899845,14.7526,5.771496,38.70448,6.051726,-0.688049,4.295102,11.80412,6.24244,20.27961,2.388667,44.18267,5.438209,61.16798,7.204763,6.045949,6.593315,6.978777,6.687812,-23.01256,6.606667,0.3960476,14.79977,35.78293,6.244804,0,0,110.2066,41.84135,55.09958,37.12048,0,0,0,0,16.38121,16.32206,0,0,10.00363,13.81124,0,0,42.8054,16.41548,23.36843,6.008465,66.76693,17.16704,15.97613,13.56828,16.961,14.28242,29.78307,6.040231,44.30015,17.76323,87.59727,17.76538,0,0,7.291417,23.94277
rs0492,0,-0.7477793,0,-0.7477793,-1.513668,2.189154,2.914259,1.726798,3.66427,1.685,1.223208,1.592602,9.045144,1.42726,0.7465378,1.247635,6.703731,1.48137,-0.2159289,1.505292,4.404579,1.058158,0.9372315,0.3146277,28.03137,1.353724,2.826906,0.9489887,7.907458,1.345808,5.377175,1.100692,-1.716156,1.18294,0,1.05752,6.843787,1.678663,0,0,0,0,0,0,0,0,4.25731,4.116233,6.543246,6.478272,0.7545933,7.682304,5.712929,6.762863,0,0,14.77715,3.789506,3.059415,0.857678,8.741185,2.450509,0,0,5.661755,1.964777,2.030585,0.9449002,31.55451,2.210081,5.972309,2.779118,11.39539,2.262343,6.947136,1.86366
rf0791,0,-0.6900635,9.49E+08,4.85E+09,0,-0.6900635,0,-0.6900635,11.6497,1.278764,0.4294762,1.224822,22.02652,1.187954,15.81153,1.086755,43.38501,1.338638,5.561711,1.001405,1.927016,0.6369066,1.488216,0.1910119,57.03752,0.9833736,4.488802,0.5761353,10.07574,0.7690891,7.235055,0.8068138,3.048793,0.9434362,0,0.9758972,42.7247,1.349461,0,0,1657.65,4.24E+36,47.97285,1741.598,0,0,0,0,14.45679,2.392977,2.215576,2.644465,4.932138,3.098004,0,0,27.46352,2.276868,20.36881,0.9017968,58.19661,2.576562,7.559814,2.253527,2.881367,2.746169,2.406435,0.5939762,75.72464,1.971905,7.077749,1.746989,14.88889,1.96495,11.37053,1.892937
rf0676,0,-0.7649863,0,-0.7649863,-1.059034,2.354979,3.018389,1.931977,3.93303,1.892689,1.164469,1.554621,2.123135,1.530592,0.4082488,1.315083,2.896767,1.286947,-1.026727,1.683893,2.811179,0.9927484,0.5543019,0.298669,9.005307,1.35719,1.671902,0.9008536,2.724086,0.95937,1.822093,1.480766,1.820175,1.681501,0.2440511,3.30E+07,2.896767,1.557941,0,0,19.66755,42.23525,15.79007,16.71948,10.42071,16.83417,9.393064,8.175606,8.399124,4.785483,1.928135,10.04795,0,0,10.50039,9.533771,6.736659,4.724876,2.160509,1.485847,6.172884,4.245276,0,0,3.958502,19.7847,1.237941,1.037806,15.3035,3.608509,3.641002,3.052371,4.649027,5.229188,5.588982,5.616851
rf0701,0,-0.8837651,0,-0.8837651,8.420627,3.777556,6.783114,2.567894,11.40881,2.179711,-0.2300377,2.302377,23.52897,2.02229,8.783027,1.799317,31.84255,2.137279,2.941281,1.768318,1.627525,1.193428,2.529843,0.3862323,75.52907,1.878886,7.63059,1.164965,21.40004,2.155191,12.81072,1.393979,0.4297926,1.297159,0,1.249833,31.2004,2.205947,0,0,0,0,0,0,13.159,9.406952,8.476476,5.916403,14.01165,3.931001,0,0,0.4595529,10.2353,0,0,34.78363,5.551706,12.1073,0.9753525,34.59229,2.786721,0,0,6.494652,3.874311,3.537409,0.8157164,79.04073,2.807916,10.40414,2.399166,25.51017,3.940945,14.7748,2.123638
rs1303,0,-0.7777439,0,-0.7777439,4.797981,2.811733,4.485697,2.094724,7.996495,1.843688,1.177698,1.793088,17.97892,1.678726,2.836197,1.445243,15.37985,1.628796,2.593924,1.61097,0.7642915,1.029453,2.166975,0.3074525,47.65943,1.462986,6.536095,0.9273468,2.512737,2.310736,6.977635,1.102105,-0.4021583,1.080892,0,1.099896,15.57652,1.758419,0,0,6.88E-12,0,67277.34,1043327,7.697125,4.769524,5.091058,4.899035,8.230702,3.454015,0,0,0,0,0,0,20.05514,4.074871,6.422153,1.534929,18.34901,4.385512,5.376248,4.190035,2.337923,3.512138,2.465727,0.6148625,53.23373,5.840448,7.252139,1.808419,14.68271,19.70692,7.685689,2.075958
rs0106,0,-1.0042,0,-1.0042,5.799265,4.092279,1.873877,3.1904,9.295913,2.711035,0.4633859,2.632476,20.38188,2.617935,9.187266,2.212749,29.07711,2.659908,1.779317,2.352176,2.457403,1.529816,1.846157,0.4529011,61.15228,2.219733,5.568435,1.366053,8.904098,2.834976,12.2845,1.895606,3.946178,2.069363,0,1.420153,28.41767,2.673192,0,0,0,0,0,0,32.06315,32.63651,7.350612,17.92639,0,0,0,0,3.93801,7.701667,11.261,7.066165,24.54155,6.968596,10.30779,2.476824,29.45083,7.076641,8.09467,4.207546,4.250964,3.160808,16.86627,2.320432,0,0,49.60668,6.8248,4.145811,3.056908,24.86955,7.334258
rs0259,0,-0.7490497,0,-0.7490497,30.97241,6.70155,100.2642,4.807494,190.8349,5.150596,4.631942,5.221424,441.7184,6.854961,122.105,5.6952,371.3156,7.47776,67.10931,4.56706,77.34052,4.994146,264.3414,2.917009,2028.662,16.72582,797.3146,8.798363,402.8277,7.513369,296.6229,6.916007,47.08071,5.100611,0,1.059316,370.8141,7.876865,0,0,179.5999,78.07594,2.23E+09,440492.5,171.1631,47.80093,250.1455,20.31408,423.0841,22.72034,0,0,5.350531,87.41881,0,0,910.165,24.63275,266.3486,8.2247,760.996,23.49914,136.6606,14.94303,137.0965,14.22845,480.3232,10.12546,3627.992,57.86978,1412.715,29.78076,746.8127,23.79403,554.1691,20.88014
rf0421,0,-0.7914212,0,-0.7914212,3.006005,4.701995,3.107989,3.49611,-1.834091,2.793534,0.6559564,3.00083,-1.687591,2.591907,-2.15223,2.44248,2.344162,2.451467,0.4133786,2.308191,1.036822,1.646352,-0.5349559,0.4721639,-1.996325,1.532077,-1.61355,1.424154,0.7610751,1.506224,-0.08819593,1.612575,2.203597,2.155921,0,1.119238,2.944531,1.963856,0,0,0,0,-9999,0,0,0,6.541069,12.67522,0,0,3.367945,117.2648,8.148141,7.181172,0,41.92963,0,0,1.786013,2.552628,5.102893,7.293222,2.244624,9.218311,2.366994,4.245082,0,0,0,0,0,0,0,0,0,0
rf0447,0,-0.713132,0,-0.713132,16.98157,11.50176,-1.432086,10.91518,69.67392,13.22175,-35.4923,12.77939,85.3655,13.36429,49.71312,14.69063,193.9187,15.68839,-5.539176,13.72124,76.52815,17.20079,114.3733,6.744581,293.3171,20.12222,344.9762,20.34319,170.0141,18.78221,117.3315,19.85257,-81.54929,18.24515,0,1.008521,192.7599,17.5501,0,0,-9999,0,0,0,45.48221,17.0052,0,0,0,0,0,0,0,0,0,0,5.910783,71.31544,33.10554,6.635406,94.58725,18.9583,2.156939,182.6035,66.53545,30.47847,93.37761,8.972635,194.7933,20.3306,274.64,26.3901,148.3952,21.83262,132.8728,27.7951
rf0020,0,-0.7958236,0,-0.7958236,0.533795,2.40483,1.239912,1.845668,2.112138,1.611351,1.305581,1.684634,5.976933,1.438144,1.288197,1.377471,3.948668,1.367156,1.162141,1.316625,1.56599,1.068209,3.180653,0.3388054,32.16255,1.223989,9.593582,1.021914,9.878386,1.143275,6.94986,1.034286,-0.04059525,1.15832,0,1.125464,3.967586,1.60213,0,0,105.2098,68.09151,5.08E+20,2.58E+16,0.1593397,86.70968,6.545614,11.19265,6.363586,5.175113,4.638681,9.186813,2.690326,9.935658,23.12228,28.46598,11.98722,3.722341,3.316317,1.623776,9.475192,4.63936,15.06779,13.80512,3.474627,2.663383,5.307473,1.235193,45.72054,2.842943,15.61021,3.63292,13.26755,2.151312,8.531658,2.148861
rf0152,0,-0.8144645,0,-0.8144645,9.564857,4.561326,3.339694,2.994212,2.439918,2.598124,-1.190767,2.703662,4.744514,1.989755,2.07181,1.955936,5.032621,2.431365,-0.4770983,1.824569,-0.7130963,1.180957,0.7366825,0.3812748,17.5246,1.47614,2.222005,1.150012,4.785935,1.25605,4.628885,1.225947,-3.371989,1.323628,0,1.151827,5.032621,3.626214,0,0,0,0,0,0,10.42911,7.105871,6.689547,6.214997,10.10575,7.106958,14.79105,14.15931,0.5420804,27.45836,0,0,11.45633,5.123272,3.827376,1.815918,10.93536,5.188336,0,0,0,0,2.214461,1.107661,20.81173,2.293074,6.513122,3.257827,5.700435,2.718156,6.338722,4.095119
rf0134,0,-0.8082628,0,-0.8082628,5.469481,3.489757,28.81413,2.839592,56.05581,2.666664,0.7646601,2.316177,122.7943,3.033025,19.81907,2.119611,63.59415,2.602567,6.734583,1.823064,9.380631,1.492245,33.56897,0.7229872,382.4927,4.206104,101.2518,2.180694,87.42037,2.296749,58.31189,1.966992,7.224276,1.669851,0,1.143056,61.58223,2.745987,0,0,218.6056,34.3288,146.0679,23.17995,21.48903,12.94598,50.39207,7.431082,78.14941,7.221302,4.867536,372.8399,16.32185,20.68927,0,0,169.9114,10.32068,29.12197,1.934483,83.20564,5.527094,8.443345,3.143758,12.87587,3.819124,44.9289,2.042747,493.5309,16.16247,132.1438,6.008078,113.5188,4.827341,76.76704,4.457024
rf0221,0,-0.7585898,2.35E+11,9.95E+11,15.99106,7.210542,11.94825,5.996926,27.46061,6.182529,-3.540779,7.601439,56.03608,7.161938,34.77477,8.402507,121.621,8.958377,13.0471,7.765571,15.00797,9.723492,127.1233,4.524249,221.05,11.76793,383.4332,13.64616,128.2013,11.43247,77.00727,11.18682,-16.68452,10.61008,3976.167,5.60E+08,124.779,10.47775,0,0,53.21346,108.1688,0,0,57.30082,11.85809,0,0,0,0,0,0,0,0,0,0,1.129694,142.4514,25.66002,4.527225,73.31433,12.93493,16.87753,20.16891,33.77845,21.34979,126.2103,5.223095,206.885,13.9052,371.2068,15.36204,151.6108,16.76285,114.8487,19.05289
rf0339,47833.26,185672.2,327.4014,211.3885,9.590108,5.045147,156.22,4.318894,298.006,4.634374,3.39724,3.19838,688.0439,6.419026,110.968,3.314988,345.2795,4.769679,84.47239,2.846224,50.64127,2.475918,304.2531,2.095831,2806.472,15.79137,917.6974,6.321505,427.9548,4.669408,276.2543,4.268272,50.25716,2.896632,-8754423,5.54E+08,347.6584,4.944696,0,0,1471.038,138.9434,2021.756,99.75894,90.75152,27.68575,498.5372,21.07795,783.571,24.51338,0,0,24.05525,17.19887,0,0,1588.431,32.84416,262.7325,6.955566,750.6643,19.87305,170.8132,10.35496,98.8231,8.062746,593.6414,9.028794,5361.765,73.81996,1746.004,26.55528,813.9703,16.29263,531.8835,15.69392
rf0353,383.8025,8.18674,449.7777,8.598863,72.59365,3.655199,81.84058,2.72295,149.209,2.890141,7.846716,1.983334,339.0968,3.726516,345.7777,3.819262,1035.612,7.70577,41.28311,1.759748,18.4026,1.263519,26.49398,0.4854296,1085.308,6.787934,79.91195,1.464166,119.7277,2.126866,88.2058,1.817555,27.84721,1.671835,851.69,13.54368,1036.205,7.721083,0,0,622.9387,54.96362,952.1199,72.22019,150.1727,13.98767,152.1727,10.61335,265.8356,17.01067,10.54322,5.178249,10.81098,5.004808,41.29708,0,575.3636,27.05814,595.7451,27.21971,1702.129,77.77061,62.81913,5.036012,28.22772,2.933444,43.43648,1.60884,1716.427,55.38653,127.7544,4.731881,188.9764,7.438456,140.7578,6.54179
rf0719,349771.2,654648.8,-2216.259,3339.751,33.92702,9.200113,142.2305,7.527997,242.6806,8.118093,2.50009,8.35115,569.7861,10.86985,64.2622,8.701325,164.3803,9.277159,36.02831,7.306758,64.96891,8.935172,356.8575,5.100949,2284.673,23.88735,1076.365,15.38562,390.8599,12.15056,299.8705,11.42525,-0.46933,8.885512,153.7583,272.4464,171.4819,11.03888,0,0,591.6356,2852.328,931.0786,2858.696,59.31597,37.95325,261.1274,26.60021,507.5528,29.24274,0,0,45.54152,33.47473,0,0,1288.893,46.05689,149.4993,13.69421,427.1409,39.12633,90.1429,24.5192,112.5325,30.79316,707.3259,17.95056,4325.669,79.74627,2080.37,52.79575,688.4712,37.72451,537.6235,34.25224
rs0040,0,-0.7237357,0,-0.7237357,3.532064,2.70843,4.222929,1.839685,8.965219,1.595531,-0.5776448,1.55057,17.5484,1.215068,2.801471,1.209872,12.63402,1.292664,0.5853578,1.255337,4.770552,0.9501559,3.325142,0.2950427,49.20699,1.126313,10.02939,0.8899159,16.38236,1.38986,11.8715,0.9719427,1.344171,0.9351349,0,1.023517,12.33599,1.441144,0,0,1002.593,173152.1,0,0,9.004925,7.192713,16.88082,7.402869,27.64763,6.54913,0,0,0,0,6.232982,3.856364,35.64132,3.78124,7.997442,1.180748,22.84983,3.373567,2.033309,5.130343,11.11068,3.683326,5.567998,0.7200735,82.07714,2.929671,16.37646,2.117863,27.99635,4.234631,18.55431,2.60576
rs0028,0,-0.8431169,0,-0.8431169,-5.7464,5.15421,-6.215523,1.782146,2.790358,1.578982,-0.5331825,3.066715,-0.9688324,1.118809,2.584158,2.575782,-1.495385,2.466615,-1.848077,1.329149,-0.3436594,1.900935,-0.9367552,0.5862764,0.8880361,0.7215163,-2.82547,1.768343,6.498365,3.639109,-0.4333447,2.617346,3.447114,2.439759,0,1.192347,-0.2938511,1.138983,0,0,0,0,0,0,0,0,0,0,8.727719,6.948804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3929142,5.479408,0,0,0.2178023,0,0,0,1.148134,13.29039,3.874026,15.60507
rf0579,272.6953,9.248551,306.904,8.31436,32.72425,3.678033,50.6199,2.773145,83.19884,2.913242,6.862181,2.366064,187.4034,3.556273,147.0335,3.453974,437.8385,5.764558,20.76423,1.881615,18.42714,1.607391,20.08334,0.5992477,555.8522,5.825928,60.57598,1.807467,100.9098,2.54534,67.05515,2.187119,11.98044,1.917749,579.6033,14.24582,437.8386,5.766322,0,0,526.8896,56.21991,537.5997,47.66401,60.27168,10.26563,82.95049,8.345708,138.1409,10.56541,0,0,0,0,0,0,298.473,15.93162,239.0218,9.035115,682.9194,25.81462,28.17609,4.667733,28.88807,4.06142,31.3338,1.727365,836.3421,25.25881,92.15823,5.080485,152.6907,7.734989,104.753,5.707095
rf0084,0,-0.8036552,0,-0.8036552,0.7900591,3.490298,16.86581,2.788744,25.75384,2.371396,-2.520079,2.287823,55.76838,2.318424,14.94345,2.023998,38.59701,2.306166,4.510651,2.007162,4.997509,1.558642,12.61937,0.5701872,170.9772,2.742594,38.06293,1.719814,47.53337,2.307103,31.59179,1.737072,3.993672,1.600496,0,1.13654,37.31652,2.464984,0,0,0,0,8.24E+33,0,6.053445,0,24.94733,0,43.25782,0,0,0,7.177938,0,0,0,92.24036,0,23.71194,0,67.74838,0,7.153525,0,8.559407,0,19.40752,0,250.8054,0,57.08095,0,72.68015,0,47.69988,0
rf0364,0,-0.8492824,0,-0.8492824,4.43369,4.922944,43.32322,3.647832,75.73411,3.491286,0.5276074,3.114326,167.2741,3.947482,30.45282,2.887591,100.4917,3.564446,16.59678,2.593504,14.25931,2.184607,49.19046,1.019964,592.8598,6.399511,148.3698,3.076444,117.5719,3.659783,83.46573,2.910467,13.58393,2.439962,0,1.201067,100.4917,3.884683,0,0,368.9152,61.18969,410.9602,64.31582,131.3896,61.94879,105.9352,12.59533,136.5833,13.10596,0,0,0,0,0,0,271.2834,15.26994,54.30336,3.726991,155.1525,10.64855,26.75745,7.543026,26.77114,5.923807,72.45792,3.231154,842.5414,27.95443,213.1115,9.503395,163.8766,9.303271,122.7916,7.800009
rs1193,0,-0.6971245,0,-0.6971245,0.05903096,2.430457,-4.15486,1.751282,-0.9675986,1.491449,-1.158674,1.441963,4.225882,1.227412,3.535972,1.306613,10.38882,1.537232,2.264899,1.292215,1.686005,0.8973376,1.007189,0.2776304,15.56103,1.02033,3.037913,0.8373967,6.224333,1.081226,3.056644,0.8990771,-1.468918,1.02234,0,0.9858829,10.39911,1.633115,0,0,0,0,2.79E+10,8349428,0,0,0,0,2.85065,6.338408,0,0,0.2236865,33.78789,2.664472,5.175608,10.4517,4.749296,5.680813,1.507976,16.2309,4.308502,3.007996,6.40254,2.86382,2.961809,1.410097,0.7613817,26.08846,3.366743,4.147345,2.239358,8.852652,2.844203,4.926007,2.345829
rs0968,0,-0.7797229,0,-0.7797229,10.48883,4.264648,3.272308,3.011379,10.60937,2.409202,6.524559,2.602564,33.75492,2.105725,25.63901,2.016481,78.02257,2.629607,-2.996284,1.65645,2.615285,1.19415,2.967822,0.3699332,110.4204,2.023304,8.951636,1.115803,8.39976,6.485669,15.08388,1.432639,0.9551398,1.402559,0,1.102695,77.96342,2.663149,0,0,240.9946,388.5752,54.696,21.38185,19.04948,13.17793,0,0,17.06036,6.989431,7.370924,16.63078,0,0,0,0,40.92645,3.843196,33.06775,1.399715,94.4793,3.999185,0,0,0,0,3.741121,0.5638455,132.9913,3.463797,11.0033,1.658369,28.27227,3.510701,19.39764,3.058379
rs0872,0,-0.7211372,0,-0.7211372,-0.1184497,2.849903,2.45979,1.849092,4.623057,1.673887,-6.172494,1.846696,13.85863,1.568376,4.65899,1.557822,16.82363,1.730208,1.529241,1.485585,1.814095,1.166851,2.558816,0.3694783,34.11404,1.360323,7.71798,1.114431,14.15845,1.281305,7.980689,1.502448,6.785898,2.793018,0,1.019842,16.03108,1.79501,0,0,3.96E+21,4.73E+16,0,0,1.323566,47.3992,5.77475,6.245352,10.02568,5.17007,0,0,0.8104943,18.48999,1.867183,9.497283,23.35408,3.665083,7.719805,1.334187,22.05659,3.811964,1.948253,9.52333,3.397842,3.518345,3.153418,0.6112784,45.91032,2.914582,9.27476,1.797878,16.88309,2.396738,11.01373,3.278939
rs0709,642.9975,1507.425,-177.5066,682.4486,29.96904,9.292476,3.97991,3.383994,7.021687,3.136253,4.016716,8.825228,10.64356,3.064428,30.99948,8.851686,13.72505,8.231726,-2.371114,3.101639,17.77705,8.373808,6.984782,2.653661,15.28901,2.798166,21.06772,8.004045,-23.74256,12.1368,27.74135,11.93261,-45.41461,9.139675,0,1.055636,11.81436,5.991968,0,0,18.40695,10.99772,0,0,0,0,10.19538,9.172492,18.93775,8.343037,2.931353,22.87699,0,0,0,0,21.71172,9.268718,8.606931,3.385668,24.59123,9.673337,15.69695,11.45448,0,0,1.014658,6.977349,11.10134,9.068199,2.984287,20.52161,0,0,0,0
rs0169,0,-0.8888667,0,-0.8888667,0.6312319,6.510245,9.882943,4.129914,-1.370016,3.820914,2.68974,6.435979,1.28515,3.735833,19.17581,6.668502,47.12985,7.48267,10.17669,4.146395,-2.501563,5.951483,3.69356,1.995817,21.12193,3.989998,11.14063,6.019839,4.672923,6.028283,4.535386,6.62085,-6.341287,6.358766,0,1.257047,47.14542,7.562314,0,0,1342.12,6310.383,0,0,0,0,30.59096,8.777014,20.82247,8.829477,51.67385,0,9.789718,10.09725,9.81135,8.031822,37.89666,11.76184,20.23476,3.205496,57.81359,9.15856,24.43876,8.995402,0,0,1.897936,4.00887,7.309774,10.24782,5.582165,11.79079,0,0,0,0
rs0081,234832.1,654214.4,-177.5945,498.571,8.213647,5.39756,19.27205,3.391636,30.36765,2.821548,-4.357422,2.547029,72.25349,2.717731,35.92974,2.326993,112.5241,3.006664,8.632545,2.129116,11.95082,1.558501,9.932033,0.5133914,255.3265,3.114097,29.9573,1.548505,56.89704,2.12242,39.0174,1.934186,5.851505,1.919545,6.187153,55.61793,110.8739,3.08602,0,0,231.4119,42.24076,326.0574,54.99057,19.07593,17.62468,35.12374,9.710988,54.44654,7.99675,0,0,14.639,16.97881,0,0,126.3688,13.16333,66.14581,5.689773,188.988,16.25649,14.94391,6.158699,25.99965,4.437927,18.7321,1.650043,408.4939,22.6019,55.09441,4.853068,90.69121,7.779391,64.88076,7.209966
rf0095,1.751209,1.81E+09,-44.50165,3049021,-1.933521,5.012051,-6.018014,3.621884,1.419791,2.949072,3.300058,3.606364,-1.864246,2.424202,3.368586,2.938531,0.3578823,2.878155,-5.086816,2.762498,-0.9498858,2.201375,-0.6109275,0.6606212,2.45743,1.791319,-1.842698,1.992584,9.068768,3.211477,-1.720807,2.498492,-3.587911,2.62361,-40.6586,1.14E+09,0.4226204,1.417199,0,0,81.91054,90.28333,18.44018,260.9555,2.251066,24.67914,0,0,1.040701,465.6727,2.272055,11.75118,0,0,5.436033,5.312809,2.108742,6.701278,1.233056,1.561768,3.523018,4.462195,0,0,0,0,0,0,1.440698,5.252586,0,0,3.236028,6.856368,0,0
