name,specobjid,ra,dec,plate,mjd,fiberid
rf0619,1.21376E+18,23.933442,-0.388054,1078,52643,147
rf0240,1.21378E+18,23.42261,-1.158271,1078,52643,223
rf0616,1.2138E+18,22.918398,-1.182366,1078,52643,275
rf0207,1.21488E+18,21.73791,-0.8937,1079,52621,125
rf0608,1.21489E+18,21.837437,-0.269133,1079,52621,172
rf0600,1.2149E+18,21.523006,-0.420249,1079,52621,195
rf0588,1.21492E+18,20.973364,-0.085025,1079,52621,263
rf0599,1.21496E+18,21.489927,0.966692,1079,52621,419
rf0587,1.21496E+18,20.957098,0.272522,1079,52621,424
rf0596,1.21498E+18,21.339973,0.160487,1079,52621,474
rf0225,1.21502E+18,22.51536,0.74315,1079,52621,616
rf0582,1.21602E+18,19.932629,-0.382879,1080,52614,167
rf0580,1.21604E+18,19.362147,-0.783332,1080,52614,251
rf0581,1.2161E+18,19.551559,0.476833,1080,52614,467
rf0148,1.21711E+18,18.66103,-1.02066,1081,52531,42
rf0578,1.21714E+18,18.334061,-0.395509,1081,52531,145
rf0121,1.21718E+18,17.092943,0.020098,1081,52531,306
rf0576,1.21721E+18,17.935459,1.158276,1081,52531,406
rf0575,1.21722E+18,17.707508,0.55012,1081,52531,427
rf0150,1.21725E+18,18.69722,1.12129,1081,52531,563
rf0564,1.21828E+18,16.149441,-0.918385,1082,52523,220
rf0561,1.21829E+18,15.983506,-0.673201,1082,52523,234
rf0110,1.21836E+18,16.695296,0.244019,1082,52523,511
rf0557,1.21938E+18,14.918056,-0.777246,1083,52520,95
rf0067,1.21944E+18,13.666336,0.755292,1083,52520,332
rf0556,1.21948E+18,14.666936,0.581801,1083,52520,489
rf0553,1.22053E+18,12.550879,-0.583007,1084,52591,181
rf0550,1.22162E+18,11.39023,-1.10353,1085,52531,53
rf0551,1.22162E+18,11.396101,-1.206132,1085,52531,58
rf0549,1.22165E+18,10.885793,-0.050609,1085,52531,162
rf0039,1.22167E+18,10.018823,0.048279,1085,52531,264
rf0035,1.22288E+18,9.370214,0.277766,1086,52525,543
rf0041,1.2229E+18,10.113275,0.328537,1086,52525,640
rf0532,1.2239E+18,7.200805,-0.167262,1087,52930,153
rf0529,1.22392E+18,6.325177,-1.231537,1087,52930,260
rf0527,1.22394E+18,6.121274,-0.829358,1087,52930,299
rf0531,1.22397E+18,6.637174,1.0944,1087,52930,420
rf0534,1.22402E+18,7.72012,0.541882,1087,52930,596
rf0520,1.22509E+18,4.535913,0.477883,1088,52929,392
rf0518,1.22725E+18,2.210467,-1.170298,1090,52903,61
rf0517,1.22727E+18,1.909004,-0.367762,1090,52903,126
rf0516,1.22837E+18,0.708812,-0.588689,1091,52902,41
rf0514,1.2284E+18,0.0185,-0.08336,1091,52902,139
rf0783,1.22951E+18,358.24733,-0.366149,1092,52639,108
rf0781,1.22952E+18,357.69042,-1.07952,1092,52639,124
rf0500,1.22952E+18,357.54291,-1.016867,1092,52639,130
rf0782,1.22952E+18,358.04485,-0.428254,1092,52639,143
rf0498,1.22953E+18,357.45717,-0.026851,1092,52639,181
rf0780,1.22954E+18,357.4414,-0.658022,1092,52639,209
rf0497,1.22959E+18,357.01428,1.05653,1092,52639,379
rf0779,1.22961E+18,357.3207,0.399224,1092,52639,463
rf0773,1.23064E+18,355.32643,-0.612429,1093,52591,131
rf0774,1.23075E+18,355.53834,0.284957,1093,52591,513
rf0491,1.23077E+18,356.00858,0.51661,1093,52591,584
rf0765,1.23189E+18,353.8313,1.191414,1094,52524,561
rf0764,1.23303E+18,352.47322,0.251271,1095,52521,633
rf0427,1.24195E+18,334.72058,-1.05867,1103,52873,291
rf0423,1.24417E+18,331.30936,-0.64829,1105,52937,189
rf0748,1.24427E+18,332.14365,0.51169,1105,52937,556
rf0745,1.24526E+18,330.53389,-0.636912,1106,52912,62
rf0419,1.24527E+18,330.45865,-0.70754,1106,52912,102
rs0003,1.33986E+18,133.68643,4.3019029,1190,52670,151
rs0002,1.33994E+18,133.38654,4.7821401,1190,52670,439
rf0746,1.66077E+18,331.25019,-1.03482,1475,52903,249
rf0483,1.67432E+18,354.77373,0.554036,1487,52964,384
rf0769,1.67433E+18,354.92694,0.832508,1487,52964,416
rf0486,1.67434E+18,355.26809,1.133906,1487,52964,452
rf0489,1.67436E+18,355.78839,0.363594,1487,52964,517
rf0790,1.67535E+18,358.61677,-0.058115,1488,52965,33
rf0775,1.67543E+18,356.15753,0.177964,1488,52965,347
rf0793,1.67657E+18,359.06214,0.508543,1489,52991,398
rf0519,1.67876E+18,3.482416,0.015747,1491,52996,171
rf0023,1.67986E+18,5.948658,-0.661492,1492,52932,67
rf0523,1.67996E+18,4.996892,0.729411,1492,52932,411
rf0543,1.68226E+18,9.944172,0.081088,1494,52937,589
rf0542,1.68226E+18,9.824327,0.912763,1494,52937,603
rf0046,1.68329E+18,10.372282,-1.196022,1495,52944,252
rf0544,1.6833E+18,10.149565,-0.271429,1495,52944,280
rf0044,1.68333E+18,10.247328,0.771866,1495,52944,384
rf0552,1.68446E+18,12.2546,0.669816,1496,52883,412
rf0558,1.68549E+18,14.985493,-1.221941,1497,52886,48
rf0801,1.68551E+18,14.769071,-0.202757,1497,52886,142
rf0069,1.68555E+18,13.963311,-1.073608,1497,52886,292
rf0559,1.68563E+18,15.456937,0.473261,1497,52886,586
rf0566,1.68663E+18,16.645033,-0.766895,1498,52914,99
rf0112,1.68663E+18,16.735684,-0.756164,1498,52914,104
rf0562,1.68667E+18,15.990524,-0.898226,1498,52914,253
rf0560,1.68667E+18,15.822033,-0.341092,1498,52914,277
rf0567,1.68675E+18,16.658529,0.697751,1498,52914,539
rf0573,1.68676E+18,16.861221,0.890773,1498,52914,574
rf0151,1.68774E+18,18.796909,-1.150334,1499,53001,58
rf0577,1.68777E+18,18.168932,-0.528293,1499,53001,171
rf0130,1.68777E+18,17.943974,-0.664357,1499,53001,181
rf0120,1.68781E+18,17.055504,-0.343217,1499,53001,315
rf0146,1.68894E+18,18.631735,-0.067419,1500,53730,310
rf0583,1.689E+18,20.36515,0.710501,1500,53730,542
rf0614,1.68999E+18,22.536945,-0.779183,1501,53740,34
rf0601,1.69002E+18,21.654148,-0.089954,1501,53740,158
rf0597,1.69002E+18,21.342793,-0.644187,1501,53740,174
rf0603,1.69003E+18,21.7219,-1.189391,1501,53740,190
rf0594,1.69003E+18,21.277905,-0.135265,1501,53740,213
rf0590,1.69004E+18,21.079942,-0.051244,1501,53740,220
rf0611,1.69012E+18,21.945335,0.500998,1501,53740,527
rf0798,1.69013E+18,22.507975,0.736643,1501,53740,563
rf0246,1.69114E+18,23.716534,-0.648433,1502,53741,147
rf0617,1.69115E+18,23.570532,-1.127502,1502,53741,181
rf0802,1.69118E+18,22.320289,-0.030327,1502,53741,286
rf0615,1.69119E+18,22.854787,-0.886106,1502,53741,317
rf0238,1.69123E+18,23.280781,0.175776,1502,53741,452
rf0634,1.69336E+18,29.178232,-0.766195,1504,52940,13
rf0626,1.69337E+18,28.358303,-1.189421,1504,52940,48
rf0629,1.69337E+18,28.743189,-0.474929,1504,52940,66
rf0625,1.69349E+18,27.918532,-0.071297,1504,52940,488
rf0282,1.69352E+18,28.764892,0.01346,1504,52940,593
rf0637,1.69453E+18,29.627362,-0.505589,1505,52941,172
rf0635,1.69455E+18,29.23346,-0.814887,1505,52941,253
rf0270,1.69455E+18,28.597454,-0.626801,1505,52941,266
rf0641,1.69461E+18,29.797406,0.377962,1505,52941,490
rf0645,1.69569E+18,30.472962,-0.255918,1506,53003,314
rf0647,1.69569E+18,30.857697,0.960237,1506,53003,324
rf0660,1.69675E+18,34.16518,-0.654747,1507,53763,56
rf0313,1.69683E+18,33.00174,1.225667,1507,53763,361
rf0659,1.69683E+18,33.027873,1.209133,1507,53763,368
rf0666,1.69798E+18,35.781978,0.99027,1508,52944,460
rf0664,1.69799E+18,35.442575,0.564598,1508,52944,467
rf0672,1.69908E+18,37.217201,0.883301,1509,52942,362
rf0681,1.69909E+18,37.722839,0.966446,1509,52942,406
rf0682,1.69911E+18,37.773756,1.216272,1509,52942,454
rf0693,1.69912E+18,38.132657,0.058237,1509,52942,514
rf0704,1.70017E+18,39.671263,-0.75652,1510,52992,213
rf0708,1.70027E+18,40.915873,0.66743,1510,52992,581
rf0710,1.70129E+18,41.727267,-0.436388,1511,52946,187
rf0744,1.70237E+18,44.327862,-1.192576,1512,53742,42
rf0743,1.7024E+18,43.850805,-1.02715,1512,53742,125
rf0736,1.70243E+18,43.222593,-0.863862,1512,53742,251
rf0728,1.70244E+18,42.699094,-0.611728,1512,53742,302
rf0788,1.73164E+18,358.46887,-0.72994101,1538,52937,8
rf0791,1.73284E+18,358.7614,-0.47554699,1539,52943,280
rf0522,1.73624E+18,4.8910332,1.0490299,1542,53734,361
rf0521,1.73624E+18,4.8127198,0.91539901,1542,53734,371
rf0525,1.73626E+18,5.2824159,0.83172297,1542,53734,441
rf0613,1.74627E+18,22.471899,-1.172012,1551,53327,1
rf0609,1.74629E+18,21.863119,-1.117476,1551,53327,82
rf0605,1.74631E+18,21.73387,-1.23958,1551,53327,140
rf0602,1.74631E+18,21.715626,-0.22255801,1551,53327,154
rf0598,1.74633E+18,21.392206,-1.207718,1551,53327,203
rf0592,1.74634E+18,21.155243,-0.77983397,1551,53327,242
rf0586,1.74636E+18,20.643427,0.866346,1551,53327,330
rf0593,1.74637E+18,21.204014,1.1742361,1551,53327,366
rf0595,1.74638E+18,21.319981,1.164135,1551,53327,405
rf0636,1.75084E+18,29.300915,-0.4928,1555,53287,229
rf0656,1.75207E+18,32.346542,0.89080203,1556,53740,619
rf0661,1.75318E+18,34.186527,1.069607,1557,53301,575
rf0685,1.75533E+18,37.834698,0.063712999,1559,53271,179
rf0678,1.75539E+18,37.62495,0.79036999,1559,53271,410
rf0686,1.7554E+18,37.957588,1.248086,1559,53271,447
rf0679,1.75541E+18,37.625214,0.38030401,1559,53271,462
rf0687,1.75542E+18,38.04649,0.91368902,1559,53271,522
rf0694,1.75543E+18,38.245277,1.15326,1559,53271,539
rf0699,1.75543E+18,38.423904,1.114361,1559,53271,566
rf0698,1.75649E+18,38.385784,-0.07598,1560,53317,314
rf0726,1.75754E+18,42.607735,-1.249903,1561,53032,27
rf0721,1.75755E+18,42.402851,-1.175038,1561,53032,63
rf0718,1.75755E+18,42.31181,-1.208015,1561,53032,70
rf0722,1.75755E+18,42.403484,-0.85918897,1561,53032,72
rf0717,1.75756E+18,42.200211,-0.98313701,1561,53032,117
rf0712,1.75758E+18,41.873142,-0.53741801,1561,53032,178
rf0709,1.7576E+18,41.318565,-0.13448299,1561,53032,253
rf0714,1.87353E+18,41.909491,-0.854352,1664,52973,126
rs1284,2.06042E+18,223.57926,4.936515,1830,54560,96
rs1285,2.06042E+18,223.62984,4.9378981,1830,54560,99
rs1300,2.06491E+18,231.26835,4.8298223,1834,54562,23
rs1299,2.06611E+18,231.24531,4.7900778,1835,54563,299
rs1301,2.06611E+18,231.27136,4.9062896,1835,54563,300
rs1308,2.06721E+18,234.54444,4.7803968,1836,54567,196
rs1311,2.0673E+18,235.87449,4.794454,1836,54567,550
rf0325,2.96789E+18,36.527971,-0.33191758,2636,54082,47
rf0324,2.96803E+18,36.505206,1.0180891,2636,54082,591
rf0329,2.96804E+18,37.227969,0.37028804,2636,54082,619
rs0530,3.22249E+18,174.80461,1.152544,2862,54471,603
rs0527,3.23936E+18,174.63117,0.30934436,2877,54523,546
rs0833,3.24262E+18,186.49403,4.4740027,2880,54509,108
rs0829,3.24263E+18,186.27839,3.7914922,2880,54509,121
rs0830,3.24263E+18,186.43019,4.4181763,2880,54509,144
rs0831,3.24263E+18,186.44465,4.5098677,2880,54509,155
rs0819,3.24264E+18,185.88724,4.4840187,2880,54509,181
rs0818,3.24265E+18,185.85778,4.5250205,2880,54509,199
rs0822,3.24265E+18,185.91145,4.816312,2880,54509,200
rs0821,3.24265E+18,185.89867,3.7681973,2880,54509,202
rs0823,3.24265E+18,185.96137,4.0871461,2880,54509,207
rs0816,3.24265E+18,185.83694,4.8108112,2880,54509,228
rs0814,3.24266E+18,185.8189,4.8361448,2880,54509,230
rs0815,3.24266E+18,185.83484,4.8948456,2880,54509,231
rs0820,3.24266E+18,185.89276,4.1069547,2880,54509,259
rs0805,3.24267E+18,185.47871,4.875548,2880,54509,276
rs1447,3.24267E+18,185.33024,3.7881263,2880,54509,285
rs0715,3.25624E+18,181.41732,0.414948,2892,54552,509
rs1517,3.27541E+18,222.79903,0.02307,2909,54653,594
rs1484,3.28436E+18,180.01458,0.358634,2917,54556,391
rs0729,3.28441E+18,181.9177,0.236356,2917,54556,591
rs1304,3.32597E+18,232.17069,1.377584,2954,54561,228
rs1307,3.32607E+18,233.9131,2.4269165,2954,54561,604
rf0538,4.03989E+18,9.4213354,0.55560472,3588,55184,604
rf0548,4.04093E+18,10.866002,-0.12492431,3589,55186,274
rf0546,4.04096E+18,10.455607,-1.0281804,3589,55186,368
rf0050,4.04104E+18,10.442155,1.1770709,3589,55186,666
rf0063,4.04221E+18,12.46708,0.96331499,3590,55201,822
rf0380,4.10969E+18,39.098228,0.7085829,3650,55244,558
rf0144,4.20637E+18,18.424277,-0.10271158,3736,55214,16
rf0350,4.21558E+18,38.042897,1.2474646,3744,55209,752
rf0359,4.21558E+18,38.163712,0.61732113,3744,55209,772
rs1477,4.30447E+18,140.43539,1.2259203,3823,55534,546
rs0230,4.31347E+18,153.88513,0.29877875,3831,55543,532
rs0249,4.31359E+18,155.99932,0.21233923,3831,55543,976
rs0248,4.31459E+18,156.00496,0.61488201,3832,55289,529
rs0298,4.3158E+18,159.50686,0.51888651,3833,55290,809
rs0295,4.3158E+18,159.4352,0.46924302,3833,55290,812
rs0312,4.31689E+18,160.89597,1.1952913,3834,56014,702
rs0360,4.31914E+18,164.82973,0.30245108,3836,55302,690
rs0499,4.32363E+18,172.94892,0.34542553,3840,55574,651
rs0552,4.32464E+18,175.85903,0.021335377,3841,56016,211
rs1512,4.33024E+18,185.24749,0.015023714,3846,55327,98
rs0807,4.33047E+18,185.54975,1.1195008,3846,55327,944
rs0992,4.51174E+18,198.90986,2.8866381,4007,55327,954
rs1516,4.53065E+18,218.90347,1.1658205,4024,55646,90
rs1253,4.54421E+18,209.04204,1.8083868,4036,55330,273
rs1232,4.54778E+18,208.05136,2.3264599,4039,55648,989
rs1158,4.55093E+18,204.97048,0.84004383,4042,55626,166
rs1160,4.55093E+18,204.9942,0.83520105,4042,55626,170
rs1161,4.55093E+18,204.9942,0.83520105,4042,55626,170
rs1155,4.55095E+18,204.85828,1.0717885,4042,55626,212
rs1085,4.55103E+18,203.44567,2.0457214,4042,55626,530
rs1194,4.55221E+18,205.71458,0.95548145,4043,55630,711
rs1101,4.55559E+18,203.66314,0.60489487,4046,55605,711
rs1133,4.55563E+18,204.39349,0.76915531,4046,55605,872
rs1144,4.55564E+18,204.63421,0.54018684,4046,55605,916
rs0956,4.56236E+18,196.64646,1.517064,4052,55600,784
rf0438,4.73446E+18,341.76795,-0.07350871,4205,55454,198
rf0451,4.73577E+18,343.63208,0.88981309,4206,55471,837
rf0481,4.74356E+18,353.80785,0.04164564,4213,55449,536
rf0509,4.7457E+18,359.01625,-0.98844401,4215,55471,122
rf0004,4.74915E+18,2.956292,-1.087361,4218,55479,370
rf0178,4.76056E+18,21.0622,1.049,4228,55484,910
rf0183,4.76056E+18,21.202388,1.036935,4228,55484,941
rf0239,4.76265E+18,23.3941,-1.0908,4230,55483,324
rs0478,5.32574E+18,172.07376,2.6539628,4730,55630,846
rs1415,5.32687E+18,169.74854,3.3125123,4731,55656,876
rs0436,5.32687E+18,169.78113,3.2310712,4731,55656,879
rs0324,5.32897E+18,161.44238,1.9973484,4733,55649,304
rs0321,5.32898E+18,161.32074,1.4678018,4733,55649,334
rs0293,5.3301E+18,159.15776,1.0393199,4734,55646,324
rs1478,5.33122E+18,140.78945,1.4562142,4735,55651,288
rs1417,5.33466E+18,151.48538,3.7701177,4738,55650,546
rs0278,5.33571E+18,157.16922,1.3482587,4739,55644,250
rs0265,5.33572E+18,156.84982,1.284761,4739,55644,291
rs1434,5.33584E+18,156.96684,2.4920716,4739,55644,725
rs0540,5.33678E+18,175.2567,1.4933511,4740,55651,52
rs0100,5.33928E+18,144.43395,2.7608205,4742,55660,968
rs1485,5.34352E+18,180.38375,1.4757578,4746,55632,3
rs0590,5.34475E+18,179.89526,3.3380573,4747,55652,376
rs1503,5.34583E+18,181.87213,1.3016568,4748,55631,208
rs1501,5.34586E+18,181.63045,1.8237859,4748,55631,306
rs1495,5.34587E+18,181.17264,1.9194204,4748,55631,346
rs1496,5.34588E+18,181.19295,1.4948532,4748,55631,372
rs1489,5.34588E+18,181.05099,1.7660681,4748,55631,384
rs0687,5.34588E+18,181.15136,2.084342,4748,55631,394
rs0864,5.3516E+18,188.03132,4.1237856,4753,55674,733
rs0912,5.35367E+18,191.86722,3.0387625,4755,55660,54
rs0914,5.35485E+18,191.89172,1.6605965,4756,55631,264
rs0947,5.35711E+18,195.49365,3.1007422,4758,55682,284
rs1452,5.35717E+18,194.57592,4.1171336,4758,55682,498
rs1416,5.35819E+18,203.52041,3.3307828,4759,55649,128
rs1438,5.37055E+18,168.9582,4.3812571,4770,55928,33
rs0397,5.37076E+18,167.73459,4.7294222,4770,55928,776
rs0398,5.37076E+18,167.73459,4.7294222,4770,55928,776
rs0375,5.37192E+18,166.28556,4.8221801,4771,55925,908
rs1252,5.38743E+18,208.59716,4.0314909,4785,55659,12
rs1204,5.38758E+18,206.12692,4.783056,4785,55659,538
rs1189,5.38879E+18,205.54389,4.2554686,4786,55651,860
rs1429,5.40329E+18,148.00931,4.2342468,4799,55656,355
rs1432,5.40554E+18,152.77015,3.5764316,4801,55653,335
rs1309,5.4102E+18,234.72868,4.5830689,4805,55715,921
